gene_symbol,logfc,pval,pval_adj,scores
CTHRC1,0.7380755,0.11082522778123748,0.43715395883115793,1.5944949
ENSG00000287683,0.38226813,0.1109821871560683,0.437725671439207,1.593794
ATP6V1G1,-0.11310875,0.11113460914909148,0.438279366222974,1.593114
PDHB,-0.117238276,0.11137422044282916,0.43912919488514296,1.5920466
NFU1,-0.08583404,0.11139140508246484,0.4391493982094749,1.5919702
KLHL17,0.7826136,0.11141746929791344,0.4392046002030555,1.5918542
ANXA11,0.54101974,0.11159589273030614,0.4398603210755474,1.5910608
MIIP,0.02196901,0.11169370530406386,0.44019820300157736,1.5906262
NUP54,-0.07274526,0.11202036225551221,0.44143781714802066,1.5891774
COL5A3,0.5287254,0.11203838437518829,0.44146105961144416,1.5890975
PASK,0.53320146,0.11214371720496454,0.4418282872611089,1.588631
OTUD1,0.19873802,0.11221854141447914,0.44206558831022824,1.5882999
PCLAF,0.4671843,0.11224247827536477,0.44207389063954367,1.588194
ENSG00000251095,1.4161631,0.11238219022122813,0.4425284211458158,1.5875763
EPHB1,-0.002973462,0.11246703463399874,0.4428146264157831,1.5872014
ANXA7,-0.08361795,0.1126229678781566,0.44338063643414827,1.586513
ENSG00000265750,0.29943177,0.11264983071658184,0.44343844714077596,1.5863945
PITPNA,-0.0069048796,0.1127350250180049,0.443725838391049,1.5860189
AGT,0.26173738,0.11297773502263488,0.4446330834029595,1.5849499
TMEM143,-0.013875226,0.11299587846208889,0.4446564278138529,1.58487
ENSG00000267412,0.23088199,0.11338565623784826,0.44604564768069693,1.5831572
TMEM25,0.11771442,0.11356962767659576,0.44672110650969055,1.5823503
NPAS1,0.67490256,0.11381759360633735,0.44764811172974245,1.5812644
ATG101,0.28017464,0.11385813005807094,0.4477591782778355,1.5810871
M6PR,-0.15639682,0.11393712232468038,0.44802143607843004,1.5807416
GABRG1,0.44061452,0.11402269787728826,0.44826111802071045,1.5803677
C1orf226,0.80953634,0.11416473022320905,0.44872259897317446,1.5797474
DTX3L,0.874243,0.11418456423657274,0.44875211581026303,1.5796608
TMX4,-0.06777386,0.11426951529503254,0.4490375125105466,1.5792902
TSPAN7,-0.047533717,0.11435046730905232,0.44930713452651483,1.5789372
SLC25A11,0.003022572,0.11442953542647684,0.44951322004074806,1.5785925
BCAP31,-0.11247804,0.11443995248208653,0.44951322004074806,1.5785472
NCOA7-AS1,-0.041349385,0.11458606274843353,0.4499900471091417,1.577911
ZNF217,0.29021487,0.11483132453673647,0.45090458201570677,1.5768445
GSDME,0.7749184,0.11521696060279446,0.4523700635614569,1.5751711
ENSG00000286658,0.34828013,0.11532386333691896,0.4526921638447492,1.574708
CROT,0.054736383,0.11545551310747722,0.45316008874307,1.5741382
ZC3HAV1,0.9979107,0.11553401545184169,0.453419332898519,1.5737987
LSM4,-0.04760878,0.11561275422587729,0.4536305610854142,1.5734582
NOTCH2,0.7006553,0.11582468328224726,0.4544115535521396,1.5725429
LRRK1,0.287027,0.1158367582135274,0.4544115535521396,1.5724908
SPTBN2,0.322045,0.1159008498093613,0.45461399798109053,1.5722144
ENSG00000277007,0.5009568,0.1160410132588369,0.4551147538540251,1.5716101
AMOTL1,0.5666449,0.11613602576273889,0.4553892924911531,1.5712007
PCIF1,0.14155644,0.11629204111408291,0.455862208209315,1.5705292
LINC01609,1.0521637,0.116294190158638,0.455862208209315,1.5705199
BTBD7,0.035495788,0.11634499484288512,0.45601226611616064,1.5703014
TRIM35,-0.0428209,0.11651903520337656,0.4565469826563378,1.5695535
STOX2,0.039953776,0.11663961431497778,0.4569702643035261,1.5690358
GNPNAT1,0.047402386,0.11675656776752745,0.45733005008080996,1.568534
NSD3,0.07539601,0.11695777828012514,0.458019641077212,1.5676717
MIX23,-0.049671784,0.11709403404615959,0.4585039216785421,1.5670884
DISP3,0.91957575,0.11713116274837462,0.4585999890315932,1.5669296
ATG4A,0.014035452,0.11721409723123155,0.4588260275622021,1.5665748
MMAA,0.3052921,0.11724889626748418,0.4589129109848042,1.5664262
GAD2,0.35244834,0.1173675098001267,0.45932779093316994,1.5659193
ADORA2A,0.8954737,0.11763616386089333,0.46032971504598047,1.564773
BCL11B,0.6600676,0.11767618805639635,0.4604368535901036,1.5646023
ENSG00000239407,0.2738935,0.11791458263996002,0.4612077114323342,1.5635871
TRIM9,0.04867977,0.11792208794993432,0.4612077114323342,1.5635551
LAMTOR5,-0.14886968,0.11792347054791397,0.4612077114323342,1.5635492
LINC01902,0.8567013,0.11792386557824429,0.4612077114323342,1.5635475
ENSG00000237531,0.7435051,0.11808077465852425,0.46177179324091766,1.5628802
RNASEH1,-0.0044890475,0.1182277534897901,0.4622472844486457,1.5622557
NPHP1,0.017949108,0.11824833801337944,0.46227812795181156,1.5621684
IDH3B,0.012703654,0.11839983941728219,0.46282071420956294,1.5615253
NPY1R,0.54492277,0.11883617944829794,0.464426635834649,1.5596772
ENSG00000285938,1.718619,0.11892383712939111,0.46466946641864887,1.5593066
XPO4,-0.012640613,0.1190119433722597,0.46496382854836055,1.5589342
ANKRD18B,0.42840877,0.11903164002185763,0.4649908890114666,1.558851
SLC25A41,0.8113001,0.11910627171258147,0.4652325215188282,1.5585358
LIPC,0.20371458,0.1193740529825812,0.46617846602335333,1.5574063
SHROOM3,0.4559244,0.11940735932246473,0.46625852736188583,1.5572659
CEP72,0.18957801,0.11945004994560232,0.4663752110893493,1.5570861
KCNIP1,0.21737595,0.1194723974681753,0.46641245165768186,1.5569919
LEPROT,-0.14424856,0.11954644703401664,0.46660523479292204,1.5566801
NAB2,0.6811752,0.11956022302037686,0.46660523479292204,1.5566221
RPS24,-0.117100336,0.11962852235577155,0.46682175072536214,1.5563347
ENSG00000260658,0.9724916,0.1197166376630442,0.46711553906844894,1.5559641
LNC-LBCS,0.5208879,0.11980160414131878,0.4673969795343083,1.5556068
TNNT2,0.9858253,0.11986781074566874,0.46760425067139927,1.5553287
INSIG2,-0.11703593,0.11988041524820146,0.46760425067139927,1.5552757
TMEM130,0.1436976,0.1199304433483767,0.4677492826907768,1.5550656
GNL2,0.028317759,0.11995926695447712,0.4678115913405185,1.5549446
COL21A1,0.48750472,0.119976083229864,0.4678270660276085,1.554874
RNF213,-0.028111536,0.12035192723789408,0.4692423572744619,1.5532981
ETHE1,0.15358762,0.12056983627997375,0.46999131555790646,1.5523863
LRRC47,-0.07585492,0.12072064507630784,0.47052880844771156,1.5517559
PAFAH1B3,0.55443937,0.1207858401210019,0.47073252814790983,1.5514836
GEMIN6,0.33103538,0.12087965661110045,0.47104773721354765,1.5510919
PIK3IP1-DT,0.025441136,0.12091651429798932,0.4711409436723796,1.5509381
DNAH14,0.22443007,0.12094713501790037,0.47120983097279995,1.5508103
CDH13,-0.047553215,0.12109972462330836,0.47175384326349673,1.5501741
RTN2,0.62942374,0.12129647867396068,0.4724697669529585,1.5493547
PCDHB15,0.43631947,0.12152017321877254,0.47329046392576163,1.5484244
ARHGAP10,0.6159951,0.12157377033053383,0.47344856954817094,1.5482016
USP19,0.15683869,0.12163811126443559,0.47359783012838197,1.5479343
ARSI,-0.007577628,0.12169681016954964,0.4737757138772203,1.5476906
ENSG00000263603,0.34600452,0.12180799392155366,0.4741071806169548,1.5472292
ITGA9,0.09112852,0.12193628795404485,0.47455580557745625,1.5466971
MEGF11,0.23226207,0.12204520787026059,0.4748781907428862,1.5462458
ZNF793,-0.08598516,0.12207625483609905,0.4749482413817757,1.5461172
FGD5-AS1,-0.13298865,0.12230777957654747,0.4757981698655177,1.5451591
UBE2QL1,0.52110267,0.12241309449270589,0.47615699141848167,1.5447237
HMSD,-0.033917025,0.12254575375026398,0.47662208775417775,1.5441757
HAUS1,0.06293234,0.12266467272102205,0.47699062760130323,1.543685
ALG6,-0.07693848,0.12266670978959145,0.47699062760130323,1.5436765
MORF4L2-AS1,0.17514978,0.12274719514005696,0.4772526288777099,1.5433446
TLNRD1,0.029910257,0.12276798539938047,0.4772824988642154,1.5432588
COL26A1,0.1481113,0.12280773913961335,0.4773860785258462,1.543095
ZNF320,0.02774183,0.12286198353176682,0.47749498819070263,1.5428714
PCDHB14,0.33140993,0.12294522182294923,0.47776749381187056,1.5425285
LINC00299,0.45072594,0.12313369058519025,0.4784488252681621,1.5417527
MLF1,0.14329259,0.12396867451832141,0.4815904594645385,1.538327
CCDC110,1.1224909,0.1241853077727364,0.48232911217289365,1.5374411
C22orf39,0.06332383,0.12430279119629453,0.48273391990608755,1.5369613
SNIP1,0.08631291,0.12441006273659076,0.48305434482655984,1.5365235
ITPRIP,0.5775076,0.12441582985384479,0.48305434482655984,1.5364999
NRSN2-AS1,0.33092594,0.12442509887202859,0.48305434482655984,1.5364621
DDX60L,0.698001,0.12447103995537694,0.48318118409969996,1.5362747
PARVA,0.8500485,0.12471972192810486,0.48409492749665856,1.535261
PPM1K-DT,0.2428693,0.12477008278692776,0.4841871740847931,1.535056
ENSG00000214719,-0.110170774,0.12480208255136285,0.48425974316498555,1.5349257
ENSG00000257181,0.4105438,0.12496300408732969,0.4848324885272081,1.534271
BPNT2,-0.08690039,0.12507154692080222,0.4851502254692927,1.5338297
MINAR1,0.46933225,0.1251062961462673,0.48523332501894817,1.5336885
ITGAV,-0.03858797,0.12520044642712674,0.4854950644626772,1.5333061
WDR62,0.5505464,0.1252517867540876,0.48561480380906835,1.5330977
FBF1,-0.10237989,0.12525799838994753,0.48561480380906835,1.5330725
HCK,0.9812707,0.12542207243690878,0.4861991378231366,1.5324068
FOXP1-DT,0.47083634,0.12571147376882727,0.48726912740797723,1.5312344
ENSG00000286432,1.0867876,0.1260124203184665,0.48833165694295466,1.5300174
LINC01284,1.2877076,0.12606048229894062,0.4884659233232974,1.5298233
VWC2,0.40651065,0.1261012733571465,0.4885719903682079,1.5296586
SMIM11,0.08395454,0.12645425317427705,0.48983414523121677,1.5282348
NDUFAF3,-0.13887122,0.12646739534545395,0.48983414523121677,1.5281818
AAAS,-0.022911951,0.1265819649974849,0.4902257508496511,1.5277205
FOXN2,0.06482217,0.12660242490773485,0.49025284438375427,1.5276381
TXNL4A,-0.11236127,0.12663729619673342,0.49033573257289,1.5274978
GRTP1,0.9168756,0.12668930380072627,0.49048494736757525,1.5272884
TIMELESS,0.40103388,0.12694582510792043,0.491373592413054,1.5262572
ANXA2R-AS1,-0.037098955,0.1270866966302554,0.4918143052078712,1.5256915
SEPTIN6,0.5141238,0.12722999527841602,0.49231653433344147,1.5251167
ENSG00000275734,0.20710358,0.12732287125893263,0.4926235669195893,1.5247444
RNF220,0.016001213,0.12747351364834258,0.49310162317682465,1.524141
KCNJ14,0.74982846,0.12754111695192974,0.4933107234388852,1.5238702
C2orf74,-0.05519224,0.1277529249953249,0.4940774832639161,1.5230231
C19orf44,0.40984443,0.127767223477303,0.49408030387166063,1.5229659
LINC00484,0.50765663,0.1279281671737556,0.4946501458140373,1.522323
GTF3C2-AS2,0.15498722,0.12795469066198847,0.49470016950353835,1.5222172
IMPA2,1.3373843,0.12816534620302966,0.49546200084347763,1.5213766
ARMC7,0.56763625,0.12820181695368296,0.495550377804406,1.5212313
DENND1B,0.19129626,0.12838935750422573,0.4962226181343666,1.5204841
DDX19A-DT,-0.022795448,0.12843242274796934,0.49633638050297807,1.5203127
GAL3ST1,-0.10025139,0.12860986853165587,0.4969693869229177,1.5196066
ALG10,0.26054823,0.12877883002082263,0.49756947779267763,1.5189351
RILPL2,0.3637978,0.1289102696103865,0.4980244813849755,1.5184132
LLPH-DT,0.74504024,0.12907953761400134,0.4986255170380879,1.5177417
MRPL38,-0.07356448,0.12946999787538666,0.500027743173375,1.5161952
ENSG00000284747,0.9129631,0.1294865702379116,0.5000387098847001,1.5161296
TOP1MT,0.22462505,0.12951716969642302,0.5001038370080758,1.5160086
MC1R,0.5799287,0.12954501158114798,0.5001583036467776,1.5158986
CAD,0.017076915,0.1297928175589135,0.5010619246135665,1.5149194
TMEM64,-0.042703763,0.12991291755967851,0.5014724005282534,1.5144454
ADGRB1,0.2581225,0.13017321680156538,0.50242391034329,1.5134192
KLHL15,0.26178956,0.1303213477019887,0.5028835331087285,1.5128359
SLC14A1,1.2598414,0.1303337334380718,0.5028835331087285,1.5127871
KDELR2,-0.034000706,0.13035060513415217,0.5028953416131329,1.5127207
WDFY3-AS1,0.15826635,0.130548921072433,0.5035636383381215,1.5119408
ENSG00000284716,1.1667982,0.13069823961519209,0.504022908374113,1.5113542
GPR63,0.35951295,0.13081620495726665,0.5043704357501091,1.5108911
MRPL44,0.020714376,0.13082991227232177,0.5043704357501091,1.5108373
HIGD1C,0.18093641,0.1309183940814022,0.5046581161647277,1.5104902
SLC43A1,1.0506026,0.1310410169585129,0.5050773271401896,1.5100094
ANKRD13B,-0.045514986,0.1312032215844819,0.5056489949549274,1.509374
ASB4,0.72266716,0.13126011586058078,0.50581472523182,1.5091513
TMUB1,0.09993506,0.13156595458726972,0.5068715633033786,1.5079553
STX17-DT,0.24047224,0.13158725272743577,0.5068715633033786,1.5078721
ENSG00000276334,0.09034014,0.13159004965140167,0.5068715633033786,1.5078613
ENSG00000267175,1.3110678,0.13186803529071953,0.5078886081029913,1.5067762
LNCAROD,1.4135395,0.1318902334374874,0.5079203786277938,1.5066897
CKAP2,0.5174358,0.1320310327543642,0.5084088372093812,1.5061408
DGUOK,-0.121229425,0.1320551937973649,0.5084481036850641,1.5060467
SNRPA,0.032951552,0.13225530110517988,0.5091647307931709,1.5052676
TFB1M,-0.055690635,0.13239402436418846,0.5095910375421596,1.504728
SIRT4,0.46964216,0.13255687607294545,0.5101100160186102,1.5040951
OBI1-AS1,0.47959352,0.1327209657734562,0.510687499285965,1.503458
AEN,0.63213676,0.13296826274867113,0.5115501351025247,1.5024991
TEX30,0.21000342,0.13297325136618138,0.5115501351025247,1.5024798
MED20,0.4109723,0.13306350528638913,0.5118432658449188,1.5021302
ZNF221,0.26834202,0.13320657669647537,0.5123304755715541,1.5015763
ENSG00000279833,0.04049069,0.1332183055781466,0.5123304755715541,1.5015309
TEP1,0.0734863,0.1332669672520324,0.5124634926160105,1.5013427
PLAAT4,0.27537826,0.13349677516741995,0.5132463176033902,1.5004543
MGC4859,1.0329183,0.13349873322041386,0.5132463176033902,1.5004467
EIF4E3,-0.056574307,0.1337312466710717,0.5140316851881201,1.499549
RAB2A,0.037589304,0.13376741451782914,0.5141164341801979,1.4994096
ZNF526,0.24920087,0.13392960916180258,0.5146854806120902,1.4987843
SEMA4F,0.24635206,0.13405113668324842,0.5150981415059562,1.4983162
EGFL8,0.08652686,0.1341646684230484,0.5154625262570673,1.497879
RPL36A,-0.110794656,0.13417427836604648,0.5154625262570673,1.4978421
PALB2,0.028315436,0.13427565199147146,0.5157975567373625,1.4974521
GSK3B,0.051664792,0.13431193366097344,0.5158717456043879,1.4973127
PTDSS1,0.011034801,0.1343617786709899,0.5159452823559721,1.497121
CHML,0.38759753,0.13437621015879586,0.5159452823559721,1.4970655
ABCA9-AS1,0.2557512,0.13438495709832035,0.5159452823559721,1.4970319
LRRTM2,-0.041554682,0.13445954263229132,0.5161772131077482,1.4967453
TCTN2,0.5632795,0.13461888218859988,0.5167344231763967,1.4961334
IPPK,-0.12469647,0.13463421098901013,0.5167387889250382,1.4960747
ZNF879,0.24508026,0.13469575875364148,0.5168864004444571,1.4958384
CHD1L,0.2526977,0.1347121897695405,0.5168864004444571,1.4957755
ZW10,-0.059154566,0.13493843791046484,0.5176881678638549,1.4949081
CRAT,0.3360479,0.1350501354346923,0.5180621082435751,1.4944803
AAMP,-0.030069565,0.1353326600446436,0.519091205893349,1.4933994
SERPINE2,0.09176321,0.1355319754937662,0.5196914797471582,1.492638
PSMA3,-0.13501653,0.1355319754937662,0.5196914797471582,1.492638
L3MBTL2,-0.060436703,0.13554914569712936,0.5197025895676397,1.4925724
CNTNAP3C,1.3052797,0.13561960514366256,0.5198995567285352,1.4923035
EEF1A2,-0.08053999,0.13562907528738755,0.5198995567285352,1.4922674
PSG8,0.036508907,0.13590018175945243,0.5208839387605454,1.4912336
FBXL16,0.35059026,0.1360623840266084,0.5214507448875765,1.4906158
TMEM240,0.1159985,0.13618275292981152,0.5218571247821824,1.4901578
URB2,-0.0023307528,0.13643944589020365,0.52271559878028,1.489182
HOOK3,0.055449966,0.13644984528195542,0.52271559878028,1.4891425
USP35,0.3666974,0.1364914489666253,0.5228199705210141,1.4889845
CA10,0.07779978,0.136544131501898,0.522957534178277,1.4887844
LINC02197,0.26529464,0.13655608686606222,0.522957534178277,1.4887391
JRKL,-0.04216566,0.13661676171843617,0.5231348751384686,1.4885088
RNF122,0.95657367,0.13680977507052802,0.5238188780092604,1.4877768
TRAF7,0.14577578,0.1368525722773577,0.523879359119892,1.4876145
TTPAL,-0.040616218,0.13685434647776595,0.523879359119892,1.4876078
RAD1,-0.054790623,0.13695639285084726,0.5242148824224798,1.4872212
IL12A-AS1,0.2670357,0.1372297665574515,0.5251508418171229,1.4861866
LRRC39,-0.038392488,0.1372628841908264,0.5252223769605266,1.4860613
KLRC2,0.7607773,0.1373320287751495,0.5254317360261367,1.4858
RNF213-AS1,0.02622444,0.13735337786572216,0.5254582049639289,1.4857193
ALKBH1,-0.055101123,0.1374592715824042,0.5258080677443536,1.4853193
TAS2R4,0.08259404,0.1374748494960236,0.5258124180513878,1.4852605
FAM98A,-0.1550145,0.13756211097047974,0.5259805327477309,1.484931
ENSG00000266667,0.5681647,0.13756923624116954,0.5259805327477309,1.484904
ENSG00000269807,1.3339514,0.1375705722611033,0.5259805327477309,1.484899
PRDM4,-0.069240056,0.13757658447460697,0.5259805327477309,1.4848764
CCHCR1,0.43687406,0.13766411851907379,0.5262599352773243,1.4845461
MINDY4,0.53517216,0.13769174631290715,0.526310294640518,1.4844419
PDHX,-0.06731279,0.1377213841009354,0.5263683255886701,1.48433
FAM182A,0.03001301,0.13773676203372703,0.5263718491994195,1.484272
ENSG00000249738,0.589625,0.13777376364303404,0.5264579999758794,1.4841325
PLGLB2,0.12780438,0.13779271321641653,0.5264751598778761,1.4840611
AIFM1,-0.064600736,0.13788704509093075,0.5267250404795395,1.4837056
SCN9A,0.77761996,0.13792563960608462,0.5268172022801587,1.4835602
ACTR3B,-0.07770723,0.13794460527947625,0.5268343787954991,1.4834888
GNB3,0.80409145,0.13799816626669612,0.5269836633563649,1.483287
ENSG00000254035,0.40595883,0.13823514254679523,0.5278332645148813,1.4823953
ADAMTSL2,0.17996307,0.1382999691130466,0.5280254246979398,1.4821516
PELI3,0.31333113,0.13839591067800955,0.5283363283295957,1.481791
SLBP,-0.080096856,0.13847690824793446,0.5285901229818418,1.4814868
ZNF432,-0.03540023,0.13856734644410987,0.5288646291749829,1.4811472
R3HCC1L,-0.057950422,0.13857787067336352,0.5288646291749829,1.4811077
MCM9,-0.05645133,0.13860429592001786,0.5289100422384919,1.4810085
OSER1,-0.07615548,0.13877144707704353,0.5294923955746944,1.4803816
NGB,0.88036305,0.1387961071596423,0.5294926271151428,1.4802891
KRBOX4,-0.084954284,0.13880059117362514,0.5294926271151428,1.4802723
BCL9L,0.2940625,0.13882032216066198,0.5295124209631284,1.4801984
NCLN,-0.013691503,0.13894683114468656,0.5298839563929961,1.4797243
LINC00926,0.17322852,0.13909813029363582,0.5304053953557302,1.4791578
ZNF582,0.047459923,0.13921899125630408,0.5308106711648737,1.4787056
ENSG00000260917,0.38461283,0.1392558497069423,0.5308956129755191,1.4785678
RNF167,-0.108944684,0.139319470676291,0.5310269618198585,1.47833
GSTM4,0.26599908,0.13945105492130208,0.531470414024376,1.4778383
UNC5A,0.3863482,0.13946500620682503,0.531470414024376,1.4777862
ENSG00000286721,0.63800013,0.13950844208630592,0.5315803048604616,1.477624
SLX4IP,-0.006068492,0.13954018161647616,0.5316456098167972,1.4775056
ENSG00000236760,0.9051242,0.13963633452227767,0.5319006394628282,1.4771466
PATZ1,-0.036563534,0.13982293089268008,0.5325557070778523,1.4764507
RIPPLY2,0.15505593,0.13983848924725162,0.5325592584950242,1.4763927
SLC6A17,0.47417524,0.13987457171727347,0.5326409647949552,1.4762583
IFFO1,-0.053066604,0.13994856317722726,0.532863681988386,1.4759825
CENPV,-0.11112113,0.14002958224830264,0.5330639988316985,1.4756808
ZNF552,-0.0633852,0.14025703445128934,0.5338182438006007,1.4748346
RASA4B,0.82624173,0.14029093942250193,0.5338914805865531,1.4747084
ENSG00000253300,1.6188502,0.1404963121165312,0.534617171782541,1.4739454
ZNF518B,0.44615176,0.14051487036705523,0.5346319184749441,1.4738764
TLE1,0.012536658,0.14054950238702338,0.5347078132814016,1.4737478
NANS,0.26453453,0.14058006550252178,0.5347682140699773,1.4736344
GBP2,2.3421562,0.14078349690388578,0.5354784719077441,1.4728796
SRSF10,-0.06395941,0.14079619054280848,0.5354784719077441,1.4728326
CTDP1-DT,0.13917789,0.14083110258720064,0.5355553114783446,1.4727031
ABI2,0.01123183,0.1409449529941759,0.5358816198617639,1.4722812
COMMD5,0.1031359,0.14095788470346812,0.5358816198617639,1.4722333
ENSG00000285847,1.1332251,0.14096106105228975,0.5358816198617639,1.4722215
ANKRD20A4P,1.5772443,0.14108021385784442,0.5362786039244003,1.4717803
ENSG00000260578,0.113103904,0.14117104890015494,0.5365678739616327,1.4714441
MRPS23,-0.041367423,0.1412439765276425,0.5367106718964445,1.4711744
LINC01504,1.1135336,0.14125283886585818,0.5367106718964445,1.4711416
TMEM185A,0.060196307,0.14132716297801165,0.536937046990334,1.4708667
LSM11,0.4205806,0.1414379093337774,0.537301737575535,1.4704574
ENSG00000287292,0.09067879,0.1414934212842726,0.5374565466099451,1.4702524
COTL1,0.8009136,0.14157398887564993,0.5375634745372544,1.4699548
HMGA1,0.3011192,0.1415787694163265,0.5375634745372544,1.4699372
TEX11,1.0907042,0.14158150120954172,0.5375634745372544,1.4699271
C19orf53,-0.03666621,0.14158582663162525,0.5375634745372544,1.4699111
IL12RB1,0.4834504,0.14159538845124703,0.5375634745372544,1.4698758
ENSG00000282393,0.35403094,0.14162475999938678,0.5376189283879974,1.4697675
RAD54L,0.61625427,0.1416429772644272,0.5376320325395938,1.4697002
BRME1,0.31859398,0.1417270277034283,0.5378949898621255,1.46939
ADRM1,0.027521266,0.1417559644936202,0.5379487419636997,1.4692833
ZNF316,-0.021596935,0.14185009740329454,0.5382498693881577,1.4689362
TRMT1,0.04884497,0.1419018567595603,0.5383117260125787,1.4687454
DMGDH,0.0334594,0.14190459334064393,0.5383117260125787,1.4687353
GNG2,0.30171904,0.14191075079629636,0.5383117260125787,1.4687127
LINC00294,-0.013217874,0.14195842100707431,0.5384364610114156,1.468537
GPKOW,0.20526025,0.14201751263841597,0.5386044860108324,1.4683193
LINC01134,1.9335728,0.14217571557878114,0.5391483186476338,1.4677368
ENSG00000253836,1.3947419,0.14221043330409952,0.539223815210754,1.467609
MSANTD2-AS1,-0.030282268,0.14239646665190467,0.5398729845615527,1.466925
RER1,-0.13863501,0.1424138453914384,0.5398826588644513,1.4668611
TTC13,-0.05568622,0.14280965179488467,0.5412704320969439,1.465408
MYCBP,-0.09168893,0.14293481854020873,0.5416876921827923,1.464949
DHDDS-AS1,0.28512025,0.14304446585232347,0.5419799771572265,1.4645473
ENSG00000287733,-0.04364694,0.14305639790338634,0.5419799771572265,1.4645036
ALDH1A1,1.0019443,0.14311400373685151,0.5421418127409735,1.4642926
RFX4,0.48629302,0.14325958936308178,0.5426368634025314,1.4637598
GABRR2,1.098448,0.14336575012034003,0.5429824935907865,1.4633715
TSN,-0.14847808,0.14352993543573916,0.5435477908565922,1.4627714
BNC2,1.0002644,0.1437877715282128,0.5444109739924388,1.4618301
AK7,0.18455814,0.14387049233173674,0.5446675365755042,1.4615284
WRAP53,0.35750252,0.14393249924122478,0.5448456349279006,1.4613023
UNG,0.22839479,0.14412233536397767,0.5454159798017396,1.4606106
MFSD2B,0.4160867,0.14412810495584802,0.5454159798017396,1.4605896
KHDC4,-0.09350314,0.14438214233502644,0.5463205410685839,1.4596651
ENSG00000286896,0.5023147,0.14465318508377162,0.5472358943239909,1.45868
PLXNA3,0.066163935,0.14465411081150203,0.5472358943239909,1.4586767
ZGLP1,0.5382533,0.14498534947262126,0.5483180873490948,1.4574748
C8orf33,0.009333757,0.14501247651128538,0.5483637236191633,1.4573765
FAM98C,-0.022405952,0.14521036636869586,0.5490550218293826,1.4566596
ATP8B4,0.38202012,0.14529510690002823,0.5493183919057033,1.4563528
ENSG00000264546,1.045123,0.14533644615512167,0.5494176367732859,1.4562032
ENSG00000249001,0.76795596,0.1453898753845579,0.5495625602099576,1.45601
NOP9,0.3608395,0.14592150046031466,0.551285917696719,1.4540895
IRF2BP1,0.26828635,0.14599187455938717,0.5514945675336037,1.4538356
LINC01080,0.4922549,0.14602264225648015,0.5515535736351613,1.4537247
URGCP,-0.0647647,0.14610541333541932,0.5518089731738708,1.4534264
ITGA6,0.08775821,0.14646816348048167,0.553064271352411,1.4521203
MED31,-0.14471078,0.14657707601989806,0.5534181348026262,1.4517286
WDR27,-0.07804386,0.14684962840775,0.5543304219799776,1.4507495
GPR176,0.5293828,0.14685431080054664,0.5543304219799776,1.4507327
SAP18,-0.11183117,0.14687585127812997,0.5543304219799776,1.4506553
FOCAD,-0.043769706,0.1471549249725128,0.5553119627007085,1.4496543
STAMBP,-0.07336027,0.14718752168847918,0.5553774134425807,1.4495375
GGA1,-0.089767694,0.14724100163723,0.5555216404118557,1.449346
PLXNB3-AS1,0.32751662,0.14730153633704812,0.5556924514198711,1.4491291
SMIM2-AS1,0.6210833,0.14738462653699333,0.5559483084497049,1.4488316
RNASEL,0.42535812,0.14748208015655007,0.556258286996095,1.4484828
TTC39B,0.1726023,0.14751614182528539,0.5563193557988495,1.4483609
MTBP,-0.0061039035,0.14752882839705841,0.5563193557988495,1.4483155
CNTNAP3B,0.29050326,0.14759180372317549,0.5564991982156224,1.4480903
ZSCAN20,0.21019074,0.14762682501050947,0.5565736127855323,1.447965
ENSG00000258631,0.28197816,0.14765879629314774,0.5565957290827303,1.4478507
THUMPD1,-0.099062055,0.14766326329065074,0.5565957290827303,1.4478347
HEIH,0.12440109,0.14769594604559724,0.5566612966993362,1.4477179
TARS2,-0.04138263,0.14774204047463085,0.5567773936827012,1.4475533
BTAF1,-0.008982245,0.14783779208288264,0.5570805842204205,1.4472111
FOSL2,1.0899347,0.1478537945167843,0.5570832332310792,1.447154
POLG2,-0.09350296,0.1481498426419145,0.5581027191449562,1.4460975
SNX32,-0.01908584,0.14821915070157762,0.5582287665852136,1.4458505
PRRT3-AS1,0.01403236,0.14826772824715642,0.5583539684492149,1.4456773
DYNC2H1,-0.046014786,0.14835949279555316,0.5586417633579815,1.4453504
MAPK11,0.41631833,0.14838780937849735,0.5586906126656856,1.4452496
UBE2V1,-0.07134158,0.14846404868997512,0.5588736371643682,1.4449781
HBEGF,0.1031488,0.1484671177713648,0.5588736371643682,1.4449672
WDR53,-0.0015786539,0.14859724416030498,0.5591900428240002,1.444504
SYCP3,0.5792239,0.1486248865605414,0.5592362684140161,1.4444057
HTRA2,0.11855931,0.1487901139944969,0.5598001271716906,1.4438182
PPP1R36,0.08760915,0.14881092509479096,0.5598205811087436,1.4437443
ZNF567-DT,0.27011308,0.14908759253546558,0.5607624493800258,1.4427618
DPY19L3-DT,0.38834518,0.14909209250928349,0.5607624493800258,1.4427458
IDH3G,0.031668525,0.14936299222290536,0.5616867228597654,1.4417851
KCNA2,0.090597436,0.1493686844296141,0.5616867228597654,1.441765
TADA3,-0.08058037,0.14947449472935082,0.5620265698146554,1.4413902
ACTR5,0.021502929,0.1501581790965222,0.5643058744207416,1.438973
ALAS1,0.03670199,0.15024106733137646,0.5645591066738989,1.4386805
ACTR10,-0.08103615,0.1502777588914456,0.5646387118723886,1.4385511
