gene_symbol,logfc,pval,pval_adj,scores
RIT2,0.47431195,0.09594768703186315,0.48630946272330194,1.664825
TUBGCP4,0.0677071,0.09600372201916642,0.48652575172747214,1.6645442
PARD6B,0.51970553,0.09605623424380276,0.48672413043213836,1.6642812
ADGRB2,0.11775064,0.09609456848164968,0.4868044722978269,1.6640894
GOT2,0.07306375,0.09609882859707733,0.4868044722978269,1.6640681
HLA-A,0.02628635,0.09613433543719757,0.48691659784938623,1.6638904
ABTB3,0.5752955,0.0965487642182124,0.4888116800213501,1.6618205
ENSG00000230074,0.43845603,0.09663503058864675,0.48911241781954484,1.6613905
EGLN2,0.05115697,0.09664893878729552,0.4891148240615712,1.6613213
GATB,0.07114432,0.09679846379826865,0.48980345522825985,1.6605768
CELSR2,0.001528623,0.09681774777615382,0.48983296262683246,1.6604809
DCLRE1C,0.046572454,0.09683310573364322,0.48984260155229464,1.6604044
KATNAL1,0.013135568,0.09690635069112317,0.4901076776744388,1.6600403
PAQR8,0.0004177165,0.0969124266520916,0.4901076776744388,1.6600101
ZNF667-AS1,-0.01924582,0.09701075658698723,0.4905368238918732,1.6595215
ATP6V1E2,0.24091356,0.09705404702429991,0.490687581261984,1.6593065
SEC61G,0.13902797,0.09708375104853156,0.49076961587937407,1.6591591
ATP1A2,0.59878373,0.09716216162098035,0.49102965009620214,1.65877
WBP11,0.035423066,0.09720514778642857,0.4911787179016704,1.6585567
SP2,0.2107015,0.09751078692628637,0.49265474865546544,1.657043
ENSG00000242880,0.022707004,0.09754706966403505,0.4927696865436798,1.6568636
SFXN2,0.34997496,0.09769230852706379,0.49343491997328986,1.6561457
LINC02775,1.3168805,0.097776151065058,0.49370749287845667,1.6557318
ZNF320,0.22771533,0.09778695041852767,0.49370749287845667,1.6556785
CDK7,0.12545265,0.09782655620244976,0.4937996073011661,1.655483
ENSG00000258891,0.069330014,0.09788166555840758,0.4939802087751541,1.6552112
FKBP14-AS1,0.39539722,0.09790580622171245,0.49403356653894037,1.6550921
RHBDD2,0.06505635,0.09798510752708955,0.49436521203774214,1.6547012
ENSG00000283183,0.3268739,0.09802658090035496,0.4945059384516105,1.6544969
DNAJB1,0.04045902,0.0980467817064426,0.49453932892297936,1.6543975
LIN9,0.40026838,0.09834079050747985,0.4959535822657003,1.6529512
GAN,0.11109691,0.09843521007883389,0.49636101224075607,1.6524875
MRPL20,0.0011015218,0.0985988971990907,0.4971175636684146,1.6516844
SPTY2D1,0.22464511,0.09870185598767152,0.49756776688676385,1.6511799
YAF2,0.015134746,0.09873014842085948,0.49764149561189575,1.6510413
SYNGAP1,0.22086665,0.09875373039406253,0.49767744175018375,1.6509258
AFTPH,0.0027612408,0.0987646158982431,0.49767744175018375,1.6508725
DNHD1,0.026409712,0.09879945594893245,0.4977841137418747,1.6507019
AGAP9,0.073832884,0.09893637066065862,0.49840497073822654,1.650032
RGN,-0.028113464,0.09899052457967356,0.4985489855433364,1.6497674
NT5DC3,0.49668574,0.09899234223548066,0.4985489855433364,1.6497585
ENSG00000279738,0.45062128,0.09902542822580775,0.49861431288898994,1.6495968
ENSG00000230960,0.42917764,0.09903270105495922,0.49861431288898994,1.6495613
POLR3D,0.42246905,0.09906397907835708,0.49870283508933194,1.6494085
DOC2A,0.43872726,0.09909672033592547,0.4987956791680495,1.6492486
ZBTB43,-0.013631548,0.09910981925686142,0.4987956791680495,1.6491846
VPS26C,0.028736606,0.09920082210741096,0.49918467863115645,1.6487404
TIPRL,0.021872455,0.09931448718800098,0.499618555884152,1.6481861
LINC02981,0.6384531,0.0993822984907059,0.49989062752363356,1.6478556
VPS52,0.081349336,0.09953300083258051,0.5005795063972268,1.6471219
ENSG00000249207,0.06754717,0.09960677632936749,0.5008121982470214,1.646763
KCNIP4-IT1,0.52611446,0.09977896685237715,0.501539445199994,1.6459261
EEF1AKMT1,0.13066012,0.099908540143362,0.5021214304624013,1.6452972
NLRX1,0.5163286,0.09994040495976599,0.5022122585419541,1.6451426
ENSG00000287270,0.24989481,0.09998436972897685,0.5023638568471789,1.6449294
PPP2R5B,0.04820238,0.1000851804956366,0.5028009923023068,1.6444408
PSMC6,-0.022090802,0.10033407110233743,0.5039123030314911,1.6432362
TP53INP1,0.103540964,0.10051057496141083,0.5047291484615765,1.6423833
CRNDE,0.34865776,0.10059671027886806,0.5050920318083486,1.6419677
SIKE1,0.15735492,0.10062433019872775,0.5051610521433992,1.6418344
SEC13,0.012844058,0.10084624509086206,0.5062053317133264,1.6407648
MIR124-2HG,0.1360963,0.1009027074916767,0.5064189366212173,1.640493
U2SURP,0.061478876,0.1010046249319404,0.5068605847604485,1.6400026
TSTD3,0.030403767,0.1010426803464905,0.5069816834472112,1.6398196
PIGT,-0.012732248,0.10112954856759881,0.5073476332933877,1.639402
DUSP3,0.10177698,0.10117947848631553,0.5075281954323903,1.6391622
SEMA6B,0.7273452,0.10120870584142104,0.5076048756333089,1.6390219
CPQ,0.07321264,0.10127384412924438,0.5078616185696249,1.6387092
LINC00499,0.4966826,0.101356054814727,0.5081271057142236,1.6383147
LINC01978,0.19565143,0.10136346379188409,0.5081271057142236,1.6382792
TMEM63C,0.30476195,0.10136865033253104,0.5081271057142236,1.6382543
PCM1,0.07470486,0.10160449044167562,0.5092391887078173,1.6371243
FBXO17,0.49788713,0.10163047435389463,0.5092993162914962,1.637
LIFR-AS1,0.09032236,0.10181845830768778,0.5101711440621339,1.636101
TMBIM6,0.024180742,0.10186159242231442,0.510317047782239,1.6358949
CBR1-AS1,0.18772002,0.10191813500362791,0.51053007728052,1.6356248
ST6GAL2,0.5952611,0.10197023579756288,0.5107208013563769,1.6353761
BAG3,1.2450466,0.10207412845802499,0.5111067427048208,1.6348804
SPATA1,0.29934007,0.1020890303657532,0.5111067427048208,1.6348093
GSDMB,0.3681443,0.10208940293563006,0.5111067427048208,1.6348075
IQSEC2,0.4067004,0.10221017256241949,0.5116410232805634,1.6342319
NDEL1,0.0126436,0.10224747009070402,0.5117399241683142,1.6340542
MRPL18,0.09376663,0.1022720923918714,0.5117399241683142,1.6339369
PPP1CC,-0.039733134,0.10238593855757837,0.5122391858695443,1.6333951
ENSG00000247970,0.49921834,0.10242029882869413,0.5123406952810017,1.6332316
SRSF3,-0.012655993,0.10246849335530867,0.5125113708864697,1.6330024
LASP1,0.36320955,0.10258475744656928,0.5129594427358665,1.6324499
INTS12,0.076058365,0.102586253487932,0.5129594427358665,1.6324427
NRAS,0.317442,0.10291130520830301,0.5144434987980133,1.6309005
TAF8,0.07937349,0.10298781860471673,0.5147553124275834,1.6305381
PLD3,0.031993758,0.10308277305383882,0.5150759811567219,1.6300886
TET2,0.042275187,0.10308727855085541,0.5150759811567219,1.6300672
SEMA4F,0.4694522,0.10309441257470586,0.5150759811567219,1.6300335
NCEH1,0.48938328,0.10318906939632673,0.5154781718835298,1.6295857
CSTF3-DT,0.44879845,0.10337896664374738,0.5163559579467941,1.6286886
TAX1BP1,0.037560757,0.10341999079646527,0.5164900157565345,1.6284949
ANTXR1,0.9491331,0.10348475247783277,0.5167425681874447,1.6281893
NELFB,0.109174095,0.10351262497750438,0.5167494217711455,1.6280578
ATP7B,0.49548864,0.10351450846970052,0.5167494217711455,1.6280489
GJA1,1.0913745,0.10365660225987978,0.5173878274827611,1.6273792
CHML,0.6677983,0.10379620838700318,0.5180136430629879,1.6267217
PLEKHF2,0.49022081,0.10382792355246828,0.5181009116612958,1.6265725
DENND6A,0.01255348,0.1038766439778499,0.518273000893597,1.6263433
RNF175,0.4751896,0.10391291282672525,0.5183829266812878,1.6261728
SOCS6,0.028382696,0.10393029521554012,0.5183986177244173,1.626091
HIKESHI,-0.016011609,0.10394730196178263,0.518412431041286,1.626011
ZDBF2,0.3764921,0.10397224918921723,0.5184658364116376,1.6258938
SYNGAP1-AS1,0.31292385,0.10410008380302793,0.5190322129858761,1.6252933
IRF3,0.12029483,0.10446156875492812,0.5206919427110804,1.6235983
CRYGS,0.32079446,0.1045553230488412,0.5210431078924951,1.6231594
ELAPOR2,0.07413346,0.1045606390577409,0.5210431078924951,1.6231346
N4BP2,0.46871907,0.10458038611281151,0.5210701996633406,1.6230422
DLD,0.0057215476,0.10467004458465134,0.5214455689446333,1.6226228
UNC5A,0.5841091,0.10470045113431262,0.5215256944873585,1.6224808
ABHD6,0.04815575,0.10473656802075655,0.5216342381031032,1.622312
SH3TC2-DT,0.05139532,0.10481834276299912,0.5219701171616964,1.62193
HERC6,0.3803348,0.10489521916196433,0.5222815151272316,1.6215711
MEAK7,0.25230023,0.10517379451989015,0.5235253870209488,1.6202723
PAK1IP1,0.1981052,0.10528141816622127,0.5239894748863381,1.6197712
FRG1-DT,0.07241061,0.1053658225888844,0.5243378887667703,1.6193787
ZNF234,0.072826065,0.10538186931860057,0.5243460816656031,1.6193041
MTUS1-DT,0.2568101,0.10539791798744069,0.5243542819727682,1.6192294
KDSR,-0.011855708,0.10544301748307185,0.5245069880592367,1.6190197
NCLN,0.1548938,0.10550075188206622,0.5247224938573685,1.6187514
ZNF41,0.1243023,0.10552828969647987,0.5247877744370698,1.6186235
ENSG00000249776,0.8141251,0.10578980018886236,0.5260164146493044,1.6174101
PIP5K1B,0.30806065,0.10583503265715684,0.5261694714790272,1.6172004
SPG11,0.058434993,0.10598080078690461,0.5267961147334277,1.6165253
ZBTB20-AS5,-0.008705921,0.10599001253809434,0.5267961147334277,1.6164826
LETR1,0.7062269,0.10611481753207024,0.5273444432888961,1.6159052
ZC4H2,0.042098433,0.10630897648127596,0.5282372341206633,1.6150079
PABIR2,0.13520546,0.10649262874288334,0.5290775819055625,1.6141604
PSME1,0.33618712,0.1066456714716512,0.5296933828435089,1.613455
C2CD6,0.26331237,0.10670508507773815,0.5299161971972998,1.6131815
DNAJC5,0.028574035,0.10673055608099762,0.529970408839668,1.6130642
SSRP1,0.282872,0.10676954376329059,0.5300917135954373,1.6128848
TP53INP2,0.10252354,0.10686957365949719,0.5304193309799706,1.6124246
RUVBL2,0.40169463,0.1068765283031422,0.5304193309799706,1.6123927
C18orf54,0.060003225,0.106879232983633,0.5304193309799706,1.6123801
SMAD4,0.013806913,0.10693488416024598,0.5306231946092773,1.6121243
CACHD1,0.83196884,0.10699210512670143,0.5308104314272715,1.6118613
ZNF92,0.102792405,0.10700177322520522,0.5308104314272715,1.611817
ZNF26,0.06068536,0.10726346112008824,0.531937325083733,1.610616
RTN4RL1,0.6899563,0.10727276112517443,0.531937325083733,1.6105733
TMEM214,0.42028108,0.10740496771829788,0.5325203818843495,1.6099675
COPZ1,0.12049148,0.10743522665078022,0.5325600008909146,1.6098288
RGPD2,0.9784787,0.10744221044009279,0.5325600008909146,1.6097969
GALNT16,0.82375383,0.10750391619582587,0.5327933301377994,1.6095144
ALG9,0.05116224,0.10753963297109566,0.5328978110701599,1.6093509
GLRB,0.15046571,0.1077241897726393,0.5337397194177905,1.6085069
NID2,0.49477485,0.10785294492875261,0.5342322719012026,1.6079189
SMS,0.21658489,0.10787357262496372,0.5342392261699617,1.6078247
SELENOS,-0.050540503,0.1079833800639873,0.5346601624816298,1.6073236
ZNF772,0.40887403,0.10809522527594417,0.5350684261484067,1.6068138
EGFR,0.8798092,0.10813967703427939,0.5352157020758708,1.6066113
STRADA,0.024698243,0.10833520235275727,0.5361014665608068,1.6057211
ENSG00000258472,0.25385678,0.1083480910804399,0.5361014665608068,1.6056625
RARS1,-0.010375108,0.10836957498978386,0.536134913658697,1.6055647
SAAL1,0.1239263,0.10851262651064207,0.5367696992943213,1.6049144
PNCK,0.066280134,0.10871573436608908,0.5376283199426912,1.6039923
LINC02987,0.05262033,0.1087701822961409,0.5378245352752692,1.6037455
ICOSLG,0.020055246,0.10896621653502966,0.5386475531460087,1.6028571
CFAP53,0.30059764,0.10909300314731432,0.5392010900773733,1.6022832
CREBL2,0.04423809,0.1091161749081122,0.5392424213835751,1.6021783
ENSG00000231769,0.40235057,0.10919396621575725,0.5395536297799095,1.6018265
PDIA2,0.09510518,0.1093327635404465,0.5401278561144802,1.6011994
NHP2,0.14136893,0.10933984476051395,0.5401278561144802,1.6011674
TMLHE,0.09322965,0.1094043792473493,0.5403733392776021,1.600876
ATOSB,0.25044,0.10942445403597247,0.5403991889811243,1.6007854
LRP5,0.40741876,0.10945319360468131,0.5404678174035334,1.6006557
ITFG1,0.071612865,0.10949414795400421,0.540596734278129,1.6004709
USP39,0.07299289,0.10958200436624427,0.5408877108570702,1.6000748
HAUS4,0.3464783,0.109582792568181,0.5408877108570702,1.6000712
RHBDD3,0.16795222,0.10970501805930762,0.5414176087795485,1.5995204
EXOSC6,0.024381738,0.10988184395566497,0.5422167911795193,1.5987245
TLE1-DT,0.26885223,0.10994149448175027,0.5424376283291993,1.5984561
MYBPHL,0.58765507,0.10995888090567542,0.5424499080798609,1.598378
ASNS,0.8740486,0.11008341535835729,0.5429906962921303,1.5978184
GTF3C5,0.04121357,0.1101091268088378,0.543028938028078,1.5977029
ENSG00000266846,0.13751863,0.11012099523232252,0.543028938028078,1.5976496
GLOD4,0.11634548,0.11020133145937032,0.5432668404745146,1.5972888
MBD4,0.029117344,0.11021399952173017,0.5432668404745146,1.597232
SBF2-AS1,0.55960447,0.11038037450414849,0.5440132913434021,1.5964859
COMMD7,0.06384634,0.11040851939176757,0.5440783608191962,1.5963596
H3-7,0.9680596,0.11048862458519787,0.5443994314473918,1.5960008
TFE3,0.22971979,0.11054377313236191,0.5445609324973343,1.5957538
SPTLC1,0.004967079,0.11055131311161966,0.5445609324973343,1.59572
TPGS1,0.087857686,0.1106406332279503,0.5448534943327193,1.5953202
ZKSCAN7,0.24871573,0.11066843332894853,0.5449153766609944,1.5951959
FAM85B,0.39981475,0.11070617086020274,0.5449551295608628,1.5950271
ZBTB46,0.77450013,0.11080473356869555,0.5453261335320322,1.5945865
MPP3,0.22851336,0.11081149242017758,0.5453261335320322,1.5945563
MRPL52,0.03665789,0.11104467308115616,0.5463926085654158,1.5935152
KDM5B,0.011440341,0.11105821421489187,0.5463926085654158,1.5934547
EIF3L,0.071494095,0.11107813001482018,0.546416761699491,1.5933659
EEF1G,0.035640772,0.11115423432694993,0.5467172741203432,1.5930265
TAF1A,0.20494905,0.11124513524318237,0.5470904733218201,1.5926214
NTM-AS1,-0.0155173605,0.1113149454757615,0.5473598642354393,1.5923105
CEMIP,0.0386997,0.11140754719478702,0.5477124346791691,1.5918983
INO80B,0.65669954,0.11141673084885767,0.5477124346791691,1.5918574
CASP7,1.1015902,0.11151379465397687,0.5481155900297794,1.5914258
ENSG00000246250,0.52159196,0.1117265294291917,0.5489448257477577,1.5904806
GSK3A,0.07403696,0.11172772996859916,0.5489448257477577,1.5904752
ZCCHC9,0.14208147,0.11182420655429984,0.5493447125006969,1.590047
DENND6B,0.4804921,0.11189270074477561,0.5496070443165748,1.5897433
MAP2K3,0.69439334,0.11197605992092516,0.5499423110116978,1.5893737
PIEZO1,0.7508669,0.11202377301231534,0.5500952143866311,1.5891622
CDK16,0.20852774,0.11203740826901176,0.5500952143866311,1.5891018
SMCO4,0.9952175,0.11208554316762843,0.5502573544316687,1.5888886
ENSG00000283098,0.19929452,0.11212526673634846,0.5503781629015799,1.5887127
HRH2,0.8222843,0.11218788398182868,0.5505121563893948,1.5884355
LINC01278,0.014918628,0.11219792136014771,0.5505121563893948,1.5883912
MXRA7,0.092058636,0.11224852052667156,0.5506862206167024,1.5881673
LRP5L,0.45822334,0.11229672693715999,0.5508485007727159,1.587954
PTPDC1,0.020821387,0.11231802329846723,0.5508787532790663,1.5878599
CFAP299,0.9418742,0.11236384135802764,0.5510292513843101,1.5876573
CASKIN1,0.7787292,0.11279783227318904,0.5529973738743376,1.5857421
SBNO2,0.13207196,0.11280186433891477,0.5529973738743376,1.5857244
ENSG00000241962,0.009928451,0.11281073528338403,0.5529973738743376,1.5856853
AKIRIN2,0.0661382,0.11284178791916867,0.5530751355112088,1.5855484
NNT-AS1,0.024371231,0.11297373586124589,0.5535787604012496,1.5849674
MTRR,-0.0076771993,0.11317370487324904,0.5544780599898741,1.584088
CRYZ,0.6309598,0.11327035535071932,0.5548716366962281,1.5836633
PTPRH,0.73347443,0.1132845146435175,0.5548716366962281,1.5836011
EXOSC7,0.014420485,0.1134816758114785,0.5557625796432488,1.5827359
CYSLTR2,3.2964127,0.11351449473237696,0.5558485452118491,1.582592
SLC35A5,-0.0017860042,0.11353840457791695,0.5558908682924717,1.5824871
RASA4,0.6453629,0.11359029042331006,0.55607013375821,1.5822598
SPRED2,0.07549204,0.11365355154554103,0.5562302579134731,1.5819826
PHF21B,0.20372674,0.11372252153903392,0.5564321268380924,1.5816805
ENSG00000249604,0.19158979,0.11372536218634198,0.5564321268380924,1.5816681
ENSG00000285080,0.03569873,0.11377163202253963,0.5565837250039921,1.5814655
ENSG00000287474,0.70838785,0.11413906877517543,0.5583062563462773,1.5798594
ENSG00000267383,0.107333414,0.11439976531755179,0.559431138160448,1.5787224
HDGF,0.036776595,0.11456906104382447,0.5601524755966184,1.5779849
ZFPM1-AS1,0.40597773,0.11457804125682781,0.5601524755966184,1.577946
CES4A,-0.024738366,0.11477860745086867,0.5610576794873178,1.5770736
CHST15,0.7374933,0.115246165829281,0.563208004947016,1.5750445
BRD2,0.0393293,0.11524944646985102,0.563208004947016,1.5750303
SRD5A3,-0.0065207887,0.11534420664822019,0.5635539067064426,1.5746199
SNUPN,0.18117145,0.11535118276071395,0.5635539067064426,1.5745897
TCTN1,0.11921753,0.11556473006543867,0.5644617928096302,1.5736659
C8orf88,0.52532655,0.11556801783466421,0.5644617928096302,1.5736516
PCDHGB6,0.822287,0.11561980990090417,0.5646390179870874,1.5734277
ZFP62,0.036879923,0.11592929765172238,0.566074505309711,1.5720917
NGEF,0.26947317,0.11612470801527516,0.566952650610378,1.5712495
ATXN2L,-0.0043249386,0.11621466714579091,0.5672322090775377,1.5708622
HOMER2,0.12930849,0.1162278767635293,0.5672322090775377,1.5708053
FBXL9P,0.12730873,0.11666901084771594,0.5693047471169972,1.5689095
CDH22,0.7784407,0.11688530191741643,0.5702837482804458,1.5679821
ENSG00000255176,0.19408196,0.11696825544642157,0.5706120200047029,1.5676268
ENSG00000227240,0.694649,0.1170392173673244,0.570881712361556,1.567323
SCHIP1,0.0012094497,0.11705872744210309,0.5709003996278942,1.5672395
SOX9,0.29133418,0.11708031603218137,0.57092921753901,1.5671471
SNAPC1,0.25224578,0.11737581217360682,0.5722655827909668,1.5658839
PCDHGA1,0.71310127,0.11738579693138887,0.5722655827909668,1.5658412
MACROH2A2,0.3386645,0.11748984447265658,0.5726585093454408,1.565397
KANK4,0.62630117,0.11751357744230291,0.5726585093454408,1.5652958
LINC00205,0.21138321,0.11751357744230291,0.5726585093454408,1.5652958
OGG1,0.07045817,0.11754772620891664,0.572748267993988,1.56515
GNAI1,0.0615127,0.11757813349262713,0.572761406712361,1.5650203
DVL3,0.06643394,0.11758188276323461,0.572761406712361,1.5650043
STK10,0.18382086,0.1176152137369711,0.5727887809039279,1.5648623
NFU1,-0.0014308465,0.11761896393547921,0.5727887809039279,1.5648463
ENSG00000234998,1.1660706,0.11784790354883456,0.5738269408959834,1.5638708
C14orf93,0.1860571,0.11801200390396595,0.5744723377207498,1.5631726
EPCAM,0.416275,0.11803289465982438,0.5744972276906196,1.5630838
ZNF561-AS1,0.06694741,0.11824530924782227,0.5754541834177632,1.5621812
SF3A2,0.09251027,0.11826999886704719,0.5754974206530699,1.5620763
SIK2,0.061841212,0.11853304747996038,0.5767003373650879,1.5609607
CROT,0.15374446,0.11863159914997916,0.577025619589773,1.5605431
GORASP2,-0.011280251,0.11886166283997252,0.5780674325269238,1.5595695
MISFA,0.18302754,0.11894403325916769,0.5782894691549533,1.5592211
TTC26,0.412499,0.11895328171077771,0.5782894691549533,1.5591822
FLII,0.14399604,0.11895496330799187,0.5782894691549533,1.559175
ZSCAN25,0.1971989,0.11904285268742618,0.57856224667039,1.5588037
SPICE1,0.124899365,0.11908366074061293,0.578683338434165,1.5586313
COL21A1,0.72444975,0.1191223754159026,0.5787593763575032,1.5584679
JKAMP,-0.03696902,0.11913121384398262,0.5787593763575032,1.5584306
RUNDC3A,0.1344439,0.11915941607398542,0.5787593763575032,1.5583116
DUSP26,0.27178422,0.11916994063444872,0.5787593763575032,1.5582671
MTHFD2,1.2264925,0.11917878182820386,0.5787593763575032,1.5582298
ARMC6,0.28688127,0.11926174567720556,0.5790850358178969,1.5578798
NTN4,0.5058978,0.11932663217789853,0.5793228441148855,1.5576062
RNF19B,0.35828143,0.11938353595200114,0.5795218385660933,1.5573664
ACSS2,0.037629347,0.11946872056490991,0.5797971385004932,1.5570074
ARV1,0.08739059,0.11947209519304625,0.5797971385004932,1.5569932
ENSG00000268081,0.090660445,0.11960503055012257,0.580364921693905,1.5564336
UBE2Q1,0.25069726,0.11969371847745461,0.5807178783745606,1.5560604
MRPS18B,0.1015556,0.11981204916952633,0.5812145396164126,1.555563
PISD,0.025812875,0.11986575078607885,0.5813975912645135,1.5553373
ZNF76,-0.011959585,0.11993597187221766,0.5816607096178995,1.5550424
DDX11,0.23014696,0.12009641666408019,0.5823612629607788,1.554369
SMPDL3A,0.36236823,0.1201142071653493,0.5823699748741277,1.5542943
ENSG00000279159,0.44971275,0.12018157561418814,0.5826190295917746,1.554012
ITGAE,0.06220987,0.12025575747456585,0.5829010438184095,1.553701
WDR91,0.07023607,0.12040168230910876,0.5835306876399932,1.5530899
ZNF771,0.17345607,0.12043563817592567,0.5836175748285608,1.5529476
SMYD5,0.32977054,0.12046662944514265,0.5836900746981416,1.552818
TPRKB,0.18655714,0.12067736559330704,0.5846333469908855,1.5519367
TPK1,0.044777017,0.12092202755654954,0.5856627916186594,1.5509151
ENSG00000261786,0.5459881,0.12096972858379536,0.5858159006773715,1.5507162
RPS6KB2,0.09613435,0.12132027074184952,0.5873432104406668,1.5492557
CERS2,-0.05246399,0.12133350623241503,0.5873432104406668,1.5492007
BAZ2B,0.079576254,0.12140568086626724,0.5876144691881594,1.5489004
PLXNA1,0.5666866,0.12152533404012304,0.5881154257135779,1.5484029
ZNF658,0.39383432,0.12165919834152839,0.5886850139550474,1.5478468
ZNF254,0.00355827,0.12174051404454182,0.5890002122495159,1.5475092
ZBED5-AS1,0.110881016,0.12188698939420183,0.5896305377735721,1.5469016
MLYCD,0.06723627,0.12193498786694434,0.5897122592041504,1.5467025
EPS15L1,-0.002772866,0.12193627374349249,0.5897122592041504,1.5466973
TTC4,0.174166,0.12197485496958374,0.5898205071915649,1.5465373
METTL4,0.004305347,0.12201173038995768,0.5899204789482325,1.5463846
BMP2,0.87424356,0.12210138256076962,0.590275563170837,1.5460132
CDK11B,0.07568448,0.12218164129940481,0.5905851484128406,1.545681
SMAD3,0.79775536,0.1223134923765992,0.591143998462534,1.5451355
MORN1,0.55179274,0.1224071870214386,0.5915183137126241,1.5447482
SEPTIN3,0.4151663,0.12247813997518495,0.5917826476614164,1.544455
ZNF614,0.16506648,0.1225719331511288,0.5921572548625318,1.5440677
DUSP11,0.099820144,0.1226756872400677,0.5925798784538797,1.5436395
ACAT2,0.15885329,0.12271703577395435,0.5927009824381517,1.543469
TBC1D30,0.56734186,0.12275408641367411,0.5928012990046023,1.5433161
SH3KBP1,0.04532201,0.12285235598574072,0.5931971868655074,1.542911
ENSG00000260850,0.4860024,0.12311384488912051,0.5943809758820812,1.5418344
L3MBTL4,0.0646757,0.12318425349007514,0.5946420572823301,1.5415448
SLC24A4,0.6472369,0.12333900360706308,0.5953101536771449,1.5409087
ZBTB17,-0.00014523174,0.12349260677957558,0.5959725378473036,1.540278
ZNF460-AS1,0.10801204,0.12376469867010935,0.5971273629224886,1.5391622
PLCH2,0.03744137,0.12380936983690749,0.5972637486090985,1.5389792
LRP8,0.7681457,0.12386967417542477,0.5974114191377908,1.5387323
BCORL1,0.24651174,0.1238848623331792,0.5974114191377908,1.5386701
KDM4A,-0.01002958,0.12388920207375202,0.5974114191377908,1.5386523
ZNF728,0.8243134,0.12421719523417799,0.5987551645309622,1.5373108
SLC7A6,0.087223195,0.12428156992788718,0.5989861713056556,1.537048
IQCD,0.662711,0.12431855364487505,0.5990851211377966,1.536897
CDC23,0.13069117,0.12459075645442336,0.6003174042633933,1.5357865
SNX5,0.03154148,0.12461516849892405,0.6003555855229985,1.535687
CD44,1.8455495,0.12467577880230768,0.6004886848875168,1.53544
CSRP1,0.033325963,0.12473553950870721,0.6006970591973345,1.5351967
NEDD8,-0.047631707,0.12477655612485859,0.6008151231973488,1.5350296
SPIN3,0.11178922,0.12500757984720115,0.6018479435933212,1.5340897
NALCN,0.06696828,0.1252428759294432,0.6028213613143272,1.5331339
METTL9,0.038214218,0.12539920150553874,0.603414262616582,1.5324996
ZBTB18,0.111429274,0.12544433209765865,0.6035516675924877,1.5323166
SATB1,0.12595917,0.12548553028637027,0.6036701187458469,1.5321496
NBPF15,0.27694348,0.1255078869069873,0.6036979099150888,1.532059
TPD52L1,0.6533397,0.12554603183519955,0.603801626097383,1.5319043
FAM110B,0.38769177,0.12571582048065513,0.6044585310103809,1.5312167
MBNL3,0.20954005,0.12573908711119122,0.6044905782799966,1.5311227
SEPSECS,0.023414738,0.12590995809030936,0.6049925302169892,1.5304315
PDCD7,-0.045324225,0.1260673718898834,0.6056689728532042,1.5297954
NOLC1,0.16830672,0.12609552904850105,0.6057243276667572,1.5296817
CCNO-DT,0.20122166,0.12616110140998146,0.6059593753515691,1.529417
H1-4,0.8231188,0.12620380372754025,0.606034201553093,1.5292447
PYROXD2,0.16406044,0.1262099678780925,0.606034201553093,1.5292197
VPS33B,0.10057552,0.12627250322759878,0.6062545342198479,1.5289675
MARCHF2,-0.009859411,0.1263324188580855,0.6064118985789984,1.5287259
TRIM3,0.14023097,0.12633858790015054,0.6064118985789984,1.528701
TAF13,0.18513347,0.12636414785919017,0.6064546397586441,1.528598
ENSG00000286823,0.36786696,0.12643467896687174,0.606705153811801,1.5283136
C17orf80,0.19051138,0.12644967077550692,0.606705153811801,1.5282532
SFPQ,0.07442783,0.12657274407867347,0.6072156465602976,1.5277575
MLXIPL,0.69695574,0.12678691065442768,0.6080828491502925,1.5268959
WFS1,0.4948486,0.12681475091815728,0.6081362716228029,1.526784
ENDOV,0.009131386,0.12687044572071274,0.6083232380277314,1.5265601
ZNF714,0.078970574,0.12691775704761624,0.6084699630833182,1.5263699
RNF208,0.5318643,0.12693986985132108,0.6084958584816091,1.5262811
ZFYVE27,-0.016826175,0.1271279497675486,0.6090262642320808,1.525526
SCO1,0.11825164,0.1271279497675486,0.6090262642320808,1.525526
NFRKB,0.21876283,0.1271341490285633,0.6090262642320808,1.5255011
RALA,-0.0070995805,0.12720147043360353,0.6092686058179915,1.5252311
KMT2B,0.16552106,0.12732599948911422,0.6097848603705941,1.5247319
P4HA1,0.045350246,0.12743332115309866,0.6102185809871946,1.5243019
ALAS1,0.31748006,0.12761353125587868,0.6109718664450011,1.5235806
ENSG00000254604,0.030467065,0.12762419027190702,0.6109718664450011,1.5235379
LRRC3B,0.70363414,0.12779171654007906,0.6116934379725725,1.522868
POLR2E,0.083116665,0.12788688708985727,0.6120685242791645,1.5224879
AGAP5,0.21211293,0.12794161285824643,0.612249968115977,1.5222694
ZNF774,0.35721815,0.12801594446898693,0.6125251734566034,1.5219727
TCF3,0.16965222,0.12828015978969606,0.613708734497755,1.520919
PVR,0.4828977,0.1283158367813551,0.6137987715295194,1.5207769
ZNF829,0.40822035,0.12844032064828723,0.614313536772026,1.5202812
PAGR1,0.1286666,0.12845817548860364,0.6143182408577668,1.5202101
SPATA2,0.2867301,0.12850237451443405,0.6143537475353558,1.5200342
SNRPB2,0.035744447,0.12850639319372198,0.6143537475353558,1.5200182
