gene_symbol,logfc,pval,pval_adj,scores
GRIPAP1,0.06436437,0.13220261658562685,0.8945849609953251,1.5054725
MTAP,0.043858364,0.13234743385358508,0.8950658918047437,1.5049092
NKD1,0.106849015,0.13245483304202532,0.8956258831432174,1.5044916
TRAM1,0.051607277,0.1331114737587203,0.8992309800561268,1.5019444
ELOVL4,0.40471345,0.13313832884778817,0.8992455629763796,1.5018404
RBMXL1,0.23251599,0.13330908662419647,0.8998981205339714,1.5011797
BMP2K,0.07002414,0.13375541512188435,0.9023416976260763,1.4994558
MRE11,0.06711797,0.13379411071354685,0.9023416976260763,1.4993066
WDR81,0.306352,0.13379498037688634,0.9023416976260763,1.4993032
ENSG00000259001,0.85538745,0.13408525709379412,0.9036299058484605,1.4981848
LRIG2,0.04884726,0.13431713113006113,0.9049633888878991,1.4972926
ZNF8,0.11063752,0.13433283304787141,0.9049633888878991,1.4972323
SH3RF3,0.30088967,0.13461745792234192,0.9062101826341864,1.4961389
FAM219A,0.040757712,0.1351052814126759,0.9084863355121615,1.4942691
CEP135,0.1573522,0.13514427858136424,0.9085807739484185,1.4941199
NEK1,0.0503693,0.1353665969101558,0.9097394844393858,1.4932697
ADA,0.1946951,0.1354245249350628,0.9097929523866247,1.4930484
ATG3,0.07476057,0.13556371817825258,0.910224249733825,1.4925168
C3orf62,0.38763243,0.13570873703002906,0.9108620336843167,1.4919634
ATXN7L3B,0.08448518,0.13580196384470034,0.9113197765413248,1.4916079
RAPGEF2,0.052855592,0.13609824272770563,0.9130778926558464,1.4904794
TPGS1,0.18737093,0.13633677206277928,0.9140663863652954,1.4895722
NUTM2A-AS1,0.04743979,0.13649435160891618,0.9149544055198557,1.4889735
HMSD,0.3268916,0.13660566883332237,0.9155320474063932,1.4885509
CHRAC1,0.1375649,0.13677189143075033,0.916442108439443,1.4879204
PPP3R1,0.07973672,0.13691613623227003,0.9171063930260148,1.4873737
TTBK1,0.08387434,0.13695553633487345,0.9172015797361435,1.4872245
SF3B3,0.09161458,0.13717084176706917,0.9184745660946162,1.4864095
UBE2V2,0.07922488,0.13740149872596102,0.9195622362815119,1.4855375
BORCS7,0.09524031,0.1374019425850031,0.9195622362815119,1.4855359
ENSG00000255829,0.6166259,0.13740904448005345,0.9195622362815119,1.485509
USP38,0.11020955,0.13753648280599487,0.920219513348273,1.4850277
LARP1B,0.077741414,0.13780453336502538,0.9210214420448479,1.4840165
TMEM147,0.42302296,0.13780675768876202,0.9210214420448479,1.4840082
FRG1,0.11849574,0.13782944737181085,0.9210214420448479,1.4839226
ATXN2,0.04465726,0.13811888191176663,0.9227861886552746,1.4828327
SNHG5,0.05635047,0.13823835428848644,0.9234149617230542,1.4823833
ERCC6L2,0.05211775,0.13836549249249308,0.9239252361336251,1.4819053
ITGAV,0.08371655,0.13951963235099388,0.929756378690408,1.4775822
MALT1,0.17674564,0.13977716132579004,0.931131723050616,1.4766214
SPACA6,0.098825715,0.13987298520142985,0.9315041662711192,1.4762642
MREG,0.17894301,0.13988423544904097,0.9315041662711192,1.4762223
PYGO2,0.33202878,0.13992024092043828,0.9315735623322359,1.4760882
PLEKHA2,0.33234602,0.14023559304215574,0.9329907571443404,1.4749143
ADAP1,0.106314205,0.14037813098909127,0.9331929086799007,1.4743844
GCFC2,0.06500506,0.1404291288767877,0.9331929086799007,1.4741949
TRNAU1AP,0.042423394,0.14071145423717663,0.9347902703309753,1.4731468
CD63,0.12232726,0.14082812533230024,0.9352240925770047,1.4727142
PYGL,0.30354112,0.1409186192056873,0.9356544060024591,1.4723787
CS,0.09219067,0.1409765587412851,0.9356978594399694,1.4721642
LINC02976,0.3701115,0.14118221070803189,0.9366476486451922,1.4714028
ENSG00000224905,0.15169328,0.14121393966734336,0.9366476486451922,1.4712855
RRAGD,0.10374139,0.1412225527590384,0.9366476486451922,1.4712536
NHLRC2,0.060751148,0.14126471740131152,0.9367566727402213,1.4710976
GOT1,0.10298621,0.14137629632539836,0.9373258743263665,1.4706851
RNASEH1-DT,0.1984149,0.14142167296808775,0.9374560269641382,1.4705174
ANGPT1,0.98642635,0.1419028986811585,0.9398176533831143,1.4687415
PRKCA-AS1,0.38009316,0.14190699380150398,0.9398176533831143,1.4687265
ATL3,0.06134494,0.14218749782602916,0.9415041227207445,1.4676934
FBXL14,0.115715645,0.14283207774958157,0.945084792843497,1.4653257
C8orf88,0.3826612,0.14313322064755804,0.9469053107229075,1.4642223
JAM2,0.5739435,0.14317811336851805,0.9470302386874622,1.4640579
MAPK1IP1L,0.040369067,0.1437571874100727,0.9501700323063291,1.4619417
SMARCB1,0.070703514,0.14405153965353848,0.9519427698483927,1.4608685
STPG4,0.3032165,0.14408560391286948,0.9519951024633285,1.4607444
CTDP1,0.067142755,0.14419151874027486,0.9523492799511859,1.4603587
TLNRD1,0.43154326,0.1445133126277738,0.954128511224388,1.4591882
LINC02018,0.117181234,0.14455115259170206,0.9542053241785816,1.4590507
RPS14,0.06270868,0.14469889337950317,0.9548496184169172,1.4585141
CENPN,0.4294612,0.14470120274702156,0.9548496184169172,1.4585057
EOGT,0.26571578,0.1451455877417975,0.9574349892852049,1.4568942
DSTYK,0.046760928,0.14518911122303851,0.9575055749969975,1.4567366
HDDC2,0.34373552,0.14523542377141835,0.9575055749969975,1.4565688
SLC2A9,0.38258216,0.1452877705662532,0.9575055749969975,1.4563794
CIAO2A,0.09873598,0.14541522357845552,0.9581721174337174,1.4559182
ZDHHC14,0.055810988,0.14548199675567977,0.9584386585612107,1.4556768
ZNF354A,0.20682989,0.14562582424037124,0.9592126469320545,1.4551569
TMEM243,0.42702496,0.14643420295186846,0.9632814256964382,1.4522425
RBM26,0.044034135,0.14645517886014175,0.9632814256964382,1.452167
BSG,0.08269117,0.1466417324229595,0.9639891228102252,1.4514962
CNIH4,0.11328338,0.1466421990345446,0.9639891228102252,1.4514946
MED4,0.06411874,0.14680885195898857,0.964908187174771,1.4508959
ZMAT3,0.09658505,0.14683500673226976,0.964908187174771,1.450802
CDC26,0.26176986,0.14690881976877393,0.9651462072495024,1.4505371
SH3BGRL,0.082088195,0.14717534316335998,0.966446996440805,1.4495811
BUD23,0.06990415,0.14745676193011523,0.9675969752026232,1.4485734
GIGYF1,0.05981531,0.14764194490955482,0.9682803552116268,1.447911
ABHD13,0.12270346,0.14766305297755475,0.9682803552116268,1.4478356
RIPK1,0.082025014,0.14766727486790518,0.9682803552116268,1.4478204
HERC5,0.39809114,0.14791887828110653,0.9691006918987152,1.4469216
COQ7,0.15763734,0.14792404521200303,0.9691006918987152,1.4469032
ANKRD46,0.11085035,0.14792545439890858,0.9691006918987152,1.4468981
STX10,0.29777673,0.1480955715922637,0.9698661785642996,1.4462911
SLC25A1,0.29603395,0.1483157235744536,0.9711332722159692,1.4455063
TRIM24,0.04733134,0.14856204378928164,0.9719616954383921,1.4446293
ENSG00000258695,0.27098978,0.14868367049128756,0.9724388471765272,1.4441966
DCAF7,0.07354574,0.14870206253649632,0.9724388471765272,1.4441313
IFT172,0.05502712,0.1488889109174086,0.9733111354263343,1.4434671
POLR1D,0.12627523,0.14919788622599947,0.9748059273750391,1.4423705
TARS1,0.045584273,0.14929862137482536,0.9751141527354513,1.4420133
SMARCD3,0.24864027,0.14940792801561564,0.9753305380157404,1.441626
AP2M1,0.13150916,0.14941834135603033,0.9753305380157404,1.441589
ZSWIM9,0.1816582,0.14944863785906196,0.9753305380157404,1.4414817
RTF2,0.08669063,0.14946568170185193,0.9753305380157404,1.4414214
ING2,0.62021613,0.1497343179079756,0.9760556440542633,1.4404706
ENSG00000286147,0.40685156,0.14973763670457854,0.9760556440542633,1.4404588
ANKRD52,0.12933844,0.14989131099413444,0.9767571321975603,1.4399155
GMNN,0.57225263,0.14994873254366908,0.9769070047199997,1.4397125
MLXIP,0.066400215,0.1500982970895794,0.9775316032240681,1.4391843
ZBTB43,0.062201668,0.15023086353137313,0.9782199933663016,1.4387165
STK17A,0.42001322,0.1507482016318426,0.9810622909416716,1.4368937
DCAF5,0.06951468,0.15093176073987105,0.9818359813508128,1.4362481
PAK4,0.08410432,0.15105009158090177,0.9821492740435349,1.4358323
XRCC1,0.20295304,0.15130369088710857,0.9836225660741648,1.4349418
WASHC1,0.10020919,0.15139785820062066,0.9840590526242412,1.4346114
ZNF557,0.17268156,0.15173234512941408,0.9858811832355863,1.4334393
KRT10,0.203578,0.15191729568827272,0.9867197668332367,1.432792
RSL24D1,0.21232082,0.15201846814192094,0.9870357457174795,1.4324381
SLC7A6OS,0.11099219,0.15215280462129696,0.9877318455822187,1.4319686
ZNF420,0.053889282,0.15223296974870978,0.9880760952745135,1.4316885
TMEM170B,0.13386083,0.1523122063870016,0.9884141969280881,1.4314119
COG6,0.059998713,0.1528634072878272,0.9916376957356786,1.4294901
PPFIBP1,0.053907692,0.15304892401615147,0.9924875193724144,1.4288446
PACS1,0.10217388,0.1535190219084549,0.9948273048105818,1.4272112
DDX11,0.24844474,0.15355816568674774,0.9949039019547791,1.4270754
CDK16,0.2785604,0.1536862816925762,0.9955568206707143,1.426631
WDR45,0.17574923,0.15432565524697492,0.9988321034269749,1.4244175
DUSP3,0.116819926,0.1543605882091708,0.9988586703167457,1.4242967
RAB4A,0.06846496,0.15465047216707095,1.0,1.4232956
LONP1,0.08155696,0.15493833645207616,1.0,1.422303
GNAS,0.046746384,0.15518080753737368,1.0,1.4214678
RGL2,0.3676735,0.1551968850710606,1.0,1.4214125
MANEA,0.26307395,0.15524609992697816,1.0,1.4212431
RANBP2,0.042295095,0.15553968577759822,1.0,1.4202336
HPS1,0.10361892,0.15580192760736739,1.0,1.4193331
E2F4,0.23908369,0.15590457149031825,1.0,1.418981
ZNF571,0.06765261,0.15599552748705045,1.0,1.418669
PLXNB1,0.04686682,0.15605863351287116,1.0,1.4184527
ATP6V0C,0.05699531,0.15609190649961097,1.0,1.4183387
SYTL3,0.5808049,0.15621819707522475,1.0,1.417906
CDC42EP4,0.4552955,0.1565671220112364,1.0,1.416712
KHSRP,0.07267956,0.15669566719609979,1.0,1.4162728
GLRX2,0.273012,0.15686014496532988,1.0,1.4157109
THAP3,0.23605129,0.1573622413353457,1.0,1.4139988
MTF1,0.13040923,0.15754006117317532,1.0,1.4133935
ZNF675,0.098964535,0.15754351070740658,1.0,1.4133817
ATP6V1C1,0.059830073,0.1576544190802982,1.0,1.4130044
CHD9,0.043760408,0.15834188764975154,1.0,1.4106702
DUSP12,0.22632422,0.1583953204676929,1.0,1.4104891
APP,0.032641817,0.15841808303546145,1.0,1.410412
SZRD1,0.14467552,0.1584992566935508,1.0,1.4101369
ANKDD1B,0.42167816,0.15917361783647743,1.0,1.4078563
ATP8B2,0.1902636,0.15925508431534108,1.0,1.4075813
CRKL,0.09619467,0.1596126176344309,1.0,1.4063756
DCTN2,0.052617155,0.15966338776711375,1.0,1.4062046
AGAP5,0.1066043,0.15988104120937296,1.0,1.4054718
VCPKMT,0.14802945,0.15990047655814188,1.0,1.4054064
CNBP,0.058507346,0.1599134344497829,1.0,1.4053627
LINC00824,0.7947497,0.16016577307582835,1.0,1.4045142
REPIN1,0.17599651,0.16026509540085754,1.0,1.4041805
KIF25,0.34716585,0.16031452434914362,1.0,1.4040145
SCHIP1,0.058625124,0.16041091896285975,1.0,1.4036909
PEX26,0.08248591,0.16054934425752798,1.0,1.4032264
MRPS16,0.16511683,0.16068135705907305,1.0,1.4027836
NT5C3A,0.03425274,0.16104832262905966,1.0,1.4015545
ENSG00000286746,0.5236252,0.16107738647518954,1.0,1.4014572
SAE1,0.08026994,0.1611194859660262,1.0,1.4013164
CCDC47,0.111622915,0.16145457305717636,1.0,1.4001962
RTTN,0.05377636,0.1618882562571834,1.0,1.398749
OSTC,0.14177702,0.16209510485344547,1.0,1.3980598
ZNF710,0.08737376,0.1621036649287083,1.0,1.3980314
TOX2,0.46109524,0.16211323247537868,1.0,1.3979994
NADK,0.18676017,0.16211474317959906,1.0,1.3979944
SELENOO,0.041767534,0.162214473151158,1.0,1.3976624
MTHFD1L,0.12738927,0.16230820105025312,1.0,1.3973504
KLHL36,0.17015196,0.16258660186470375,1.0,1.3964249
OAZ1,0.08751599,0.16264161850470227,1.0,1.396242
ARHGAP15,0.5951738,0.16265322931459958,1.0,1.3962035
ZNF407,0.07336944,0.16294471383896547,1.0,1.3952359
PAXIP1,0.10453804,0.16323912312887678,1.0,1.3942599
RFX1,0.11383814,0.16349389259346514,1.0,1.3934164
ZNF92,0.18518986,0.1635937547207852,1.0,1.3930861
STON2,0.54574126,0.1637383066687409,1.0,1.3926082
CDH26,0.109743245,0.1638865088295588,1.0,1.3921186
HPGD,2.017613,0.16429560328917392,1.0,1.3907686
C6orf89,0.047605086,0.16442484354354114,1.0,1.3903427
ATL2,0.07743394,0.16446505592320215,1.0,1.3902102
CSRNP3,0.06112538,0.1646545099833071,1.0,1.3895864
PLD3,0.04363051,0.1646728529653011,1.0,1.389526
RPL6,0.06418427,0.1648629972170651,1.0,1.3889005
ACVR1B,0.15913838,0.16499767639765406,1.0,1.3884578
SATB1,0.2395108,0.16512018387522753,1.0,1.3880553
LINC02997,0.3376844,0.16512631104592368,1.0,1.3880353
FBXO21,0.045675896,0.16533218126068616,1.0,1.3873595
CCNB1IP1,0.09545915,0.1654344217945075,1.0,1.387024
NABP1,0.4948894,0.16546305766835234,1.0,1.3869302
TTC23-AS1,0.492475,0.16582951656218747,1.0,1.3857296
MAF1,0.27149305,0.1665267506196485,1.0,1.3834506
NSMCE4A,0.102332145,0.16656683524635807,1.0,1.3833197
FBXO46,0.19217178,0.16677508358367021,1.0,1.3826406
AP4E1,0.043028336,0.16688314121931636,1.0,1.3822885
ELAVL3,0.047571886,0.16731074118814204,1.0,1.3808967
FCHSD1,0.270882,0.16772211440371387,1.0,1.3795601
ASXL1,0.052519094,0.16774123046613143,1.0,1.3794981
RASA2,0.048004333,0.16805196651056575,1.0,1.3784903
LRIG3,0.11215293,0.16818135164105763,1.0,1.3780711
ENSG00000275672,0.24588612,0.16832065355248393,1.0,1.37762
BLTP3B,0.06437329,0.1683325681429353,1.0,1.3775814
MMD2,0.69521517,0.16847973960816642,1.0,1.3771051
ABTB1,0.24469687,0.168932741094165,1.0,1.3756412
HACL1,0.065974034,0.16926853965981148,1.0,1.374558
MAP3K11,0.05129227,0.16965121006093664,1.0,1.3733253
MIF,0.10302342,0.16973720474431075,1.0,1.3730487
PSKH1,0.097666465,0.1697992454335321,1.0,1.3728491
MEF2B,0.12484566,0.16985452288302905,1.0,1.3726714
DUSP1,0.6640436,0.16990981382163106,1.0,1.3724936
ZNF260,0.11655884,0.17001678268593434,1.0,1.37215
PLEKHF1,0.39269847,0.17024236525163827,1.0,1.3714255
TIMM22,0.7514883,0.17067902275495062,1.0,1.3700253
DMBT1,0.67639905,0.17092727082055215,1.0,1.3692304
EMC1-AS1,0.09084341,0.1711668714293536,1.0,1.368464
TMEM38A,0.30941764,0.1712298279194625,1.0,1.3682628
CHMP5,0.08795914,0.17192559921608352,1.0,1.3660426
HPSE2,0.5126715,0.17197297152818947,1.0,1.3658917
PITPNB,0.05923603,0.1721109331946774,1.0,1.3654523
PTGR2,0.046143197,0.17249418414703133,1.0,1.3642331
FAM106A,0.04324835,0.17251845531755894,1.0,1.364156
VSTM4,0.11681462,0.17256172765193545,1.0,1.3640186
MXD1,0.048448533,0.1727359544825856,1.0,1.3634652
ZYG11B,0.046878535,0.1729600025988357,1.0,1.3627541
DARS2,0.3383183,0.1732128455958104,1.0,1.3619525
OPA3,0.19505815,0.17325730678344853,1.0,1.3618118
GPAM,0.33797872,0.17347497200368034,1.0,1.3611225
MAP1S,0.27373457,0.1734882185707355,1.0,1.3610806
PGRMC2,0.10262689,0.17421316052578384,1.0,1.3587899
STAM,0.06784159,0.1742801430487757,1.0,1.3585787
GCDH,0.08623084,0.1742955623834903,1.0,1.35853
BCL7A,0.11441844,0.17430087963166785,1.0,1.3585132
ENSG00000285669,0.6539862,0.1747005512055777,1.0,1.3572539
ZFAS1,0.030930324,0.1749766218875055,1.0,1.3563852
ENSG00000265334,0.13927186,0.174989420694741,1.0,1.356345
ZBTB7B,0.25289428,0.17513505630568527,1.0,1.3558872
PHAX,0.15809861,0.17525461972832068,1.0,1.3555115
GUK1,0.05301838,0.17567036223898336,1.0,1.3542069
ZDHHC24,0.16371189,0.17601826861152792,1.0,1.353117
ENSG00000265750,0.4492164,0.1762052794224921,1.0,1.3525317
SSH3,0.19137281,0.1762744412445718,1.0,1.3523154
CASKIN2,0.2674529,0.176398339720918,1.0,1.351928
LINC00987,0.7674072,0.17642301989316234,1.0,1.3518509
SLC20A1,0.09262272,0.1764557519171741,1.0,1.3517486
ZNF564,0.1068159,0.17664686845375632,1.0,1.3511516
CCNA2,0.5757494,0.17680427949932087,1.0,1.3506603
DTX4,0.021800745,0.1769413605062311,1.0,1.3502327
CAV3,0.4271944,0.17710650032189257,1.0,1.3497179
ENSG00000256139,0.572998,0.1771662371071182,1.0,1.3495318
ZDHHC8,0.14334992,0.17717915514197624,1.0,1.3494915
SEC24B,0.057868134,0.17723191106619574,1.0,1.3493271
LINC00847,0.32420737,0.17771856994508528,1.0,1.3478129
TRMT12,0.32220364,0.1777638910703392,1.0,1.347672
LINC02936,0.65400356,0.1778194751462825,1.0,1.3474994
DSCAM,0.049352456,0.1778820901789977,1.0,1.3473048
TBC1D25,0.14997454,0.17828029502008869,1.0,1.3460689
NTN4,0.38667122,0.1783478989014522,1.0,1.3458593
ATP6V1B2,0.07242785,0.17857085635099978,1.0,1.3451684
POU5F2,0.2024463,0.17889971750162792,1.0,1.3441505
NPIPB5,0.044992894,0.1791237304890133,1.0,1.3434579
ZNF611,0.06116355,0.1796327366984154,1.0,1.3418866
TRIM62,0.05574593,0.17966754258330042,1.0,1.3417794
SMIM13,0.06166262,0.17991676850154648,1.0,1.3410114
POLE4,0.3136985,0.1799935469548366,1.0,1.3407749
GTF2A2,0.10805719,0.18041053533185347,1.0,1.3394921
TNFSF13B,0.2637516,0.18073317028934066,1.0,1.338501
FAM174C,0.45952743,0.18108358508561595,1.0,1.3374261
TXNL4B,0.10397395,0.18122695746810158,1.0,1.3369868
UNC5C,0.053958625,0.18155067553573068,1.0,1.3359957
MGAT1,0.10334467,0.18158466065991863,1.0,1.3358917
SUMO1,0.06647699,0.1816893864405611,1.0,1.3355714
CRYZ,0.206302,0.18202195441938296,1.0,1.3345553
TSPAN17,0.5756564,0.18202195441938296,1.0,1.3345553
H2BC21,0.36719072,0.18216313024872555,1.0,1.3341243
FBXL20,0.05015692,0.18255136973615782,1.0,1.3329403
EIF2AK2,0.08158283,0.18261962239941176,1.0,1.3327324
ABCB10,0.05006119,0.18279254036435189,1.0,1.3322059
ZNF570,0.29907146,0.18287188090333562,1.0,1.3319644
NELFB,0.11258242,0.1829104584397352,1.0,1.3318471
PIGH,0.18876764,0.18296502839582562,1.0,1.331681
SYT1,0.05406253,0.183113365272623,1.0,1.3312299
PIR,0.061997272,0.1831299139410194,1.0,1.3311796
DIPK1A,0.044341877,0.18319060187390912,1.0,1.3309952
NAA10,0.16101806,0.18351636423050177,1.0,1.3300058
SOS2,0.04935223,0.18372087470941245,1.0,1.3293853
MYO1D,0.015471461,0.18386966529551507,1.0,1.3289342
LINC01355,0.1416799,0.18416031285586254,1.0,1.3280538
RABGAP1L,0.04476234,0.18430770405773023,1.0,1.3276078
ZNF510,0.117911495,0.18447681269857963,1.0,1.3270963
MCMBP,0.045767035,0.18458221710646638,1.0,1.3267777
DGLUCY,0.05413019,0.1845949796112627,1.0,1.3267392
ACAT2,0.15514603,0.1849248114443257,1.0,1.3257431
SIAH1,0.04296899,0.18499094126196036,1.0,1.3255435
TRIP10,1.038339,0.18514994666203188,1.0,1.325064
POLE2,0.17627802,0.1853986645526441,1.0,1.3243144
LINC02848,0.28355467,0.18578753688674798,1.0,1.3231438
METTL9,0.100486755,0.1859141338244894,1.0,1.3227632
SPIRE2,0.3027407,0.1861222928110905,1.0,1.3221377
RPL27,0.13055366,0.18619544044584424,1.0,1.321918
ZNF439,0.04570753,0.1862524098032845,1.0,1.3217471
LINC01068,1.918114,0.18646811634224758,1.0,1.3210998
CPXM2,0.26522517,0.1866823287958046,1.0,1.3204575
ENSG00000259678,0.070808135,0.1866856860501942,1.0,1.3204474
STIM2,0.055287816,0.18678362559339168,1.0,1.320154
TAPBP,0.13082361,0.18701603394387034,1.0,1.319458
VCP,0.034597553,0.18705133387527728,1.0,1.3193524
EXTL3,0.08160409,0.18725987188337756,1.0,1.3187286
RC3H1,0.043223765,0.18729296222670122,1.0,1.3186296
ASNSD1,0.3686783,0.18738272048088023,1.0,1.3183613
IFNAR1,0.025144547,0.1875471726083784,1.0,1.31787
XKR9,0.081460364,0.18781344017716872,1.0,1.3170751
ENSG00000269958,0.29346713,0.18827867192180792,1.0,1.3156884
LIX1L,0.19583254,0.18838905692791186,1.0,1.3153597
NAV3,0.050731875,0.18856205183016606,1.0,1.3148448
MAMLD1,0.27455583,0.18858798298049395,1.0,1.3147677
PIK3R2,0.16372932,0.18946102539205212,1.0,1.3121752
SYNE2,0.3336009,0.1895753165694365,1.0,1.3118365
VPS35,0.07243312,0.18962116046828215,1.0,1.3117006
ENSG00000285731,0.2303859,0.18963134911065882,1.0,1.3116704
LINC00926,0.4934545,0.1896766368463556,1.0,1.3115363
DEDD2,0.2728346,0.1903376103887513,1.0,1.309581
VHL,0.06465387,0.19038188691153268,1.0,1.3094503
SSR1,0.05465568,0.19041935758523176,1.0,1.3093395
PTPN2,0.05191651,0.19100483105001165,1.0,1.3076123
ZFYVE27,0.084406555,0.19112265388065142,1.0,1.3072652
LIPC,0.5588256,0.19112777782544754,1.0,1.3072501
B4GALNT3,0.3784881,0.1911926898766083,1.0,1.3070589
ZNF350-AS1,0.53758854,0.19162585151324518,1.0,1.3057845
PCDH11X,0.2019022,0.19172341228862388,1.0,1.3054978
FITM2,0.35265118,0.19209059059942335,1.0,1.3044195
TXNDC9,0.104631,0.1922220551278826,1.0,1.3040338
SEC14L1,0.041393947,0.19230554083954599,1.0,1.303789
SIRPA,0.03937176,0.192468586322325,1.0,1.3033111
DAG1,0.16788195,0.19256016515208885,1.0,1.3030428
RPL39,0.13788074,0.1926786927782248,1.0,1.3026956
ENSG00000272316,0.037301652,0.19268327463194845,1.0,1.3026822
ENSG00000288033,0.15037587,0.19287291903069081,1.0,1.3021271
RPAP1,0.1868609,0.1930053502830673,1.0,1.3017398
UGP2,0.058269944,0.1930627005454083,1.0,1.3015721
MIEN1,0.2946949,0.1931286688234659,1.0,1.3013792
CEP95,0.035002653,0.19314243820456245,1.0,1.301339
EPN2-AS1,0.1034106,0.193457035331688,1.0,1.30042
PGAP6,0.2877389,0.19370990383072983,1.0,1.2996823
NAA50,0.05692141,0.19372485365076675,1.0,1.2996386
SNHG12,0.30466247,0.19373692912384666,1.0,1.2996035
TANC1,0.04751091,0.19386519324370788,1.0,1.2992295
PCSK6,0.024120746,0.1939774035349272,1.0,1.2989025
BRD3,0.086347535,0.19400157814448105,1.0,1.298832
MRPL42,0.03861293,0.19407353947298855,1.0,1.2986224
CLCC1,0.065460905,0.1941593429713131,1.0,1.2983725
LINC01619,0.7092938,0.19451379299348015,1.0,1.2973412
RAD52,0.045858227,0.19459973928120855,1.0,1.2970914
LGI3,0.046447508,0.1946932158493614,1.0,1.2968197
PDP2,0.2095286,0.19486236515450628,1.0,1.2963284
ST7L,0.050627522,0.19529409698139588,1.0,1.2950758
ATG16L2,0.14947402,0.19548967583010834,1.0,1.2945089
ENSG00000260578,0.45224702,0.1954925700857294,1.0,1.2945006
ZNF823,0.2740864,0.19560836607139676,1.0,1.2941653
ZC3H7B,0.040366568,0.19563384793429928,1.0,1.2940915
ENSG00000253444,1.692593,0.196152700441801,1.0,1.2925906
FIS1,0.025586387,0.19623743563222396,1.0,1.2923458
CENPB,0.50141966,0.1962385965744281,1.0,1.2923424
TXNDC12,0.09974561,0.19645055279093138,1.0,1.2917303
DHX33,0.11208767,0.1967615313073442,1.0,1.2908332
FAM184B,0.08253256,0.19676211291294554,1.0,1.2908314
FKRP,0.15327391,0.19685169520174595,1.0,1.2905732
TIMM23B-AGAP6,0.18973881,0.19711829173366957,1.0,1.2898052
TMEM151A,0.067961104,0.19727383127087095,1.0,1.2893575
RBM15B,0.48385867,0.19769079337088624,1.0,1.2881585
GYS2,1.2670447,0.1977503285956117,1.0,1.2879875
POMT2,0.060003042,0.19789338346593954,1.0,1.2875767
ILF3,0.05787041,0.19813528903459032,1.0,1.2868824
RWDD4,0.20909242,0.19834932764517765,1.0,1.2862686
AKIRIN2,0.16614395,0.19895492949457083,1.0,1.2845347
MYCBP,0.17076829,0.199016502285847,1.0,1.2843586
WSB2,0.10339221,0.19904289488792348,1.0,1.2842832
BRWD3,0.088339895,0.1990892347541825,1.0,1.2841507
ENTREP3,0.26026356,0.19912795511747228,1.0,1.28404
ZDHHC3,0.11420721,0.19914555710177162,1.0,1.2839897
TUFM,0.14227967,0.19990234166759646,1.0,1.2818298
DERL1,0.07847327,0.20075328126878167,1.0,1.2794083
APPL1,0.055575863,0.20093276278169658,1.0,1.2788986
THAP8,0.18385327,0.20151925363252632,1.0,1.2772352
ZNF202,0.21932416,0.2015376015664051,1.0,1.2771832
MBTD1,0.05184921,0.20187755442070454,1.0,1.2762206
CCT8,0.1277758,0.2019362296490066,1.0,1.2760546
R3HCC1L,0.055148073,0.20203879297148675,1.0,1.2757645
H2BC6,0.41423586,0.20251238008462114,1.0,1.2744263
ENSG00000254459,0.114618324,0.20310163173772355,1.0,1.2727644
ARHGAP42,0.8425155,0.20321296241007047,1.0,1.2724509
GGT7,0.035899248,0.20326894220229597,1.0,1.2722932
ZEB1,0.11947763,0.2034536359867637,1.0,1.2717735
RAB22A,0.034299526,0.2034691319846057,1.0,1.2717298
RAP1B,0.04971562,0.20355258674305,1.0,1.2714951
CCNK,0.07938138,0.20371002636583757,1.0,1.2710524
FGFR1OP2,0.046516113,0.20423905114004182,1.0,1.2695667
KPNA1,0.03812716,0.2042629584361465,1.0,1.2694995
PRIM1,0.15289369,0.20427551058158333,1.0,1.2694643
TRMT2B,0.24101031,0.20428148799092438,1.0,1.2694476
PDK1,0.17310679,0.20435502053417332,1.0,1.2692413
EIF2S3,0.057975907,0.20456675822995907,1.0,1.2686477
SRRT,0.08917195,0.20479362597036188,1.0,1.2680122
POLR2D,0.1230471,0.2050476472832622,1.0,1.2673011
TCEANC,0.24594557,0.20521012519381998,1.0,1.2668467
GOLGA7,0.05466231,0.20537509695113654,1.0,1.2663856
ENSG00000287373,1.5396662,0.20560021375057747,1.0,1.2657566
NDC1,0.14563423,0.20565126514366205,1.0,1.2656142
SCCPDH,0.07807596,0.20629590407221832,1.0,1.2638165
TMSB4X,0.048282612,0.2063747804210837,1.0,1.2635968
USP48,0.037478838,0.20637658700615313,1.0,1.2635918
SEPTIN10,0.07072458,0.2064193462049383,1.0,1.2634727
DTWD1,0.04615183,0.20685211764454703,1.0,1.2622687
SNHG16,0.6253488,0.20697218052834776,1.0,1.261935
PALS2,0.2900834,0.20699088834398838,1.0,1.261883
LINC00499,0.16617282,0.207027100505767,1.0,1.2617824
POLR3B,0.09073849,0.20703977584855193,1.0,1.2617471
ARPC4,0.089302704,0.20720581446255382,1.0,1.261286
DPF1,0.28001356,0.20754180947469225,1.0,1.2603537
MRPL47,0.21240109,0.2076573233803296,1.0,1.2600334
RSAD1,0.09953584,0.20793389932063433,1.0,1.259267
ZC3H10,0.32750165,0.209488757857766,1.0,1.2549725
CMC2,0.031168126,0.20956242827056493,1.0,1.2547696
DGKZ,0.028660625,0.20987375568730215,1.0,1.2539127
URI1,0.041100502,0.2100139927047634,1.0,1.2535269
