gene_symbol,logfc,pval,pval_adj,scores,ensembl_id
DERA,0.40520686,3.97352944432861e-06,2.6615922392732403e-05,4.612762,ENSG00000023697
FANCC,0.2521355,3.985285996851643e-06,2.668976158126945e-05,4.6121483,ENSG00000158169
ZDHHC3,0.5103437,4.000212143766848e-06,2.6784796722846354e-05,4.6113715,ENSG00000163812
GNE,0.14158943,4.007160339167277e-06,2.682638762084186e-05,4.6110106,ENSG00000159921
NCK1-DT,1.1468797,4.011308034208565e-06,2.6849218408382773e-05,4.6107955,ENSG00000239213
CAPNS1,0.28015795,4.031233961411165e-06,2.697763113451633e-05,4.6097655,ENSG00000126247
RBCK1,0.20891188,4.0415358197951935e-06,2.7041602769272803e-05,4.609235,ENSG00000125826
MTPAP,0.49579832,4.043154085140133e-06,2.704746032484338e-05,4.609152,ENSG00000107951
ZFYVE21,0.30422202,4.0582201888797305e-06,2.7143261116364578e-05,4.6083784,ENSG00000100711
PRDM10,0.23412791,4.092332947746287e-06,2.7366396197123563e-05,4.606637,ENSG00000170325
ALKBH3,0.343618,4.106547689222292e-06,2.7456411028270677e-05,4.6059155,ENSG00000166199
LSM8,0.05942042,4.128852992624247e-06,2.759541027302388e-05,4.6047883,ENSG00000128534
KBTBD11,0.44866133,4.13891097230181e-06,2.7657556675252986e-05,4.604282,ENSG00000176595
SLC25A16,0.053135104,4.1631876255229485e-06,2.7814676664319563e-05,4.6030645,ENSG00000122912
SLC2A1-DT,1.8485115,4.201992419367777e-06,2.8068785172265546e-05,4.601133,ENSG00000227533
DICER1-AS1,0.08864355,4.257695476635198e-06,2.8435658051218054e-05,4.5983896,ENSG00000235706
FAM47E,0.5337679,4.282069209455351e-06,2.8593197149218455e-05,4.5972,ENSG00000189157
SNRNP27,0.8415313,4.295985547285792e-06,2.868086280670522e-05,4.5965233,ENSG00000124380
ICA1,1.3625525,4.308511455901462e-06,2.8759215239648763e-05,4.5959167,ENSG00000003147
ARHGEF2,0.17237322,4.314751637505608e-06,2.8795589557341312e-05,4.595615,ENSG00000116584
STK4,0.13094562,4.326538294261597e-06,2.8868959569480165e-05,4.595046,ENSG00000101109
ZFP36,3.3681371,4.33994342339562e-06,2.895310002430951e-05,4.594401,ENSG00000128016
ENSG00000286753,0.7159578,4.357589000379786e-06,2.906549380506114e-05,4.5935545,ENSG00000286753
SLC4A1AP,0.33119744,4.36651014631232e-06,2.911966436767843e-05,4.593128,ENSG00000163798
DNAJC17,0.1692902,4.380470824089842e-06,2.9207416891917106e-05,4.592462,ENSG00000104129
DDX59,0.6530758,4.39235641269676e-06,2.9281303862891696e-05,4.5918965,ENSG00000118197
OR2L3,0.79639906,4.399882862456944e-06,2.9326109241768667e-05,4.5915394,ENSG00000198128
ETF1,0.36878127,4.405078190446513e-06,2.9349992144654786e-05,4.5912933,ENSG00000120705
ABLIM3,1.2943225,4.425330000535467e-06,2.9479530914653756e-05,4.590336,ENSG00000173210
HOMEZ,0.678218,4.508804755965341e-06,3.0030107696032555e-05,4.5864344,ENSG00000290292
NF2,0.35808405,4.5224500873560835e-06,3.0115481452232938e-05,4.585803,ENSG00000186575
DDX39B,0.02202678,4.5349303194972574e-06,3.019306688490293e-05,4.585227,ENSG00000198563
LINC02987,0.47330928,4.56650275796221e-06,3.0397714519729432e-05,4.5837774,ENSG00000267575
PTGR3,0.34987718,4.5826719867699555e-06,3.0499771958009072e-05,4.583039,ENSG00000180011
FAHD2B,0.5351691,4.596683911204207e-06,3.058743687404379e-05,4.5824003,ENSG00000144199
ENSG00000261474,0.38316017,4.601109214344474e-06,3.061128973373123e-05,4.5821996,ENSG00000261474
LIN7A,1.6266392,4.657002656288993e-06,3.097749008417881e-05,4.5796742,ENSG00000111052
LURAP1,0.2971406,4.678827971252439e-06,3.1116983395295674e-05,4.5786963,ENSG00000171357
MAP3K14,1.4563863,4.679914046392407e-06,3.111852269124184e-05,4.5786476,ENSG00000006062
CCZ1,0.029394165,4.682086921180965e-06,3.112728664853776e-05,4.578551,ENSG00000122674
LINC02473,0.11009528,4.765612815700439e-06,3.167679697796356e-05,4.57485,ENSG00000261121
SCOC,0.18883453,4.788004700003438e-06,3.181982608806812e-05,4.5738683,ENSG00000153130
ZNF213-AS1,0.45766348,4.8407785515526036e-06,3.215880835963025e-05,4.5715723,ENSG00000263072
MORC2,0.6434166,4.844386048041883e-06,3.217690346247739e-05,4.5714164,ENSG00000133422
DMXL1,0.23686264,4.882218558003591e-06,3.242227651541615e-05,4.569786,ENSG00000172869
ATP6V0D1,0.13811974,4.942767480289604e-06,3.2818389768837536e-05,4.5672026,ENSG00000159720
NUMBL,1.1941932,4.952341604447718e-06,3.28759639929171e-05,4.566797,ENSG00000105245
NEDD1,0.54213864,4.961523214354805e-06,3.293091200894771e-05,4.566408,ENSG00000139350
ZNF333,0.099284224,4.96735213972121e-06,3.296359141817545e-05,4.566162,ENSG00000160961
HSPBAP1,0.26067638,5.043644144146088e-06,3.3463770148806004e-05,4.562964,ENSG00000169087
RFLNA,0.44878823,5.057080847132157e-06,3.354680776202881e-05,4.5624056,ENSG00000178882
MEAF6,0.13027272,5.07130587495065e-06,3.363504362817906e-05,4.561816,ENSG00000163875
NOL9,0.2156992,5.075413138735148e-06,3.365615429022477e-05,4.561646,ENSG00000162408
VTI1B,0.20258133,5.0949030595043254e-06,3.377924439232911e-05,4.5608416,ENSG00000100568
PSMD12,0.21071775,5.097933773522978e-06,3.37931848828543e-05,4.5607166,ENSG00000197170
GAS5,0.36054298,5.1230031206286715e-06,3.395318340522955e-05,4.5596867,ENSG00000234741
MARCHF8,0.11330994,5.130284270559224e-06,3.399525220374931e-05,4.559388,ENSG00000165406
NCOA5,0.12920785,5.1427529078727705e-06,3.4071673741168724e-05,4.5588784,ENSG00000124160
WDR5,0.28998706,5.143772035895882e-06,3.40722261908388e-05,4.558837,ENSG00000196363
MCM9,0.12929818,5.190261816572811e-06,3.437392020099112e-05,4.5569468,ENSG00000111877
TIAL1,0.12127385,5.224379845286406e-06,3.45872943502852e-05,4.5555696,ENSG00000151923
ZNF282,0.5881346,5.234734793989816e-06,3.464954795832706e-05,4.5551534,ENSG00000170265
ATAT1,0.36860704,5.243205910289586e-06,3.4693006288472545e-05,4.5548134,ENSG00000137343
EIF3B,0.19548333,5.254289994851058e-06,3.476003039471597e-05,4.5543694,ENSG00000106263
CSNK1A1,0.2491864,5.284189751917014e-06,3.495148360523203e-05,4.5531764,ENSG00000113712
NOP14,1.1822044,5.299288045676634e-06,3.504498298568426e-05,4.5525765,ENSG00000087269
PPP6C,0.060845964,5.32872999472004e-06,3.5233287918602886e-05,4.551411,ENSG00000119414
NUP58,0.106098585,5.356915503082631e-06,3.541321846373362e-05,4.550301,ENSG00000139496
OTULIN,0.21034834,5.372655414342131e-06,3.551082391487124e-05,4.549684,ENSG00000154124
PUS10,0.49936235,5.406227600947358e-06,3.572623582680494e-05,4.5483727,ENSG00000162927
MTSS2,0.6145896,5.407474864283051e-06,3.572799396811367e-05,4.5483246,ENSG00000132613
COMMD10,0.19889948,5.4158564841325245e-06,3.5776880678561955e-05,4.5479984,ENSG00000145781
STXBP4,0.29328147,5.48877902227186e-06,3.624545189680141e-05,4.545182,ENSG00000166263
GK,0.35255298,5.500721894519474e-06,3.631773084736955e-05,4.5447245,ENSG00000198814
SGSM2,0.6395056,5.509513949177046e-06,3.636918453905631e-05,4.544388,ENSG00000141258
EEF2,0.026333148,5.548925282734675e-06,3.6622705708706725e-05,4.5428863,ENSG00000167658
HSPB1,2.3914108,5.558614363978138e-06,3.668000475193403e-05,4.5425186,ENSG00000106211
VPS26A,0.10083245,5.5949547763403955e-06,3.691311710746629e-05,4.541145,ENSG00000122958
RNF214,0.19969247,5.644505209212647e-06,3.723328327497299e-05,4.539286,ENSG00000167257
ZNF81,0.096335515,5.698034249362519e-06,3.7572767672544015e-05,4.5372953,ENSG00000197779
DUS2,0.7641069,5.720089344957478e-06,3.771136940586487e-05,4.53648,ENSG00000167264
LINC02352,0.61817735,5.775158121235925e-06,3.806753394468547e-05,4.534458,ENSG00000259448
ZFAND4,0.21225153,5.802453488246191e-06,3.824053147765073e-05,4.5334625,ENSG00000172671
NDRG2,0.15768172,5.808461659676388e-06,3.827320049803414e-05,4.533244,ENSG00000165795
SOX6,0.47925213,5.917729508316018e-06,3.898613476692651e-05,4.5293074,ENSG00000110693
NUDT9,0.20378235,5.954750150236302e-06,3.9222930982345196e-05,4.52799,ENSG00000170502
SEH1L,0.57778424,5.96932654647882e-06,3.9311831834036314e-05,4.527473,ENSG00000085415
SMYD4,0.64728725,6.016713989030544e-06,3.9616743176958444e-05,4.525801,ENSG00000186532
AGMO,0.5660821,6.041434115069453e-06,3.977231947168847e-05,4.524934,ENSG00000187546
LIG1,0.7182177,6.056511432835887e-06,3.986436990101597e-05,4.524407,ENSG00000105486
ATOX1,0.14809746,6.0654557577588984e-06,3.9916026577176395e-05,4.5240946,ENSG00000177556
FCSK,0.6259249,6.067843045124381e-06,3.992452131533592e-05,4.5240116,ENSG00000157353
ENSG00000248994,1.7416888,6.087173322587571e-06,4.004447245204311e-05,4.523339,ENSG00000248994
MAST2,0.18107074,6.1527734026873686e-06,4.04687111883404e-05,4.5210705,ENSG00000086015
PRPF38A,0.4176043,6.1623585557625645e-06,4.052443556662931e-05,4.520741,ENSG00000134748
NGLY1,0.11732292,6.232917436100735e-06,4.097363958896912e-05,4.5183306,ENSG00000151092
REXO1,0.6493227,6.260639267236079e-06,4.114844711166067e-05,4.5173903,ENSG00000079313
SLC41A2,1.0700518,6.3474221614171136e-06,4.171130405008481e-05,4.5144734,ENSG00000136052
HSF1,0.35078672,6.355217074891105e-06,4.175499172337332e-05,4.5142136,ENSG00000185122
SGCB,0.0356305,6.378969895567163e-06,4.1903491220889684e-05,4.5134225,ENSG00000163069
RAC1,0.04549729,6.3850258184842844e-06,4.193570708922254e-05,4.5132217,ENSG00000136238
SCAMP2,0.18963057,6.402598170861306e-06,4.2043535545067965e-05,4.512639,ENSG00000140497
HNRNPD,0.14199701,6.442199943648082e-06,4.2295958230817516e-05,4.5113316,ENSG00000138668
RPF2,0.46432883,6.496464339451932e-06,4.264453930559289e-05,4.509552,ENSG00000197498
NUDCD1,0.6138582,6.562201834794456e-06,4.3068293656909826e-05,4.507416,ENSG00000120526
ADAM7-AS1,1.891411,6.566921642134067e-06,4.309150312369538e-05,4.507263,ENSG00000253535
BRPF3,0.67726785,6.575618872069858e-06,4.3140798985550935e-05,4.506982,ENSG00000096070
ADAM11,1.360377,6.580132884111244e-06,4.3162637106153605e-05,4.5068364,ENSG00000073670
IDH2,0.17122428,6.6040419522135035e-06,4.331166706844346e-05,4.5060663,ENSG00000182054
KANSL1L-AS1,0.1114074,6.609978203102479e-06,4.334279242416126e-05,4.5058756,ENSG00000229127
MEGF8,0.35619798,6.6967935821021486e-06,4.39041497860107e-05,4.5031047,ENSG00000105429
URGCP,0.08935523,6.7082831269693544e-06,4.397155809526699e-05,4.5027404,ENSG00000106608
NR2C1,0.08829969,6.738464228979494e-06,4.415349280287949e-05,4.5017867,ENSG00000120798
DNAJC16,0.10481461,6.797441852988611e-06,4.451663508798639e-05,4.4999347,ENSG00000116138
MGMT,0.23568608,6.842389388370599e-06,4.4802208669187245e-05,4.4985332,ENSG00000170430
DPYSL2,0.23057096,6.851770549514696e-06,4.485556800592037e-05,4.498242,ENSG00000092964
DYM,0.23864,6.873371513911718e-06,4.4988891526973485e-05,4.4975724,ENSG00000141627
ZNF700,0.32564178,6.9325737177279644e-06,4.536823763657632e-05,4.495748,ENSG00000196757
CEBPZ,0.1434741,6.988162627582563e-06,4.572380549785019e-05,4.4940486,ENSG00000115816
RBMX2,0.8230869,7.001156555100985e-06,4.580059512833939e-05,4.4936533,ENSG00000134597
SENP3,0.6305361,7.025611097254519e-06,4.5952317455223916e-05,4.4929113,ENSG00000161956
APPAT,1.0131911,7.097153937436291e-06,4.6411919750346664e-05,4.4907537,ENSG00000230606
WDR4,0.9639367,7.178969053765647e-06,4.6938520593592164e-05,4.4883122,ENSG00000160193
CASP9,0.6982963,7.2290313525783185e-06,4.7257358996424003e-05,4.486831,ENSG00000132906
TBC1D17,0.21553679,7.238801109869545e-06,4.7312731289278384e-05,4.486543,ENSG00000104946
CGRRF1,0.39949912,7.241510625538947e-06,4.7321946320374035e-05,4.4864635,ENSG00000100532
KIF3B,0.50268847,7.246578843681732e-06,4.734656896754696e-05,4.4863143,ENSG00000101350
ZNF407-AS1,0.32780123,7.265467140799795e-06,4.74614620615002e-05,4.4857593,ENSG00000264247
ELOA-AS1,0.07010137,7.299822247148165e-06,4.76773323162617e-05,4.4847536,ENSG00000236810
ENSG00000227627,0.59917104,7.30374145160356e-06,4.7694374773276324e-05,4.484639,ENSG00000227627
ZNF692,0.24143125,7.319200328062691e-06,4.778675315499708e-05,4.484188,ENSG00000171163
SLC35A1,0.17375971,7.323605879088656e-06,4.7806944652093246e-05,4.48406,ENSG00000164414
TSPYL4,0.9630742,7.339104958168056e-06,4.789953212705059e-05,4.483609,ENSG00000187189
SURF4,0.080409534,7.355233353367296e-06,4.799619298616666e-05,4.483141,ENSG00000148248
ST8SIA3,1.4745224,7.403340767663956e-06,4.830145924246192e-05,4.48175,ENSG00000177511
CTSB,0.48478287,7.416710363710456e-06,4.8380017514049646e-05,4.481365,ENSG00000164733
GPIHBP1,0.23118687,7.447148718672869e-06,4.856986909265923e-05,4.480491,ENSG00000277494
ENSG00000240291,0.51658416,7.489622437082294e-06,4.88381325535531e-05,4.479277,ENSG00000240291
PID1,1.3798034,7.522790437421401e-06,4.903685023404727e-05,4.478334,ENSG00000153823
IRGQ,0.7062907,7.55573072129541e-06,4.9233941843917054e-05,4.477401,ENSG00000167378
TBK1,0.08747359,7.581665110033818e-06,4.9394093753185074e-05,4.476669,ENSG00000183735
SLC38A2,0.13775857,7.594355919648578e-06,4.94679226737467e-05,4.4763117,ENSG00000134294
TDP1,0.43778655,7.684510225052515e-06,5.004621468692759e-05,4.47379,ENSG00000042088
PSMD5,0.14761475,7.695866810674206e-06,5.01112128594902e-05,4.4734745,ENSG00000095261
RNF20,0.26434556,7.761195949563484e-06,5.051853180470247e-05,4.471668,ENSG00000155827
PPP1R8,0.43507087,7.765729585232231e-06,5.053900726675174e-05,4.471543,ENSG00000117751
KCNT2,0.8526543,7.803355363103923e-06,5.077479904956041e-05,4.4705095,ENSG00000162687
ZNF790,0.1489774,7.820331085847752e-06,5.087616499872938e-05,4.4700446,ENSG00000197863
KCNK15-AS1,0.8038003,7.833657624224817e-06,5.09537587376338e-05,4.4696803,ENSG00000244558
FAM182B,0.7434795,7.86024842791649e-06,5.111758631135832e-05,4.4689555,ENSG00000175170
LINC01322,0.41218317,7.871470352484276e-06,5.1180583290768755e-05,4.4686503,ENSG00000244128
ZNF549,0.6171511,7.907150304068746e-06,5.139506548942363e-05,4.467683,ENSG00000121406
MTFMT,0.4167687,7.919591344503062e-06,5.146674282278163e-05,4.467346,ENSG00000103707
PIGM,0.29491326,7.94749115728198e-06,5.163883797625829e-05,4.4665937,ENSG00000143315
ETFDH,0.09841072,7.96012184924007e-06,5.1711678282699274e-05,4.4662538,ENSG00000171503
SARM1,0.25181994,7.99670400661952e-06,5.194006177114342e-05,4.465272,ENSG00000004139
DDHD2,0.03261788,8.002406108443437e-06,5.196782793305554e-05,4.4651194,ENSG00000085788
SUPV3L1,0.24165647,8.005647670436456e-06,5.1979608233939415e-05,4.465033,ENSG00000156502
L3HYPDH,0.3061497,8.046729374937721e-06,5.223703155646858e-05,4.463937,ENSG00000126790
ADA,0.58787036,8.092859571364046e-06,5.2527130608290134e-05,4.4627123,ENSG00000196839
THSD7A,0.8528228,8.107023489045905e-06,5.2609684420449023e-05,4.462338,ENSG00000005108
LRRC8A,0.43882573,8.1095177392386e-06,5.2616493214746245e-05,4.462272,ENSG00000136802
CACNG8,1.4969503,8.270149390799387e-06,5.364915011897154e-05,4.4580684,ENSG00000142408
CCDC152,0.52571714,8.297886311491876e-06,5.381949347596049e-05,4.4573507,ENSG00000198865
ENSG00000228392,0.5986157,8.34660626873216e-06,5.412584638594397e-05,4.456095,ENSG00000228392
SMARCC2,0.29606822,8.367821090971754e-06,5.4253757401079683e-05,4.4555507,ENSG00000139613
LRRC4C,0.20246707,8.373640504876192e-06,5.4278302985138997e-05,4.4554014,ENSG00000148948
PLGRKT,0.21368863,8.37458821735996e-06,5.4278302985138997e-05,4.455377,ENSG00000107020
COLEC12,0.9069419,8.415709032098543e-06,5.453511252478593e-05,4.454326,ENSG00000158270
TET1,0.11278971,8.509384399342846e-06,5.513233180584906e-05,4.4519506,ENSG00000138336
KYAT3,0.10613801,8.525896928982536e-06,5.522948923289666e-05,4.4515343,ENSG00000137944
GANC,0.09978006,8.543820059857675e-06,5.533574813581246e-05,4.451083,ENSG00000214013
SEC24C,0.2875502,8.554314871397984e-06,5.539386681439506e-05,4.4508195,ENSG00000176986
CDADC1,0.5653302,8.558046256399027e-06,5.5408175726885024e-05,4.450726,ENSG00000102543
FBXO30,0.62784815,8.591976293024041e-06,5.5617962805616246e-05,4.4498763,ENSG00000118496
PRDM11,0.5913585,8.629935483585315e-06,5.58537523690559e-05,4.4489293,ENSG00000019485
BRAF,0.2155742,8.674073721755221e-06,5.6129442394979764e-05,4.4478335,ENSG00000157764
ANKMY1,0.13463332,8.69678512065123e-06,5.6266407216267345e-05,4.447272,ENSG00000144504
FPGT,0.09820271,8.78564862016515e-06,5.683123779666965e-05,4.4450865,ENSG00000254685
SNRPF,0.5157351,8.831259725238613e-06,5.711613305779545e-05,4.443973,ENSG00000139343
NDST3,0.26614925,9.041582453909462e-06,5.846600964513431e-05,4.4389095,ENSG00000164100
MFSD8,0.19138192,9.097690152070634e-06,5.8818376032882795e-05,4.4375777,ENSG00000164073
CDON,1.243855,9.120872600925174e-06,5.8957786817839064e-05,4.43703,ENSG00000064309
ENSG00000225096,0.23624992,9.1906111074636e-06,5.939803543574097e-05,4.435389,ENSG00000225096
ENSG00000284977,2.2433293,9.287128337614076e-06,6.001116540003616e-05,4.4331384,ENSG00000284977
RBSN,0.12858276,9.343638441851115e-06,6.036560733582023e-05,4.431831,ENSG00000131381
TARDBP,0.02320319,9.38612320877364e-06,6.061857365694674e-05,4.4308524,ENSG00000120948
LHFPL2,1.115074,9.406829518539314e-06,6.0741528006570934e-05,4.4303775,ENSG00000145685
PEX13,0.36239108,9.43167402380655e-06,6.089115506291561e-05,4.4298086,ENSG00000162928
BRMS1L,0.24291371,9.438198497394477e-06,6.0922475392151694e-05,4.4296594,ENSG00000100916
DLD,0.21590129,9.499250958581549e-06,6.130569406307539e-05,4.428269,ENSG00000091140
RAMP1,1.2984426,9.556839746881813e-06,6.165649219426224e-05,4.4269648,ENSG00000132329
EVI2B,0.1640019,9.556993352312867e-06,6.165649219426224e-05,4.426961,ENSG00000185862
AZIN1,0.11876902,9.660130486312706e-06,6.231083636273131e-05,4.4246445,ENSG00000155096
ZFP14,0.058212757,9.662458600829702e-06,6.231481448342385e-05,4.4245925,ENSG00000142065
TAOK2,0.6214566,9.771074458213656e-06,6.300413727155581e-05,4.4221783,ENSG00000149930
CS,0.30082944,9.785047367060009e-06,6.308306386851789e-05,4.4218698,ENSG00000062485
RIOK3,0.05876718,9.802186258290697e-06,6.318236962947086e-05,4.4214916,ENSG00000101782
CLN3,0.42541108,9.817462408707763e-06,6.32696356151977e-05,4.421155,ENSG00000188603
KMT5A,0.21658818,9.864852289883653e-06,6.356379429822042e-05,4.4201145,ENSG00000183955
PTTG1IP,0.055632416,9.886248949605381e-06,6.369039220683494e-05,4.4196463,ENSG00000183255
TMEM87B,0.27548426,9.90784892061231e-06,6.381825489073686e-05,4.4191747,ENSG00000153214
TGFBRAP1,0.46110287,9.915164989305305e-06,6.385408340830999e-05,4.4190154,ENSG00000135966
SNX19,0.0857933,9.932043406294402e-06,6.395147029354408e-05,4.418648,ENSG00000120451
LYRM1,0.3649984,1.00475787736183e-05,6.46839530242202e-05,4.4161468,ENSG00000102897
GALNS,0.5376351,1.0094895899311892e-05,6.497708140105084e-05,4.4151306,ENSG00000141012
XPO5,0.27351907,1.0260625582944478e-05,6.603214894418069e-05,4.411607,ENSG00000124571
ARPC2,0.08461822,1.0430454564141578e-05,6.711321993099897e-05,4.408052,ENSG00000163466
LATS2,0.9071691,1.0474293356591582e-05,6.73833868728291e-05,4.407143,ENSG00000150457
SRBD1,0.27448374,1.0578905182814487e-05,6.804435532885376e-05,4.4049892,ENSG00000068784
ENSG00000261386,1.4550779,1.0607037595626013e-05,6.821325555138368e-05,4.4044137,ENSG00000261386
IPO13,0.025228707,1.0693403045720946e-05,6.874438412796454e-05,4.402655,ENSG00000117408
NOTCH1,0.1111177,1.0720283254696507e-05,6.890502274845705e-05,4.4021106,ENSG00000148400
SNRK,0.40404764,1.0737781391040916e-05,6.90053116855951e-05,4.401757,ENSG00000163788
CLCA4,0.16545068,1.0742417813554962e-05,6.902292525624902e-05,4.4016633,ENSG00000016602
ZNG1B,0.2562319,1.0810638677319273e-05,6.944900767793743e-05,4.40029,ENSG00000136682
EPHA5,0.79859644,1.085045160238981e-05,6.969247552411673e-05,4.3994923,ENSG00000145242
DISC1FP1,0.73301154,1.0890404497468006e-05,6.993675636010671e-05,4.3986945,ENSG00000261645
ENSG00000255595,1.3702215,1.0919501750537216e-05,7.011124982199985e-05,4.398115,ENSG00000255595
ACOT7,0.28699186,1.0959522275753317e-05,7.035580484921188e-05,4.3973207,ENSG00000097021
SNTA1,0.7999045,1.104209957058484e-05,7.087342315602595e-05,4.395691,ENSG00000101400
RBM23,0.18642382,1.1046861370739461e-05,7.089149034743836e-05,4.395597,ENSG00000100461
HMGCLL1,1.5512784,1.1145534055610659e-05,7.151210326570842e-05,4.3936653,ENSG00000146151
CBX3,0.09973518,1.1258511969215514e-05,7.222426670596817e-05,4.3914733,ENSG00000122565
CDC42,0.032109648,1.1368049485695154e-05,7.291411271325206e-05,4.389368,ENSG00000070831
TOMM70,0.14813286,1.1411821195844504e-05,7.31819713601779e-05,4.388532,ENSG00000154174
GSE1,1.5372986,1.1519843841228292e-05,7.386169289431318e-05,4.3864827,ENSG00000131149
FLII,0.5905187,1.1591292261111582e-05,7.430671369922446e-05,4.3851366,ENSG00000177731
NKAP,0.40643036,1.159849728168256e-05,7.433981394483812e-05,4.3850017,ENSG00000101882
SOBP,0.18425065,1.1715853198143075e-05,7.507878328947301e-05,4.3828096,ENSG00000112320
DARS1,0.060056288,1.1917318932544462e-05,7.635633039899805e-05,4.379095,ENSG00000115866
LINC03016,1.3593509,1.1919405195757029e-05,7.635633039899805e-05,4.379057,ENSG00000230825
MAP3K12,0.5663123,1.1934208700972734e-05,7.643771455053987e-05,4.378786,ENSG00000139625
ATG4A,0.7645046,1.2218249041500367e-05,7.823318085809942e-05,4.3736567,ENSG00000101844
SATB1-AS1,1.5064176,1.2218831691201017e-05,7.823318085809942e-05,4.3736463,ENSG00000228956
TMEM38B,0.2293835,1.2405465339742134e-05,7.940021162782397e-05,4.3703375,ENSG00000095209
LHFPL4,1.6124089,1.2509528396631895e-05,8.005218769387707e-05,4.368513,ENSG00000156959
DEPTOR,0.20467488,1.2618429056394373e-05,8.07348864525447e-05,4.3666196,ENSG00000155792
KIAA0319L,0.13004453,1.2699186230727608e-05,8.123731009017105e-05,4.3652253,ENSG00000142687
LRRC28,0.1306712,1.272439764229408e-05,8.138429069931705e-05,4.364792,ENSG00000168904
RORA-AS1,0.21642843,1.2734899649166692e-05,8.143189917749142e-05,4.364611,ENSG00000245534
STK24,0.45419127,1.2736314012298517e-05,8.143189917749142e-05,4.364587,ENSG00000102572
SLC16A2,1.0145302,1.2905288359970804e-05,8.249778085731336e-05,4.361705,ENSG00000147100
ATP13A2,0.16138946,1.2951816854167786e-05,8.278068374477048e-05,4.3609176,ENSG00000159363
POLR3B,0.32365528,1.2965580496884969e-05,8.285410969683669e-05,4.3606853,ENSG00000013503
KRBOX4,0.0921721,1.3012110110339214e-05,8.313685792905272e-05,4.3599014,ENSG00000147121
TRIM44,0.18127717,1.3035847798871992e-05,8.325930364015559e-05,4.3595023,ENSG00000166326
TMEM170B,0.3916157,1.3049696623636775e-05,8.333313810239604e-05,4.35927,ENSG00000205269
PRKACB,0.20497186,1.3229127760366536e-05,8.446003414015591e-05,4.3562803,ENSG00000142875
C2CD5-AS1,0.2907766,1.323080398592358e-05,8.446003414015591e-05,4.3562527,ENSG00000250166
ZNF41,0.47647867,1.3254922130714727e-05,8.459916294891931e-05,4.355854,ENSG00000147124
MBD1,0.30210486,1.3303494941594251e-05,8.489429684776198e-05,4.3550525,ENSG00000141644
FBXO16,1.5489993,1.3306444199175778e-05,8.489823833544567e-05,4.3550043,ENSG00000214050
ATP5F1C,0.06683524,1.3395000498847206e-05,8.543330848905667e-05,4.353551,ENSG00000165629
ARFGAP2,0.074327484,1.3428752321081457e-05,8.563357784854957e-05,4.352999,ENSG00000149182
ZNF783,0.22683506,1.3445552247818367e-05,8.572569575338161e-05,4.3527255,ENSG00000204946
GNAL,1.1622344,1.3479425562088965e-05,8.592661827149569e-05,4.352174,ENSG00000141404
TGFBR3,3.9145596,1.3511669911284963e-05,8.611708818654089e-05,4.35165,ENSG00000069702
SLC25A44,0.6877714,1.379320225261046e-05,8.78806789889855e-05,4.3471274,ENSG00000160785
ADAP2,1.0651857,1.3829877566459262e-05,8.809893316128667e-05,4.3465447,ENSG00000184060
SF3B2,0.018635577,1.387694893647047e-05,8.838332423906993e-05,4.345799,ENSG00000087365
SLC49A4,0.26013845,1.3884406760289797e-05,8.84153583343253e-05,4.345681,ENSG00000138463
PBRM1,0.18843988,1.3928353754703063e-05,8.867970220602341e-05,4.3449874,ENSG00000163939
PWWP2A,0.22584286,1.3939581449539075e-05,8.87356712833246e-05,4.3448105,ENSG00000170234
ZNF623,0.61702484,1.4003589487535723e-05,8.912754770497304e-05,4.343805,ENSG00000183309
STK32C,0.5277134,1.4056995558167713e-05,8.945182143726018e-05,4.342969,ENSG00000165752
MGC16275,1.3859147,1.4092781646763748e-05,8.966387651965082e-05,4.3424106,ENSG00000246731
MPV17L,0.7095541,1.41858742537085e-05,9.024040065094931e-05,4.3409643,ENSG00000156968
MAILR,0.16458932,1.422421822989182e-05,9.046851252171546e-05,4.340371,ENSG00000253320
SOCS6,0.18356131,1.4238369858494375e-05,9.052689423563771e-05,4.3401527,ENSG00000170677
NTAQ1,0.3024158,1.4460242783176005e-05,9.192150143523126e-05,4.336754,ENSG00000156795
CCND3,0.78567266,1.4502037835608142e-05,9.217109472336597e-05,4.336119,ENSG00000112576
RELCH,0.19160485,1.4564142729388733e-05,9.254966231457285e-05,4.3351793,ENSG00000134444
MSMO1,0.18753329,1.4580685517030774e-05,9.263861822476437e-05,4.3349295,ENSG00000052802
DNAAF5,0.64482605,1.4611981905572304e-05,9.282126398215261e-05,4.334458,ENSG00000164818
GATC,0.42213804,1.4653040151545436e-05,9.306584650236742e-05,4.3338404,ENSG00000257218
HIRA,0.55036384,1.4785260298061864e-05,9.38892392697992e-05,4.3318634,ENSG00000100084
DPH5,0.20948769,1.4902648279421763e-05,9.461817421975679e-05,4.3301225,ENSG00000117543
SHROOM1,0.04396112,1.4910396068232535e-05,9.465086151263652e-05,4.330008,ENSG00000164403
GATB,0.30121267,1.5061655040582814e-05,9.557772452730943e-05,4.3277845,ENSG00000059691
RNASEH1,0.5012324,1.5127947617659244e-05,9.598167427325464e-05,4.326817,ENSG00000171865
FBXO10,0.74893403,1.542183857516141e-05,9.782926588828874e-05,4.3225756,ENSG00000147912
PCSK5,1.0897543,1.5441494123608997e-05,9.793688974548873e-05,4.322294,ENSG00000099139
