gene_symbol,logfc,pval,pval_adj,scores,ensembl_id
DSN1,0.6343208,0.8409966721929074,1.0,0.20061877,ENSG00000149636
CDSN,-1.2955432,0.8410124081138883,1.0,0.20059866,ENSG00000204539
NLRP10,-1.6176203,0.8410543708803642,1.0,0.200545,ENSG00000182261
GRWD1,4.138232,0.8411527228835984,1.0,0.20041923,ENSG00000105447
HS3ST5,-0.09315132,0.8411540342603928,1.0,0.20041755,ENSG00000249853
C18orf21,-0.12092331,0.8411973099418343,1.0,0.2003622,ENSG00000141428
GOLGA8N,-1.0579022,0.8412012441184876,1.0,0.20035718,ENSG00000232653
ENSG00000259321,-1.1717126,0.8413415656780174,1.0,0.20017776,ENSG00000259321
ENSG00000261019,-3.3779335,0.841362548774411,1.0,0.20015092,ENSG00000261019
WFDC3,-1.4934175,0.8414084496906015,1.0,0.20009223,ENSG00000124116
OOSP1,-1.6363202,0.841412384079931,1.0,0.2000872,ENSG00000284873
RBM42,0.8554824,0.8414136955439209,1.0,0.20008552,ENSG00000126254
SATB2,0.05285975,0.8414386134433309,1.0,0.20005366,ENSG00000119042
MOB3C,,0.8414648429827157,1.0,0.20002012,ENSG00000142961
ENSG00000276449,-1.0566077,0.8414792693043807,1.0,0.20000167,ENSG00000276449
OR7D2,-1.1897172,0.8414950071705329,1.0,0.19998156,ENSG00000188000
OIT3,-1.5312039,0.841668127876815,1.0,0.1997602,ENSG00000138315
GPATCH4,-1.1708257,0.8416904242819507,1.0,0.1997317,ENSG00000160818
MSRB3,0.67325664,0.841712720814039,1.0,0.19970319,ENSG00000174099
CD163,,0.841712720814039,1.0,0.19970319,ENSG00000177575
SH3TC1,-1.5341316,0.841725836480446,1.0,0.19968642,ENSG00000125089
LINC00649,-2.1659813,0.8417323943301191,1.0,0.19967803,ENSG00000237945
LINC01364,-1.1210873,0.8417520679450122,1.0,0.19965288,ENSG00000227290
LINC03041,-0.96074164,0.8418202705748391,1.0,0.19956568,ENSG00000205549
CXCL13,-3.679902,0.8418333866012747,1.0,0.19954892,ENSG00000156234
ENSG00000258053,-1.4125154,0.8418504375012554,1.0,0.19952711,ENSG00000258053
MRPL58,0.35444316,0.84197504248269,1.0,0.1993678,ENSG00000167862
ENSG00000272622,,0.8422295112606782,1.0,0.19904248,ENSG00000272622
KCNE4,-2.8735363,0.8422531226016224,1.0,0.1990123,ENSG00000152049
DELEC1,,0.8423738050033093,1.0,0.19885802,ENSG00000173077
POLR1F,,0.8423987290041564,1.0,0.19882616,ENSG00000105849
ENSG00000254468,-1.3896464,0.842405287977991,1.0,0.19881777,ENSG00000254468
ENSG00000261529,-1.3259394,0.8424118469627593,1.0,0.1988094,ENSG00000261529
RAD21-AS1,-1.2246177,0.8424643192344696,1.0,0.19874232,ENSG00000253327
AZI2,1.1358223,0.8424656310502258,1.0,0.19874065,ENSG00000163512
PRRT3-AS1,,0.8424839965167151,1.0,0.19871716,ENSG00000230082
ENSG00000269102,-1.4731168,0.842573201429659,1.0,0.19860314,ENSG00000269102
PCDHB5,3.392,0.8426991412163494,1.0,0.19844215,ENSG00000113209
ENSG00000272468,-1.3152306,0.8427489934935662,1.0,0.19837843,ENSG00000272468
ENSG00000231691,-1.1533763,0.8427909748473934,1.0,0.19832477,ENSG00000231691
KCNK9,,0.8428159014876281,1.0,0.19829291,ENSG00000169427
ENSG00000264083,,0.8429956403432065,1.0,0.19806316,ENSG00000264083
RAD54B,0.29892814,0.8429995763220972,1.0,0.19805814,ENSG00000197275
UBE2H-DT,,0.8431032251773123,1.0,0.19792566,ENSG00000244036
ENSG00000262967,0.29377347,0.8431412741732853,1.0,0.19787703,ENSG00000262967
GAS6-DT,-1.3419964,0.8433459578110685,1.0,0.19761543,ENSG00000272695
SLC15A1,-2.3252306,0.8436635007992755,1.0,0.19720963,ENSG00000088386
LINC01924,-1.0435082,0.8436976185008718,1.0,0.19716603,ENSG00000267134
TRIM52,-0.85218084,0.8437317364957577,1.0,0.19712242,ENSG00000183718
MAPK7,,0.8437514200877335,1.0,0.19709727,ENSG00000166484
PROCA1,3.1471877,0.8438511517866147,1.0,0.19696982,ENSG00000167525
ENSG00000260060,-2.4100306,0.8438695236884728,1.0,0.19694635,ENSG00000260060
ENSG00000262873,-2.8462355,0.8439810692014852,1.0,0.19680381,ENSG00000262873
ENSG00000249483,,0.8440138773009146,1.0,0.19676189,ENSG00000249483
ITPR3,-1.9530786,0.8440165019605608,1.0,0.19675854,ENSG00000096433
CCDC38,-1.2207026,0.8440204389532776,1.0,0.1967535,ENSG00000165972
TLCD3B,,0.8442540408261449,1.0,0.19645502,ENSG00000149926
NFAM1,,0.8443642846710899,1.0,0.19631416,ENSG00000235568
LINC00992,-1.7959486,0.8445388436595677,1.0,0.19609113,ENSG00000248663
RNF43,-1.4190934,0.8446215321613404,1.0,0.19598548,ENSG00000108375
MYCN,0.78394896,0.8446451577620635,1.0,0.19595529,ENSG00000134323
UBL5,0.49822664,0.84473047359462,1.0,0.19584629,ENSG00000198258
ADISSP,-0.8312464,0.8448919223840592,1.0,0.19564003,ENSG00000101220
ZNF746,0.35262594,0.8448997981014715,1.0,0.19562997,ENSG00000181220
ENSG00000261096,,0.844903735965991,1.0,0.19562495,ENSG00000261096
ENSG00000287598,-2.7533536,0.844929988495154,1.0,0.1955914,ENSG00000287598
ENSG00000272678,,0.8450940707029628,1.0,0.19538179,ENSG00000272678
RNF207,-3.2791467,0.8451190117870774,1.0,0.19534993,ENSG00000158286
ENSG00000272137,-1.9608287,0.8452896654734132,1.0,0.19513193,ENSG00000272137
HEXIM2,-0.3081653,0.8453041057339484,1.0,0.19511348,ENSG00000168517
PHOSPHO2,7.150857,0.8454038762264644,1.0,0.19498605,ENSG00000144362
GLYAT,-1.6115005,0.8454235680640503,1.0,0.19496089,ENSG00000149124
ENSG00000274403,-3.1365163,0.8454314448261244,1.0,0.19495082,ENSG00000274403
ADAMTS12,-1.9732896,0.8454353832129554,1.0,0.1949458,ENSG00000151388
IL2RA,-1.5063754,0.8454471983966227,1.0,0.1949307,ENSG00000134460
ENSG00000259563,,0.845791166745058,1.0,0.19449136,ENSG00000259563
ENSG00000263644,-1.3300862,0.8458134863181798,1.0,0.19446285,ENSG00000263644
CASTOR1,-8.148151,0.845846309444597,1.0,0.19442092,ENSG00000239282
ZNF229,0.74657714,0.8458581258356018,1.0,0.19440582,ENSG00000278318
TLE6,-1.4909557,0.8458922622710213,1.0,0.19436222,ENSG00000104953
MMAA,0.021942832,0.8459224601281075,1.0,0.19432366,ENSG00000151611
CCDC33,-1.4112238,0.846093147921806,1.0,0.19410567,ENSG00000140481
ENSG00000248968,-1.1765027,0.846123347283662,1.0,0.19406709,ENSG00000248968
ATP5MC3,0.25913286,0.8461299123922388,1.0,0.19405872,ENSG00000154518
SLC26A4-AS1,-2.6387484,0.8461995031997992,1.0,0.19396983,ENSG00000233705
MCM6,0.68454057,0.8462021292915025,1.0,0.19396648,ENSG00000076003
ZNF740,-0.74302703,0.8464608076912997,1.0,0.19363613,ENSG00000139651
PMM2,-0.42013663,0.8464713127477114,1.0,0.19362271,ENSG00000140650
PNP,-1.4401401,0.8464883835225775,1.0,0.19360091,ENSG00000198805
OOSP3,-1.392772,0.8465198989885303,1.0,0.19356066,ENSG00000285231
H4C15,-1.6496092,0.8466630348185089,1.0,0.19337788,ENSG00000270276
C1orf146,-1.5847595,0.8467654653990887,1.0,0.19324708,ENSG00000203910
NTNG1,0.10188221,0.846781224179793,1.0,0.19322696,ENSG00000162631
ENSG00000287469,-1.5280865,0.8468823444804249,1.0,0.19309784,ENSG00000287469
SH3BP5L,-0.1424899,0.846958514683489,1.0,0.19300058,ENSG00000175137
LINC01885,-2.2227962,0.8470268064260081,1.0,0.19291338,ENSG00000237880
SUCLA2-AS1,-0.9263659,0.847068832684749,1.0,0.19285972,ENSG00000227848
ENSG00000244491,-1.3931849,0.8470859059766057,1.0,0.19283792,ENSG00000244491
ENSG00000267101,-1.414822,0.8473748494866679,1.0,0.192469,ENSG00000267101
RPL36AL,0.02641443,0.8474300137630252,1.0,0.19239856,ENSG00000165502
PATL1-DT,-0.3412998,0.8474313272072885,1.0,0.1923969,ENSG00000255355
ENSG00000261342,,0.8476033920682753,1.0,0.19217722,ENSG00000261342
BBS1,-0.91687554,0.8476270351360744,1.0,0.19214703,ENSG00000174483
SPCS3-AS1,-0.0556163,0.8476336026792441,1.0,0.19213864,ENSG00000248980
ANKFN1,0.30481577,0.8476349161891479,1.0,0.19213697,ENSG00000153930
LINC02506,-1.3546392,0.8476598729577215,1.0,0.19210511,ENSG00000251129
ENSG00000266990,-1.1001347,0.847683516353066,1.0,0.19207492,ENSG00000266990
ADGB,-1.4774686,0.8480000883420442,1.0,0.19167079,ENSG00000118492
PAK5,0.55491096,0.8480237337077731,1.0,0.1916406,ENSG00000101349
ENSG00000272995,-1.3158225,0.8480237337077731,1.0,0.1916406,ENSG00000272995
TMEM200A,-1.2767931,0.8480316155267456,1.0,0.19163054,ENSG00000164484
ENSG00000242375,-1.3100218,0.8483416457863228,1.0,0.1912348,ENSG00000242375
PXMP4,-1.3956884,0.848437549730529,1.0,0.19111238,ENSG00000101417
MAOA,0.75651693,0.8484546287505115,1.0,0.19109058,ENSG00000189221
TG,-1.9628822,0.8485439663219482,1.0,0.19097655,ENSG00000042832
RPP21,0.07321017,0.8486201675526807,1.0,0.19087929,ENSG00000241370
ENSG00000253141,-1.3602978,0.848656954860096,1.0,0.19083233,ENSG00000253141
LINC00482,-1.3144684,0.848656954860096,1.0,0.19083233,ENSG00000185168
ITPRIP,0.22842751,0.8487660048863886,1.0,0.19069315,ENSG00000148841
STARD10,0.1138324,0.8488133045930415,1.0,0.19063278,ENSG00000214530
PWWP2B,-1.5601554,0.848872429991817,1.0,0.19055732,ENSG00000171813
TNFAIP2,-2.0375924,0.8489039638854917,1.0,0.19051708,ENSG00000185215
ENSG00000287693,-3.1667979,0.8489197309230025,1.0,0.19049695,ENSG00000287693
TRPC7,-1.2608281,0.8489552069783791,1.0,0.19045168,ENSG00000069018
ZSCAN16,0.21581097,0.8489565209122313,1.0,0.19045,ENSG00000196812
APLN,-0.07335355,0.8489801717933234,1.0,0.19041981,ENSG00000171388
KNG1,-1.1652746,0.8489854275631388,1.0,0.1904131,ENSG00000113889
RNF182,-2.3987815,0.8490064507095257,1.0,0.19038628,ENSG00000180537
ENSG00000269318,-1.9451171,0.8490248460507083,1.0,0.1903628,ENSG00000269318
HAS2-AS1,1.0088136,0.8490905443688286,1.0,0.19027895,ENSG00000248690
LVRN,,0.8490918583458837,1.0,0.19027728,ENSG00000172901
TSPAN19,0.39702606,0.849099742217019,1.0,0.19026722,ENSG00000231738
C1GALT1C1,0.21812186,0.8491588717315571,1.0,0.19019176,ENSG00000171155
LINC02426,-0.036303025,0.8492350843575949,1.0,0.1900945,ENSG00000257747
ENSG00000224789,-0.03255139,0.8493388934768967,1.0,0.18996201,ENSG00000224789
LINC01238,-0.96621484,0.8493756872096128,1.0,0.18991506,ENSG00000261186
MIR9-3HG,-0.06312074,0.8495097242956675,1.0,0.18974403,ENSG00000255571
SMC1B,-1.400526,0.8496398232746891,1.0,0.18957801,ENSG00000077935
ENSG00000287012,-1.1784576,0.8496424515790986,1.0,0.18957466,ENSG00000287012
PDGFRA,,0.8497252440232286,1.0,0.18946901,ENSG00000134853
PPARG,0.9626442,0.8499828311101736,1.0,0.18914033,ENSG00000132170
TLCD2,-1.4022497,0.850011744946555,1.0,0.18910344,ENSG00000185561
KCTD19,-1.5263679,0.8500524875129125,1.0,0.18905145,ENSG00000168676
ENSG00000234160,,0.8500840304199304,1.0,0.18901122,ENSG00000234160
SRGN,,0.8500945447755932,1.0,0.18899779,ENSG00000122862
ZNF841,0.32197237,0.8501313452303387,1.0,0.18895084,ENSG00000197608
ENSG00000265399,-0.09000234,0.8504060446474863,1.0,0.18860036,ENSG00000265399
MYH3,2.2300396,0.850461249593362,1.0,0.18852994,ENSG00000109063
ENSG00000267098,-1.4069877,0.8504888523412016,1.0,0.18849473,ENSG00000267098
NXPE2,-1.6001441,0.8504927956058508,1.0,0.18848969,ENSG00000204361
ARMC5,,0.8505585172337518,1.0,0.18840584,ENSG00000140691
PHKA2,-0.19636628,0.8506571016221102,1.0,0.18828008,ENSG00000044446
RARG,-4.242275,0.8508595355492157,1.0,0.18802184,ENSG00000172819
ENSG00000278816,-0.9431338,0.8508871409375148,1.0,0.18798661,ENSG00000278816
ARSA,0.21868165,0.8508963427742267,1.0,0.18797489,ENSG00000100299
ENSG00000261675,-1.6169692,0.8509016009757496,1.0,0.18796818,ENSG00000261675
ENSG00000275389,-0.99073637,0.8509226338481358,1.0,0.18794134,ENSG00000275389
TTC9B,-0.2933588,0.850997564317855,1.0,0.18784575,ENSG00000174521
PRKDC,0.021551857,0.8511106198533059,1.0,0.18770154,ENSG00000253729
GPATCH1,-0.78950936,0.8512894115968588,1.0,0.18747349,ENSG00000076650
ENSG00000272599,3.696657,0.8514051044461649,1.0,0.18732591,ENSG00000272599
ENSG00000184441,0.77826935,0.8514287692866838,1.0,0.18729573,ENSG00000184441
ENSG00000286664,-5.4945707,0.8515194857478816,1.0,0.18718003,ENSG00000286664
CHST7,,0.8515615578171344,1.0,0.18712637,ENSG00000147119
CCDC34,0.7943649,0.8517456280858328,1.0,0.1868916,ENSG00000109881
CDC123,,0.8519297064309844,1.0,0.18665683,ENSG00000151465
TMEM11,-0.47606114,0.8519757272780708,1.0,0.18659814,ENSG00000178307
ENSG00000262228,-1.221353,0.8520506765934799,1.0,0.18650255,ENSG00000262228
VAMP8,,0.8520953838388957,1.0,0.18644553,ENSG00000118640
CCNE1,-1.3579717,0.8521611306513376,1.0,0.1863617,ENSG00000105173
HJV,-1.0711633,0.8522005792319547,1.0,0.18631138,ENSG00000168509
EPHA5,0.17835514,0.8522110989159026,1.0,0.18629797,ENSG00000145242
DAB2,-1.2701334,0.8522295084260737,1.0,0.1862745,ENSG00000153071
IL20RB-AS1,-1.248789,0.8522768475361655,1.0,0.18621412,ENSG00000249407
ACVR1C,-0.46553782,0.8523452271902026,1.0,0.18612693,ENSG00000123612
ENSG00000265739,0.09826341,0.8523636372867012,1.0,0.18610345,ENSG00000265739
LEFTY1,1.5819324,0.8523767874048758,1.0,0.18608668,ENSG00000243709
ENSG00000271945,-3.0765479,0.852458319053323,1.0,0.1859827,ENSG00000271945
ENSG00000227042,,0.8525109209535551,1.0,0.18591563,ENSG00000227042
NME8,-1.3719928,0.8525845647158729,1.0,0.18582173,ENSG00000086288
LINC02896,-1.4082378,0.8526029758572724,1.0,0.18579826,ENSG00000259215
APOC1,-1.1066059,0.8526568946618842,1.0,0.1857295,ENSG00000130208
CTSB,-0.812362,0.8526753061187247,1.0,0.18570602,ENSG00000164733
RGP1,-1.4298589,0.8527542132713847,1.0,0.1856054,ENSG00000107185
LINC02302,-1.3899807,0.8529133471774466,1.0,0.1854025,ENSG00000258998
ENSG00000260672,-1.3570324,0.8530514434352876,1.0,0.18522643,ENSG00000260672
BICRA,-0.4973615,0.8530685413806289,1.0,0.18520463,ENSG00000063169
NRARP,-1.1777526,0.8530869546297359,1.0,0.18518116,ENSG00000198435
GLT8D2,-0.4406398,0.8531461406154267,1.0,0.18510568,ENSG00000120820
HDAC11,-0.07789298,0.8531566626549992,1.0,0.18509227,ENSG00000163517
ENSG00000287728,-1.3510735,0.8531579779117828,1.0,0.1850906,ENSG00000287728
KLRC1,-1.2404617,0.8532276871054048,1.0,0.18500172,ENSG00000134545
ENSG00000273350,-1.3679209,0.853315811688541,1.0,0.18488936,ENSG00000273350
LRFN3,1.0506669,0.8533671089306738,1.0,0.18482396,ENSG00000126243
RAP1GAP2,0.11714237,0.8534223528079357,1.0,0.18475354,ENSG00000132359
HSH2D,-3.0299754,0.8534526057120206,1.0,0.18471497,ENSG00000196684
ENSG00000247853,2.939922,0.853494697067537,1.0,0.18466131,ENSG00000247853
CENPW,-1.191896,0.8535525733623792,1.0,0.18458752,ENSG00000203760
ENSG00000275484,-1.2551763,0.8536209736361628,1.0,0.18450032,ENSG00000275484
ENSG00000268093,0.22238372,0.8536236044379035,1.0,0.18449697,ENSG00000268093
ENSG00000258763,-1.1224766,0.853644650910429,1.0,0.18447013,ENSG00000258763
C15orf39,-1.31792,0.8538445975927546,1.0,0.18421525,ENSG00000167173
SNRPD1,0.94057834,0.8539051096240924,1.0,0.1841381,ENSG00000167088
LINC02136,-1.3616087,0.8539393124568135,1.0,0.18409452,ENSG00000261348
ENSG00000258711,-1.1538806,0.8539550984722043,1.0,0.18407439,ENSG00000258711
HORMAD1,-1.2169306,0.8539708845460683,1.0,0.18405427,ENSG00000143452
KLHL15,-0.028477024,0.8540511313254211,1.0,0.18395197,ENSG00000174010
ZNF503,-2.9424653,0.8541221707180093,1.0,0.18386142,ENSG00000165655
FCGBP,-3.397812,0.8541261173856158,1.0,0.18385638,ENSG00000275395
HROB,-1.5808374,0.8541550597262637,1.0,0.1838195,ENSG00000125319
BNC2,3.0751479,0.8541945268707193,1.0,0.1837692,ENSG00000173068
FHAD1,-2.6748679,0.8542037359235969,1.0,0.18375745,ENSG00000142621
ENSG00000251391,-1.2302736,0.8542089982484457,1.0,0.18375075,ENSG00000251391
ASF1B,-2.6533637,0.8542103138306713,1.0,0.18374906,ENSG00000105011
ENSG00000272183,-1.2748041,0.8542800402686268,1.0,0.1836602,ENSG00000272183
LINC02503,-1.4428256,0.8543708179026158,1.0,0.18354449,ENSG00000249614
ENSG00000235538,-2.7360826,0.8544076557533332,1.0,0.18349753,ENSG00000235538
MAN1B1-DT,-0.050355595,0.8544247591490595,1.0,0.18347573,ENSG00000268996
AP5B1,-0.6520174,0.8545010674402648,1.0,0.18337847,ENSG00000254470
HCCS,-2.0671837,0.8545497475785082,1.0,0.18331642,ENSG00000004961
SPATA3-AS1,-1.2537698,0.8545892183673474,1.0,0.18326612,ENSG00000238062
ENSG00000255224,-0.97590697,0.8546497409503231,1.0,0.18318897,ENSG00000255224
CAPN1,0.39212257,0.8546826340171915,1.0,0.18314706,ENSG00000014216
EFCAB10-AS1,-1.2321863,0.8547378949380534,1.0,0.18307662,ENSG00000272604
RFX4,-0.35089672,0.8547392106829501,1.0,0.18307495,ENSG00000111783
FERMT1,-1.9623977,0.8548010511486709,1.0,0.18299614,ENSG00000101311
ENSG00000286070,-1.6477435,0.8548181561158228,1.0,0.18297434,ENSG00000286070
LINC00623,,0.8548484189171497,1.0,0.18293576,ENSG00000226067
HMGCLL1,-0.4205311,0.8548905240394044,1.0,0.1828821,ENSG00000146151
TFCP2L1,-1.2368191,0.8549142083522654,1.0,0.18285193,ENSG00000115112
NUB1,-0.18536934,0.8550234210412287,1.0,0.18271273,ENSG00000013374
AVIL,0.008845751,0.8551010558464431,1.0,0.1826138,ENSG00000135407
CARS2,-0.24143536,0.8551550062829388,1.0,0.18254505,ENSG00000134905
ENSG00000255334,-1.597283,0.8551773761747165,1.0,0.18251655,ENSG00000255334
CCDC13-AS2,-1.1803957,0.8552471183490316,1.0,0.18242766,ENSG00000225611
ENSG00000265943,,0.8552708046277554,1.0,0.18239748,ENSG00000265943
NKAPL,-0.73547256,0.8553037024534274,1.0,0.18235555,ENSG00000189134
DOK1,-0.9067265,0.8553273890436431,1.0,0.18232538,ENSG00000115325
GRHL1,,0.8553458120372683,1.0,0.1823019,ENSG00000134317
EFCAB3,-1.5399982,0.8553655510465066,1.0,0.18227674,ENSG00000172421
ENSG00000234149,-0.31764266,0.8554221367078635,1.0,0.18220463,ENSG00000234149
LINC02268,-1.9044834,0.8555550501381772,1.0,0.18203527,ENSG00000248174
ENSG00000287444,-1.8872948,0.8555642621119713,1.0,0.18202353,ENSG00000287444
FBXL16,-0.26597005,0.8555958461715439,1.0,0.18198328,ENSG00000127585
GSG1L2,-2.1207225,0.8555958461715439,1.0,0.18198328,ENSG00000214978
ENSG00000246331,,0.8556287464795813,1.0,0.18194136,ENSG00000246331
FAM98B,-0.6790768,0.8556419066730647,1.0,0.1819246,ENSG00000171262
RGS7BP,0.3772655,0.8556498028084261,1.0,0.18191452,ENSG00000186479
LNP1,2.3568163,0.855668227180472,1.0,0.18189105,ENSG00000206535
ENSG00000205041,,0.8556708592400442,1.0,0.1818877,ENSG00000205041
DTNB-AS1,0.49416822,0.855769562632796,1.0,0.18176194,ENSG00000224220
HEATR3-AS1,-1.1976932,0.8558722165547973,1.0,0.18163113,ENSG00000259843
ENSG00000287777,-1.3758166,0.8559643439458864,1.0,0.18151374,ENSG00000287777
ENSG00000285784,-1.4347419,0.8561894062534107,1.0,0.181227,ENSG00000285784
EXD1,-2.6580822,0.8562157300946416,1.0,0.18119346,ENSG00000178997
MARCHF1,-0.22329946,0.8563078647985088,1.0,0.18107608,ENSG00000145416
OPCML,-0.022731893,0.8563381380572856,1.0,0.1810375,ENSG00000183715
CYYR1-AS1,,0.8564947726408803,1.0,0.18083796,ENSG00000197934
RUBCNL,,0.8566869538847507,1.0,0.18059312,ENSG00000102445
AMN1,-0.21416041,0.8568396518901821,1.0,0.1803986,ENSG00000151743
ENSG00000277954,-1.1920689,0.8568567649317,1.0,0.1803768,ENSG00000277954
EMB,,0.8568844092178359,1.0,0.18034159,ENSG00000170571
PLCD3,-1.6078843,0.8569633938597819,1.0,0.18024097,ENSG00000161714
FBL,1.0251478,0.8570160510835656,1.0,0.18017389,ENSG00000105202
MEIOC,-1.3004315,0.8570331648183287,1.0,0.1801521,ENSG00000180336
SPATC1,-1.2477521,0.8570752912209936,1.0,0.18009843,ENSG00000186583
NXT2,,0.857208255349207,1.0,0.17992906,ENSG00000101888
ENSG00000260038,-1.1239523,0.8572490669341154,1.0,0.17987709,ENSG00000260038
MYOF,-3.5205061,0.8572674980975568,1.0,0.1798536,ENSG00000138119
LINC01478,-1.2016436,0.8572977780350114,1.0,0.17981504,ENSG00000267337
ZSWIM3,0.6940334,0.8573175259334488,1.0,0.17978989,ENSG00000132801
ENSG00000285681,-1.2071209,0.8573188424631868,1.0,0.1797882,ENSG00000285681
ENSG00000251088,-1.4769583,0.8574083674163548,1.0,0.17967418,ENSG00000251088
HACD3,-0.0131779825,0.8574557637224441,1.0,0.17961381,ENSG00000074696
CRACR2A,,0.857476828912346,1.0,0.17958698,ENSG00000130038
FLI1,,0.857489994707579,1.0,0.17957021,ENSG00000151702
ENSG00000225794,-1.346586,0.8575505578762272,1.0,0.17949307,ENSG00000225794
SAMD9,-0.79291135,0.8575926892707451,1.0,0.17943941,ENSG00000205413
MTA1,,0.8576506206005853,1.0,0.17936562,ENSG00000182979
MARVELD2,-1.3289844,0.8577019694657232,1.0,0.17930022,ENSG00000152939
CHD8,-0.22843091,0.8577059194033689,1.0,0.1792952,ENSG00000100888
EHF,-1.177761,0.8577164525878423,1.0,0.17928179,ENSG00000135373
GRHL2,-1.3415084,0.8577204025385512,1.0,0.17927675,ENSG00000083307
ENSG00000272910,-1.4963884,0.8578981540061021,1.0,0.17905037,ENSG00000272910
ENSG00000277767,,0.8580917137980622,1.0,0.17880386,ENSG00000277767
FAM120AOS,3.089875,0.858136483944798,1.0,0.17874685,ENSG00000188938
DBN1,2.037525,0.858144384606295,1.0,0.17873679,ENSG00000113758
KCNJ12,-1.1729192,0.8582549953587618,1.0,0.17859593,ENSG00000184185
MRPS35-DT,-1.2271799,0.8583024008189266,1.0,0.17853555,ENSG00000256377
PCOLCE,-1.3299142,0.8585144148210448,1.0,0.17826557,ENSG00000106333
PSPN,-1.5788194,0.8585433864712582,1.0,0.17822868,ENSG00000125650
ENSG00000263120,-2.991849,0.8586592749766847,1.0,0.17808111,ENSG00000263120
SLC6A16,-2.599166,0.8587962380456795,1.0,0.1779067,ENSG00000063127
FAM83D,-2.5539665,0.8588173096643456,1.0,0.17787988,ENSG00000101447
CENPL,0.21167995,0.8588225775847262,1.0,0.17787318,ENSG00000120334
RFC4,0.19503684,0.8588699891509592,1.0,0.1778128,ENSG00000163918
FCGR2A,-2.9345424,0.8588726231417851,1.0,0.17780945,ENSG00000143226
MAMDC4,,0.8588936951249366,1.0,0.17778262,ENSG00000177943
PAPLN,-3.5195544,0.8589226692658871,1.0,0.17774573,ENSG00000100767
ENSG00000203644,-1.6179137,0.85892925432442,1.0,0.17773734,ENSG00000203644
ENSG00000250948,-1.4357702,0.8589305713373041,1.0,0.17773567,ENSG00000250948
NDC80,-1.4538896,0.858954277636339,1.0,0.17770548,ENSG00000080986
NBPF14,-2.6679075,0.8590135439402025,1.0,0.17763002,ENSG00000270629
ENSG00000267543,-1.3086958,0.8592545684234136,1.0,0.17732315,ENSG00000267543
SPACA3,-1.1819053,0.8592651053122233,1.0,0.17730974,ENSG00000141316
ENSG00000272079,-1.244465,0.8592901305235936,1.0,0.17727788,ENSG00000272079
NTHL1,-0.2808806,0.8593059359930788,1.0,0.17725775,ENSG00000065057
CX3CL1,1.076164,0.8593138387489633,1.0,0.17724769,ENSG00000006210
RCN1,-2.4049551,0.8594165758576926,1.0,0.17711689,ENSG00000049449
ENSG00000285736,-1.0469342,0.8595061434842404,1.0,0.17700286,ENSG00000285736
SLC26A5,0.8636377,0.8595114122244647,1.0,0.17699616,ENSG00000170615
TLR10,-1.2771237,0.859550927975516,1.0,0.17694585,ENSG00000174123
ENSG00000234710,-3.1490433,0.8596312777539987,1.0,0.17684355,ENSG00000234710
ENSG00000286637,-1.6926209,0.859747194749243,1.0,0.17669599,ENSG00000286637
GSG1,-1.9744632,0.8598446727439363,1.0,0.17657189,ENSG00000111305
LINC02024,-2.042213,0.8598736531002541,1.0,0.176535,ENSG00000241213
ENSG00000254306,-1.1437675,0.8599342490005935,1.0,0.17645787,ENSG00000254306
SLC40A1,-1.3994427,0.860097598578556,1.0,0.17624992,ENSG00000138449
LPAR4,-3.1559494,0.8601265805807874,1.0,0.17621304,ENSG00000147145
SBDS,-0.49987137,0.8601634670379319,1.0,0.17616609,ENSG00000126524
NCAPH,-1.0492753,0.8602530497039589,1.0,0.17605205,ENSG00000121152
ENSG00000285637,-1.6415281,0.8602952068750325,1.0,0.17599839,ENSG00000285637
GABRB2,-0.034152888,0.8603492213323147,1.0,0.17592964,ENSG00000145864
MAPK8IP2,-0.1723179,0.8604190458671788,1.0,0.17584077,ENSG00000008735
ATP5MGL,-2.1859753,0.8605218084879678,1.0,0.17570996,ENSG00000249222
ACE2,-1.0999602,0.8605297134027988,1.0,0.1756999,ENSG00000130234
LINC02348,-1.2179983,0.8605349833537831,1.0,0.1756932,ENSG00000286733
IRGM,-1.0874748,0.8605349833537831,1.0,0.1756932,ENSG00000237693
ENSG00000273416,-1.0771928,0.860545523274383,1.0,0.17567977,ENSG00000273416
ENPP5,0.4920068,0.8607629146736869,1.0,0.17540309,ENSG00000112796
ENSG00000277463,-1.278721,0.8608590972663451,1.0,0.17528068,ENSG00000277463
DPYD-AS2,-1.1130065,0.8608630500197916,1.0,0.17527564,ENSG00000235777
BZW1,-1.2203524,0.8608894017985015,1.0,0.17524211,ENSG00000082153
TMEM196,1.0774766,0.8609289297569532,1.0,0.17519179,ENSG00000173452
TEF,-0.4669018,0.8609565995351603,1.0,0.17515658,ENSG00000167074
ENSG00000275383,,0.8609882223478098,1.0,0.17511633,ENSG00000275383
IGFL2-AS1,-1.084808,0.860990857592258,1.0,0.17511298,ENSG00000268621
IRF7,,0.8610409275307989,1.0,0.17504926,ENSG00000185507
ENSG00000245748,-1.1946249,0.8610488333616287,1.0,0.1750392,ENSG00000245748
ENSG00000275601,-5.2371397,0.8610870450735731,1.0,0.17499056,ENSG00000275601
PRELID1,-0.17249952,0.861166104820213,1.0,0.17488995,ENSG00000169230
ENSG00000285571,-0.020899758,0.8612280359268246,1.0,0.17481114,ENSG00000285571
