gene_symbol,logfc,pval,pval_adj,scores
DISP1,0.6750598,4.601313363088547e-11,5.145670214274575e-10,6.5832963
MOB1A,0.293591,4.6324148594161435e-11,5.17886060365553e-10,6.582295
BMT2,0.3251047,4.6362425916954744e-11,5.181548964052045e-10,6.5821724
ACAT2,0.37270528,4.699258814430497e-11,5.247145414015433e-10,6.5801654
ZNF738,0.20474398,4.743123154467578e-11,5.292877729098175e-10,6.5787835
SORBS1,0.11966556,4.7577493900224e-11,5.307572634482096e-10,6.5783257
ARL6IP6,0.15379563,4.7630330675427903e-11,5.311839511649864e-10,6.578161
PDE6D,0.26349297,4.816884869785291e-11,5.370251435352787e-10,6.5764885
ZNF875,0.12438437,4.8489109363879286e-11,5.404301959466093e-10,6.5755024
PPP5C,0.18249421,4.867219698026198e-11,5.423047847139838e-10,6.5749416
BRWD1,0.13192554,4.917890814801351e-11,5.477829316260226e-10,6.5734005
ZNF510,0.29980162,4.9606120210945474e-11,5.523724920859164e-10,6.572113
MEF2D,0.13211112,5.1372591078379624e-11,5.718675592619868e-10,6.5669026
CLSTN1,0.11849189,5.192672773886771e-11,5.776828629476477e-10,6.5653043
ENSG00000274253,0.38364786,5.277669519051537e-11,5.869593846295191e-10,6.562885
VPS26A,0.13877632,5.412928215894035e-11,6.018184494568964e-10,6.5591116
PLAA,0.16699408,5.612932221471237e-11,6.238647376319007e-10,6.553698
CDK12,0.11758267,5.874184008251302e-11,6.525039295559684e-10,6.5469046
PDGFA,0.12693426,5.886884173668595e-11,6.537152379738363e-10,6.5465817
CSMD2,0.12841263,5.896156865251583e-11,6.545453163949409e-10,6.5463467
KPNA3,0.12636179,5.920592409394018e-11,6.570576373387839e-10,6.5457287
DNAJB11,0.31967896,5.940723230413279e-11,6.590908417605373e-10,6.545222
ZNF770,0.27784044,5.95913468334649e-11,6.609321111483776e-10,6.5447593
INTS6L,0.26564565,6.036337229225212e-11,6.692908379736554e-10,6.542835
MBD5,0.11201354,6.076155629097361e-11,6.735006963978482e-10,6.541852
ENSG00000286511,0.6118526,6.141949901015511e-11,6.805863657814266e-10,6.5402417
PATL1,0.33447194,6.280874022447275e-11,6.953456518861361e-10,6.5368958
UBE2J1,0.2415951,6.399812432166246e-11,7.082977820061925e-10,6.5340886
TRIM44,0.1288508,6.430294833544858e-11,7.112390506653565e-10,6.533377
INTS9,0.19646652,6.487102501719902e-11,7.173045134911178e-10,6.53206
SEC14L1,0.12938657,6.496633042403011e-11,7.181402621128672e-10,6.5318403
ANKRD50,0.4950208,6.604790616556123e-11,7.29874464127592e-10,6.529368
TRMT1L,0.17249978,6.719877365677659e-11,7.421418703034727e-10,6.5267797
CCDC77,0.40409124,7.226910641943148e-11,7.9789651393097e-10,6.515871
GGT7,0.1258979,7.408545846039679e-11,8.177022471839854e-10,6.5121446
ATG12,0.13799222,7.515469103863177e-11,8.290010936378855e-10,6.509992
SLC25A40,0.19718455,7.650312679831346e-11,8.433641698395972e-10,6.5073204
DAAM1,0.15637763,7.759939752637089e-11,8.551904548214942e-10,6.505182
HSCB,0.2756074,7.863702748296545e-11,8.660903643370863e-10,6.503185
TGOLN2,0.113215655,7.865980541752018e-11,8.660903643370863e-10,6.5031414
ENSG00000258162,0.16373062,8.01774996993898e-11,8.825341956028359e-10,6.500267
ELP4,0.15462252,8.051086484431242e-11,8.859358146603517e-10,6.499643
DGLUCY,0.12757796,8.192021638941789e-11,9.011718789037716e-10,6.4970317
ADORA1,0.13041486,8.297131480963157e-11,9.121834283962272e-10,6.4951124
LHFPL6,0.16649611,8.478201046423481e-11,9.315276297597218e-10,6.491862
MGAT1,0.28033552,8.636182182093549e-11,9.483132256163761e-10,6.4890804
ZNF438,0.15471283,8.689375792119248e-11,9.5386660036975e-10,6.4881554
SASS6,0.40186635,8.722223249798415e-11,9.571838245077152e-10,6.4875865
MARK3,0.13209392,8.764231046330474e-11,9.615040098191782e-10,6.486862
TWF1,0.21700485,8.951343729846137e-11,9.817359273830047e-10,6.4836774
USP10,0.13119352,9.060311953241677e-11,9.933877712780367e-10,6.4818525
ZNF594,0.17162716,9.179858168201008e-11,1.0061920397969148e-09,6.479875
LARP6,0.09482125,9.388476935621478e-11,1.028748787781671e-09,6.476484
HEXD,0.22291298,9.403888388869946e-11,1.030127509071999e-09,6.476236
TUG1,0.09669825,9.510347191257978e-11,1.0414759757235655e-09,6.4745364
CA3-AS1,0.9025983,9.528021325759634e-11,1.0430977525963915e-09,6.474256
SRSF7,0.102863826,1.0512721897088534e-10,1.1505537412587549e-09,6.4593883
ZNF564,0.33092538,1.0583538398672345e-10,1.1579561303258938e-09,6.458372
KIAA1586,0.23303163,1.06967316290409e-10,1.1696378140439556e-09,6.4567614
CNOT6,0.15702392,1.0704763545798687e-10,1.1701646659550338e-09,6.456648
FAM53C,0.159739,1.085483802874577e-10,1.1862135723370077e-09,6.45454
LYRM7,0.16634156,1.1233099590131691e-10,1.227181584986124e-09,6.44935
PHF12,0.124145865,1.1312616884988354e-10,1.2354979184648948e-09,6.448281
MARCHF6,0.13347673,1.139552069378556e-10,1.2438060536634287e-09,6.4471736
ZNF614,0.5386691,1.1951717304630674e-10,1.3037325658963815e-09,6.4399447
DYNC1LI1,0.13819632,1.2015141984106705e-10,1.3102586101386444e-09,6.4391413
TBK1,0.124954365,1.214981473077727e-10,1.3245480657995866e-09,6.437449
PARP16,0.25567293,1.2178788514036344e-10,1.327309330658759e-09,6.4370875
ABCE1,0.17217594,1.2186441930494215e-10,1.3277460310387653e-09,6.4369917
STX7,0.12645543,1.2380191356149913e-10,1.348452071971674e-09,6.4345965
COG5,0.13197985,1.2405704559095363e-10,1.3508268971464722e-09,6.4342837
NRXN2,0.14329095,1.256943485204421e-10,1.3682459247612368e-09,6.4322915
TBPL1,0.26636428,1.2639579587724847e-10,1.3754703285960462e-09,6.431446
TTLL7,0.06262175,1.265231457569844e-10,1.376444811264809e-09,6.431293
GTPBP6,0.17855571,1.3167746217704987e-10,1.432090726640006e-09,6.425222
REST,0.24368145,1.3217456127369203e-10,1.4370678187810312e-09,6.4246483
UBTD2,0.2789763,1.3373702143783988e-10,1.4536216192819778e-09,6.4228606
MAP7D1,0.10883427,1.343998626167684e-10,1.4603902708450526e-09,6.422108
PKD2,0.124017686,1.3480557286556673e-10,1.4643617300659353e-09,6.4216495
FUBP3,0.107825845,1.350143953389877e-10,1.465755564425528e-09,6.421414
TSPYL4,0.4868195,1.3512039791184207e-10,1.4661799809529387e-09,6.421294
FAM8A1,0.29132032,1.351340221926305e-10,1.4661799809529387e-09,6.421279
LMO4,0.1572335,1.3764325317727529e-10,1.4929598256452035e-09,6.4184785
ACOT13,0.2515843,1.3803408945887153e-10,1.496753205889348e-09,6.4180465
MOSMO,0.13727227,1.456127661536667e-10,1.5784614591209622e-09,6.4099026
MFSD6,0.12583694,1.4653341848695746e-10,1.5879687005794926e-09,6.4089413
ME1,0.24741009,1.4814587824322505e-10,1.6044877211755832e-09,6.4072723
ZRSR2,0.37428552,1.4830025108639205e-10,1.6056820525000618e-09,6.4071136
CRAMP1,0.19639772,1.4916854067418104e-10,1.614123299562639e-09,6.4062233
SLC36A1,0.3139355,1.503030722544142e-10,1.6259166568412747e-09,6.4050674
HMG20A,0.13343115,1.5177568463491844e-10,1.6413591413503565e-09,6.4035797
SLC6A8,0.10777435,1.5229340847239023e-10,1.6464689991973495e-09,6.40306
EIF3A,0.12668891,1.56206485113075e-10,1.6882726434957813e-09,6.399187
GAN,0.29662246,1.5679857864663664e-10,1.6941690936739862e-09,6.398609
ZNF75A,0.14069316,1.5703167973768915e-10,1.6961843733636124e-09,6.398382
HDAC7,0.25280336,1.607356744727623e-10,1.7351637648687285e-09,6.3948207
PRIM1,0.4740814,1.6384971973546878e-10,1.7682560743947507e-09,6.391888
TCP1,0.23705944,1.639849137543018e-10,1.7688874126658115e-09,6.3917623
VPS8,0.12518427,1.6400538023617982e-10,1.7688874126658115e-09,6.391743
SHLD2,0.14831199,1.663437145264516e-10,1.7930453917516743e-09,6.3895783
TBC1D2B,0.3227292,1.6721439421069645e-10,1.8018971654335244e-09,6.38878
FBXO33,0.22414887,1.6925476813852186e-10,1.8233445613786562e-09,6.3869247
ST3GAL1,0.65531063,1.7030459936838186e-10,1.8341115268268324e-09,6.3859787
ENSG00000271533,0.10570646,1.7193624582268434e-10,1.8511361865451158e-09,6.3845196
DROSHA,0.14834839,1.745291421057901e-10,1.8784969324138423e-09,6.382229
ZC3H3,0.25565922,1.7808088068350628e-10,1.9161586960543234e-09,6.3791437
MSH4,0.5399557,1.798232447017972e-10,1.9337637289078085e-09,6.377652
MTO1,0.1824348,1.803405038188276e-10,1.9381813533208825e-09,6.377212
ASAP1,0.13096388,1.8240239419753004e-10,1.9597627552435714e-09,6.37547
MIR646HG,0.4794437,1.8369330839330263e-10,1.9730503673206298e-09,6.3743896
ZNF701,0.24303922,1.8940312561078745e-10,2.033180014663913e-09,6.369696
ZNF100,0.16262129,1.89687070406347e-10,2.035627942126704e-09,6.3694663
TMF1,0.12709844,1.940363304617428e-10,2.0816885282183203e-09,6.3659883
MRE11,0.17797591,1.95913044345868e-10,2.100584738139501e-09,6.364511
LINC01588,0.5881852,1.975634356958713e-10,2.1176567031374937e-09,6.363223
CCDC174,0.28355134,1.9795930022866363e-10,2.121275467900559e-09,6.3629155
POLA1,0.13061981,2.0100274450901478e-10,2.1532544669203433e-09,6.360573
RBBP5,0.19095103,2.069278659372194e-10,2.2154241265821912e-09,6.356109
TIMMDC1,0.12853017,2.09593021429868e-10,2.2432983822176234e-09,6.354142
BICD2,0.2525504,2.1164968284954623e-10,2.2646453869872692e-09,6.3526406
LINC02615,0.24548766,2.1368283430732807e-10,2.2857283674495976e-09,6.3511705
SLC2A1,0.37277526,2.2447837807560127e-10,2.3997964481763927e-09,6.3435855
KYAT1,0.1989249,2.265274761402486e-10,2.420991623486567e-09,6.342186
UCHL5,0.1773262,2.319182947420874e-10,2.4778782124850017e-09,6.338563
ZC3H18,0.18663973,2.3210375316619045e-10,2.4791322558777728e-09,6.3384395
CCDC146,0.17424113,2.3412817926957507e-10,2.499289142059152e-09,6.3371015
TENT4A,0.1498789,2.344944914073217e-10,2.502465832685638e-09,6.33686
GALNT2,0.13474445,2.4158122458137225e-10,2.5765833478198377e-09,6.332269
KRR1,0.23807704,2.4595146728302095e-10,2.6208910818581677e-09,6.3295035
EFCAB7,0.30244407,2.4770472628253753e-10,2.6388017827383724e-09,6.3284073
ANKRD23,0.10061683,2.488502490728613e-10,2.650229678046512e-09,6.327695
GALNT15,0.189088,2.5077522853545484e-10,2.6699495969102283e-09,6.3265057
SGF29,0.5043614,2.52619054429975e-10,2.688794215113782e-09,6.3253746
ZC3H4,0.19703601,2.533849217318167e-10,2.6961577352714524e-09,6.3249073
LRP4-AS1,0.26813516,2.538194875850256e-10,2.6999927496190332e-09,6.3246427
ISG20,0.6647893,2.5418240932247655e-10,2.7030636355870374e-09,6.324422
PLOD1,0.322749,2.607680366984703e-10,2.7722878108802047e-09,6.3204703
XPC,0.119757526,2.6515158471764194e-10,2.817245259042538e-09,6.317894
ELAVL3,0.13418923,2.666189216547347e-10,2.8320093860245625e-09,6.317041
ATP2A2,0.110061,2.6875297859923076e-10,2.8538446943001432e-09,6.3158083
MARCHF5,0.210041,2.698038209886359e-10,2.8641681428099743e-09,6.315205
ZNF121,0.23752941,2.761781134849001e-10,2.9309814830114206e-09,6.3115926
TMED7,0.13006556,2.7626696302621305e-10,2.93107012171051e-09,6.311543
METTL25,0.15782167,2.786242066037108e-10,2.954357778350122e-09,6.3102283
MSH6,0.12990558,2.835268584003858e-10,3.004882313103733e-09,6.307528
SGSM1,0.22237395,2.8355420267561316e-10,3.004882313103733e-09,6.307513
RC3H1,0.118803605,2.8400575520833577e-10,3.0087918413284614e-09,6.3072667
CNKSR3,0.11704169,2.918834281547064e-10,3.09134944327201e-09,6.3030295
CALCOCO1,0.12399,3.048861215607457e-10,3.227184144845893e-09,6.2962737
FLRT2,0.14676753,3.1421587952416345e-10,3.324971986409137e-09,6.2915974
MSANTD2,0.1223156,3.144695714285954e-10,3.326689725409069e-09,6.291472
SNX24,0.20009607,3.1889653666596194e-10,3.372541589625619e-09,6.289302
ZNF83,0.1051325,3.2223598131389947e-10,3.405879985951149e-09,6.2876844
ENSG00000257759,0.19847904,3.388983893081024e-10,3.5809541936989623e-09,6.2798505
XPO5,0.17698084,3.414198727419642e-10,3.6065507415957064e-09,6.278698
ZNF398,0.13414867,3.4241568721427616e-10,3.6160208824960046e-09,6.278245
OTUD7B,0.12271206,3.4420006742733994e-10,3.6338106277658166e-09,6.2774367
PREPL,0.122609414,3.4482476588324323e-10,3.6393505435770005e-09,6.277155
CFAP44,0.33002168,3.6686179609714067e-10,3.869690532876328e-09,6.2675123
GATM,0.10946817,3.686202582957406e-10,3.887112900395166e-09,6.2667675
MMP24OS,0.16553475,3.7499855961870334e-10,3.953227432784084e-09,6.2640944
NDC1,0.27201647,3.8425052222681703e-10,4.0495890058821595e-09,6.260295
CEP152,0.8025802,3.858377993907646e-10,4.06514061094228e-09,6.2596517
DCLRE1C,0.3125439,3.874397188701569e-10,4.080837443882023e-09,6.2590055
SMARCAL1,0.1555676,3.916468173221924e-10,4.123957175342877e-09,6.257321
DUSP10,0.124040574,3.94830850292466e-10,4.156282428693053e-09,6.2560577
CBL,0.20531383,4.0717653225677395e-10,4.285003437148454e-09,6.2512517
LRRC8C,0.1532122,4.0825832485713317e-10,4.295146525483367e-09,6.2508373
APTR,0.2869061,4.096887600813193e-10,4.308950644737435e-09,6.250291
QRICH2,0.45368797,4.1280758046835237e-10,4.3404994571220465e-09,6.2491064
CFLAR,0.10796411,4.150847481123618e-10,4.363182981601419e-09,6.248247
ATL3,0.1560036,4.177332878990058e-10,4.3897559823892056e-09,6.2472534
WDFY1,0.1329434,4.2129966564749386e-10,4.425955979675865e-09,6.245925
CEP250,0.35463378,4.2319784684297853e-10,4.443333333116072e-09,6.245222
MEIS2,0.12704279,4.243571991361832e-10,4.454221486003662e-09,6.244795
EMC1-AS1,0.19807401,4.264633912890965e-10,4.475038905941955e-09,6.244021
CANX,0.10771417,4.285036183193372e-10,4.494859144443587e-09,6.2432747
ENSG00000226465,0.19725756,4.420009996820183e-10,4.632740472199669e-09,6.2384243
NAV1,0.121862374,4.481051610294028e-10,4.695368380835285e-09,6.2362776
VLDLR,0.17578858,4.4991365405518096e-10,4.712962017105078e-09,6.235647
UNC5B,0.11112069,4.600737113292566e-10,4.816619889856496e-09,6.232151
ABLIM2,0.20350832,4.690251996776838e-10,4.908923705278478e-09,6.2291327
LACTB,0.4174417,4.782946340031906e-10,5.004501210725338e-09,6.226065
ATP6V1A,0.123557635,4.810166226569167e-10,5.031536128751409e-09,6.225176
UBE2O,0.1619233,4.828601107480102e-10,5.049368854841053e-09,6.224576
PRTFDC1,0.119947165,4.874371704752e-10,5.095768662458508e-09,6.2230964
ERCC5,0.114235006,4.965348801776266e-10,5.189388076069959e-09,6.220196
TSG101,0.16109496,5.013616001197587e-10,5.238329579213961e-09,6.218678
LRIG3,0.2144181,5.073937348759797e-10,5.299833813627129e-09,6.2168007
MED4,0.13072135,5.102893483634151e-10,5.3285505456291e-09,6.215907
ARL8B,0.10950614,5.293177663271985e-10,5.525664709720744e-09,6.210157
ZNF460,0.19136837,5.333703491919406e-10,5.566374650265675e-09,6.208958
SPATA5L1,0.37927255,5.415851257876067e-10,5.6488678316179705e-09,6.2065554
PDPR,0.14805974,5.542437312754907e-10,5.779244771822213e-09,6.202922
TBC1D22B,0.20408234,5.684611302341898e-10,5.925796356738425e-09,6.198936
SLC38A6,0.16309616,5.842374900141785e-10,6.084745027841791e-09,6.1946254
MBD3,0.28633958,5.843774953960987e-10,6.084745027841791e-09,6.1945877
PHLPP2,0.16386959,6.014005648105567e-10,6.260205078868493e-09,6.1900635
RAB5B,0.17647633,6.074959212353605e-10,6.321846665910816e-09,6.1884737
SLC29A3,0.5571469,6.079979165828653e-10,6.325262896747225e-09,6.1883435
NADK2,0.2219239,6.089678802009806e-10,6.333544259890918e-09,6.188092
LARP4,0.10855645,6.127484249759859e-10,6.371043874993032e-09,6.187116
PIGK,0.15029538,6.158453715990401e-10,6.40141640612739e-09,6.186321
GTF2B,0.20136975,6.164918804773788e-10,6.406307748841985e-09,6.1861553
ABI1,0.1233238,6.216747699233049e-10,6.458322888002105e-09,6.184835
LINC02798,0.57905644,6.237735824669363e-10,6.478278290013145e-09,6.1843033
PSKH1,0.21365528,6.246235802375031e-10,6.485256288453939e-09,6.184088
KIAA1755,0.12736236,6.268935725248886e-10,6.506969430665976e-09,6.183516
PCID2,0.10732178,6.284031116053572e-10,6.52077916778976e-09,6.1831365
TRAFD1,0.15330307,6.319524608412314e-10,6.555741596624193e-09,6.1822476
PJA2,0.107939444,6.514557959023143e-10,6.756140256449749e-09,6.177449
CRB1,0.17347617,6.537762364665634e-10,6.778274579219962e-09,6.1768875
LINC00598,0.42663833,6.591556613737475e-10,6.8301582077236465e-09,6.175593
ENSG00000261195,0.51171505,6.708889268078939e-10,6.947783732346142e-09,6.1728053
TRAK2,0.14150232,6.769684709751905e-10,7.008750629840386e-09,6.171379
CWC22,0.15669166,6.789338726845724e-10,7.027100674300924e-09,6.170921
CAV1,1.3557409,6.851060840752702e-10,7.08896923368819e-09,6.16949
NUDT3,0.178444,6.941139969942786e-10,7.178096807314874e-09,6.167424
GPR137C,0.12101882,6.947039218500678e-10,7.182157638388605e-09,6.1672897
GDAP2,0.21322674,7.017164275539394e-10,7.2525968095640196e-09,6.165701
BIRC3,1.6946989,7.135128079999632e-10,7.372425756213013e-09,6.1630626
PPP1R8,0.35971627,7.265122755953278e-10,7.504614178433212e-09,6.160204
TAF2,0.12489849,7.30574428531757e-10,7.544434512676782e-09,6.1593213
RABL2A,0.22328527,7.370265980076116e-10,7.608906290516912e-09,6.1579285
MANBA,0.13157076,7.402386112126429e-10,7.639900315043863e-09,6.1572394
ZSWIM7,0.15418209,7.419070255239387e-10,7.654950017959097e-09,6.156883
THOC2,0.1129856,7.457465995571321e-10,7.692386737414815e-09,6.156065
DTWD1,0.112288885,7.588259733869636e-10,7.825083926073667e-09,6.1533093
MTMR9,0.12665345,7.60509374144141e-10,7.840222913741921e-09,6.152958
TRIQK,0.15607452,7.821551061774484e-10,8.05880920377285e-09,6.148507
PCGF3,0.1559968,8.064002577056465e-10,8.306264832695331e-09,6.1436625
DCUN1D5,0.22789468,8.074774603865338e-10,8.315008282690742e-09,6.1434507
MED1,0.20015323,8.153766438211663e-10,8.391603831208679e-09,6.141905
CDC16,0.08954905,8.194304102931896e-10,8.430940971911731e-09,6.141117
NCOR1,0.12994424,8.296975870453862e-10,8.531756153486756e-09,6.139139
ACADM,0.13891609,8.433939703245514e-10,8.670147161902193e-09,6.1365376
SRCAP,0.23657054,8.453174614409231e-10,8.687468079589865e-09,6.1361756
FGFR1,0.40502164,8.579170199769914e-10,8.811981532130384e-09,6.1338234
JDP2,1.0119715,8.656421280685387e-10,8.888821536162333e-09,6.132398
CCDC125,0.34696218,8.729592360896796e-10,8.96142985748447e-09,6.131059
NOL9,0.14188628,8.732824976232557e-10,8.962221618787483e-09,6.1310005
PTCD2,0.2414573,8.779737745293986e-10,9.007827860852202e-09,6.130148
DIS3L-AS1,0.668492,8.866764962890764e-10,9.094553403627564e-09,6.1285787
DNAJC2,0.16623484,9.119329282499944e-10,9.350972059543451e-09,6.1241074
ZNF827,0.12441325,9.202997042612007e-10,9.431453090784926e-09,6.122653
YBX1,0.14685738,9.218754372074924e-10,9.444943280697585e-09,6.1223807
CEBPZOS,0.13450974,9.259576658436046e-10,9.484098601602625e-09,6.1216764
ELP1,0.10126777,9.57174992424241e-10,9.795574992735093e-09,6.116392
RALA,0.21635629,9.694570131950259e-10,9.918479562927024e-09,6.1143594
MCM9,0.16364986,9.76543806553961e-10,9.98817783265248e-09,6.1131973
COP1,0.12278128,9.943210078054711e-10,1.0167148704356309e-08,6.110319
POLI,0.15029013,1.0197243318245438e-09,1.042397596024573e-08,6.106292
NF1,0.114889085,1.0369717148148357e-09,1.059730959299405e-08,6.103613
YWHAE,0.10777581,1.0603094970608067e-09,1.083276919387713e-08,6.1000566
ZFP36L2,0.24716431,1.0702147855776402e-09,1.0930900637434231e-08,6.09857
NACAD,0.14940959,1.0736293814654345e-09,1.0962701356679585e-08,6.0980606
DCP1B,0.21446556,1.0857262635263216e-09,1.1080006924753482e-08,6.096269
PSG8-AS1,0.3630559,1.088311096764436e-09,1.110327364958998e-08,6.0958886
TRIP4,0.1497333,1.1022652027380533e-09,1.1242487552408402e-08,6.0938506
COMMD10,0.13548955,1.119026490718151e-09,1.1410247152066455e-08,6.0914354
GIGYF1,0.119390965,1.1652610968978668e-09,1.1878355839934245e-08,6.0849524
PRPF8,0.12042394,1.1880997968396068e-09,1.210777772250875e-08,6.0818415
VRK3,0.18490972,1.194229466329468e-09,1.2166839207607326e-08,6.0810165
MYT1L,0.108969755,1.232880162159077e-09,1.2557099990080086e-08,6.075908
PDXK,0.205611,1.2458952950362638e-09,1.2682566251848039e-08,6.074223
ZNF710,0.16853349,1.2539895227639914e-09,1.2761393656479167e-08,6.0731835
TPP1,0.23012911,1.2826355905420947e-09,1.3049267148035416e-08,6.069557
UBA6,0.10151389,1.304042861153553e-09,1.3263354374391949e-08,6.066898
NUCKS1,0.1229189,1.3049958226392417e-09,1.3269340378089938e-08,6.0667806
ADAM19,0.11614765,1.3136268116297381e-09,1.335337226830319e-08,6.0657215
ATP6V1C1,0.12543057,1.3211435826809073e-09,1.3422530436745032e-08,6.0648046
ZC3H8,0.14552811,1.321167447140893e-09,1.3422530436745032e-08,6.0648017
CHASERR,0.11408429,1.3540185272032603e-09,1.374861199456919e-08,6.0608525
STX17,0.14559439,1.360370704260404e-09,1.3809260686793931e-08,6.0601
SMAP1,0.1303582,1.3683244431935603e-09,1.3886128658183925e-08,6.059162
TIGAR,0.3395633,1.3707678053632827e-09,1.3907048573108902e-08,6.058875
STX5,0.18998465,1.386339102158307e-09,1.406110846456498e-08,6.057058
EIF4B,0.10521657,1.4019779979907003e-09,1.421181037384114e-08,6.055252
ZNF676,0.22315395,1.4281498633413602e-09,1.4473084559973728e-08,6.052274
ALKBH5,0.15403189,1.4332786761966814e-09,1.4521019242535772e-08,6.051697
GIN1,0.23310664,1.4788407429911163e-09,1.4978455948203763e-08,6.0466547
NFX1,0.09882769,1.4918031781212036e-09,1.510554430526954e-08,6.045248
FYCO1,0.21332234,1.5234338481333887e-09,1.5419155026036205e-08,6.0418644
ARPC1A,0.13735944,1.5236218769548025e-09,1.5419155026036205e-08,6.0418444
MOCS2,0.37110567,1.5253386851136381e-09,1.5432240122911306e-08,6.0416627
IL17RB,0.881786,1.5285146431065274e-09,1.54600764402208e-08,6.0413275
OGT,0.10523907,1.543114435624676e-09,1.560341094972666e-08,6.0397935
CIZ1,0.18883315,1.5490233813137806e-09,1.5658811593669455e-08,6.039177
UFM1,0.12436711,1.5515853176240625e-09,1.568035653214748e-08,6.0389104
OSER1-DT,0.31609794,1.5670438773925661e-09,1.5832186921092706e-08,6.03731
CGRRF1,0.28000748,1.6291379597696635e-09,1.6441289188229763e-08,6.031034
LIPE,0.10246398,1.6360519765515315e-09,1.6506490598557595e-08,6.0303497
CPEB2-DT,0.56810355,1.648027947335727e-09,1.6622712913681024e-08,6.029171
ANKRD36B,0.09529679,1.6566004682326261e-09,1.6704551716778284e-08,6.028332
CAP1,0.16540802,1.6621946132756974e-09,1.6756320669599858e-08,6.027787
SEMA3C,0.15735231,1.6846003160937239e-09,1.69774887101037e-08,6.0256224
EPB41L5,0.1859242,1.6858104351632296e-09,1.6984983277577065e-08,6.0255065
KCMF1,0.109084785,1.7009039127408156e-09,1.713231349120846e-08,6.0240645
DPY30,0.13120727,1.7258514338958265e-09,1.7378789383577112e-08,6.021709
SHC2,0.18410628,1.7290258532441694e-09,1.74059412132504e-08,6.0214114
CSF1,0.28766495,1.7475159622744485e-09,1.7587217031049535e-08,6.01969
AASDH,0.15337428,1.7853685803214766e-09,1.795824330018387e-08,6.01622
REXO1,0.3484618,1.8333563286467713e-09,1.8430748381746616e-08,6.011923
PHYKPL,0.09113526,1.8346516764693602e-09,1.8438679780182818e-08,6.0118084
TXNDC5,0.3137149,1.837315569802934e-09,1.846035720962043e-08,6.0115733
ZFP14,0.09936485,1.8475550277548219e-09,1.8558116874650642e-08,6.010672
SMG1,0.11434249,1.8555938647594132e-09,1.8633724159851007e-08,6.0099683
ENSG00000225140,0.1681912,1.8620608943505549e-09,1.8693510142016103e-08,6.0094047
PHIP,0.11211322,1.874653315460326e-09,1.8814739945573703e-08,6.0083117
RPN2,0.15651757,1.8994367004844214e-09,1.9058222413347687e-08,6.0061812
CPSF7,0.09701436,1.924721211481253e-09,1.930350034030828e-08,6.004036
ARL10,0.15553086,1.9249425940805055e-09,1.930350034030828e-08,6.0040174
CDK11B,0.3564236,1.9301645650915266e-09,1.9350537484612517e-08,6.0035777
AP2A2,0.12111487,1.9419148917672466e-09,1.946297964190173e-08,6.0025926
ENSG00000280441,1.113915,1.9531709326881095e-09,1.95704072650081e-08,6.0016546
RAB5C,0.19916885,1.9691982043545327e-09,1.9725569468213822e-08,6.0003276
SF3B3,0.14136721,1.9699830459046693e-09,1.9728004033960622e-08,6.0002627
TIMM9,0.30912477,1.9732817016182227e-09,1.9755604432038142e-08,5.9999914
LEPR,0.38401714,1.99634501701197e-09,1.9981010104299023e-08,5.998104
BCAT1,0.24212399,2.0324703907898748e-09,2.033699144529841e-08,5.9951906
GATC,0.29174122,2.0441957355682236e-09,2.044869646250279e-08,5.9942555
FAM217B,0.12915263,2.0632335039845327e-09,2.0627802950874466e-08,5.9927487
CYP27A1,0.11149111,2.079641234687775e-09,2.078613687550131e-08,5.9914613
TMOD3,0.21142,2.0880497981214666e-09,2.0864453690779045e-08,5.990805
ZNF583,0.28900358,2.101287345800304e-09,2.099096703299881e-08,5.989777
SMG5,0.10807171,2.1249885992814543e-09,2.122191027894578e-08,5.9879527
GSK3B,0.118808,2.140810217903692e-09,2.1374055841598362e-08,5.986746
ECD,0.16869318,2.1680370067388e-09,2.1639957096867647e-08,5.984689
CENPP,0.20287883,2.182251889564026e-09,2.1769905699398716e-08,5.983625
ERVK13-1,0.13339126,2.1911201568465787e-09,2.1852387606435942e-08,5.982965
RCAN1,0.13192856,2.216496316919029e-09,2.2096066187506558e-08,5.9810896
TSNAX,0.09647838,2.2167672685642494e-09,2.2096066187506558e-08,5.98107
HECTD1,0.11243464,2.317325640132923e-09,2.3079447814146606e-08,5.97384
PRKN,0.09952631,2.4024064316065504e-09,2.392026879618751e-08,5.9679585
ADAR,0.1055588,2.4289222100024286e-09,2.4171061905058332e-08,5.9661665
N6AMT1,0.28061867,2.430169019079002e-09,2.4176861836804542e-08,5.966083
TSC2,0.09756977,2.4677830469306116e-09,2.454436391828392e-08,5.963575
PHAF1,0.11807529,2.500429120643723e-09,2.486226792487145e-08,5.961428
PTCD3,0.0941635,2.5240936449551773e-09,2.509071739014685e-08,5.959889
PKIG,0.18431753,2.5303471778373945e-09,2.514601567669629e-08,5.9594846
SLC27A6,0.9179643,2.62685974649171e-09,2.609089391414516e-08,5.953364
SETDB2,0.1756634,2.649982036551169e-09,2.6306201176363458e-08,5.9519305
INSIG2,0.29370373,2.6601707902683803e-09,2.6400146856160334e-08,5.9513025
ASXL3,0.13304019,2.6668335279496668e-09,2.6459057880028137e-08,5.950893
ACAD10,0.15552528,2.6889217618900095e-09,2.666367625107272e-08,5.949543
ENSG00000285769,0.38904038,2.6907824004617083e-09,2.6674862174138775e-08,5.94943
