gene_symbol,logfc,pval,pval_adj,scores
RNLS,0.20262824,0.00037786133474982455,0.0040490544205151885,3.5550818
CEP89,0.20271046,0.0003787130231192531,0.00405579370524066,3.5544899
HMGXB3,0.1646064,0.0003792746070074091,0.004060613640209874,3.5541003
TRIM24,0.091502406,0.000379663851717096,0.004063586175403557,3.5538304
MFSD14A,0.10362712,0.0003806855888354672,0.004073324613775208,3.5531235
MTIF3,0.12725605,0.0003810906605862851,0.0040764609674699805,3.5528438
CHERP,0.30289498,0.00038141826726532225,0.004078767091825232,3.5526178
HMGN1,0.086583845,0.00038263960331524243,0.0040906263170624214,3.5517766
SKP2,0.18428974,0.0003832666468165115,0.004096127133514181,3.5513456
FRMD8,0.27276775,0.00038423636019446446,0.004104299519151416,3.5506806
SELENOK,0.27458352,0.00038436947600533695,0.004104299519151416,3.5505896
BAG5,0.21073315,0.0003862623624537684,0.00412209412123875,3.5492961
SRPK1,0.14420485,0.00038665738845462876,0.004125100740817446,3.549027
FNDC3A,0.08576672,0.00038797533699461763,0.004137949024794381,3.548131
KLHDC10,0.1272476,0.00038905946284907995,0.004148296679724948,3.547396
ZFR,0.08745494,0.0003896335250445226,0.00415248787914905,3.5470076
POC1B,0.0932763,0.0003896806295466413,0.00415248787914905,3.5469756
BRWD3,0.12533973,0.0003898903553246412,0.004153507202481227,3.546834
CHMP5,0.18435144,0.00039155618938818346,0.004170033333724053,3.5457106
LRP2BP,0.124784164,0.0003920974597396888,0.004174576814047236,3.5453465
ZNF594-DT,0.16658103,0.0003940417474339025,0.004192825279825616,3.5440426
FKTN,0.11111984,0.00039850596791393694,0.004239088315419887,3.5410712
WDR73,0.1805154,0.000398987272063123,0.004242968618680618,3.5407526
UBE2O,0.15555662,0.0003996979506328612,0.004249285190786494,3.5402832
GPR89A,0.26493993,0.00040024878213033984,0.004252657909229627,3.5399196
KLHL13,0.41214928,0.00040039560078400447,0.004252976842399992,3.5398228
FAM13B,0.08738636,0.0004006126055872676,0.004254040884993756,3.53968
KDM4B,0.08165578,0.00040183898976941363,0.004265819619674604,3.5388732
LINC00534,0.2972746,0.0004029907180901968,0.00427679919181004,3.5381174
LRP4,0.124218106,0.0004039487072400063,0.004284468490539793,3.5374906
GAS8,0.4201975,0.00040465328589677434,0.004290691743178028,3.5370302
ROM1,0.82421714,0.0004058509225972671,0.004302137931182443,3.5362496
SALL1,0.18157543,0.000406506709355009,0.004307835361185852,3.535823
OGT,0.08405488,0.0004072010183492443,0.004313937585141893,3.5353723
ZC2HC1C,0.37556195,0.00040875615837327524,0.004329153356220971,3.534365
ZSWIM7,0.15796281,0.0004097947076863145,0.004338890635729597,3.5336943
ATP6V0A1,0.08151243,0.00041058251057199483,0.004345968132252173,3.5331867
ENSG00000251556,0.50149566,0.00041219351061750345,0.004361566594385228,3.5321512
VPS13A,0.14531684,0.0004122957326670866,0.004361566594385228,3.5320857
STX4,0.24819078,0.0004140781909855636,0.004379150476377096,3.5309448
ACAD9,0.20174679,0.0004145065809148599,0.004382408137128885,3.5306714
ENSG00000286244,0.5704446,0.00041500493304899187,0.004385130476546689,3.5303533
M6PR,0.19894418,0.0004151999222415915,0.0043859180645955415,3.530229
DOCK2,0.18730608,0.0004166173838275901,0.004399614901371871,3.5293274
ZNF561-AS1,0.22265443,0.00041893484877581394,0.004421523395253605,3.5278592
ENSG00000286642,0.26366544,0.0004201689420878124,0.004433263262619943,3.5270805
LUC7L3,0.0893415,0.00042221107769913535,0.00445351962954256,3.5257967
DHODH,0.5252005,0.0004224729717907204,0.004453985278345856,3.5256324
KLHDC1,0.08230216,0.00042249986684078286,0.004453985278345856,3.5256155
YPEL5,0.16938956,0.0004253046956590533,0.004482256028462359,3.5238626
PPARD,0.10700161,0.00042560348387065663,0.0044831902912640205,3.5236766
DPH7,0.14559135,0.0004256395923569076,0.0044831902912640205,3.523654
ENSG00000225313,0.28851247,0.0004270480442325728,0.004496724518969474,3.5227785
TAF3,0.12775224,0.00042741040243365864,0.004499238963114882,3.5225537
DDX4,0.74225956,0.0004282146535175999,0.004506402301700245,3.5220554
METTL14,0.15407047,0.0004301666300475979,0.004525636328602466,3.5208495
PHACTR3-AS1,0.51276934,0.00043102240480552014,0.004533329810450202,3.5203226
SYT9,0.08523216,0.00043402912837635176,0.004562736513958679,3.5184784
HTT,0.093591854,0.0004340689685914771,0.004562736513958679,3.518454
SUN2,0.08920775,0.0004349708825717533,0.004570897482309575,3.5179033
GABPB2,0.09250865,0.0004375306692920109,0.004596290606869128,3.5163457
KDELR2,0.38361505,0.0004376397762829635,0.004596290606869128,3.5162797
TBC1D2B,0.2532234,0.0004406719477004159,0.004626646650847089,3.5144463
YPEL1,0.24586554,0.0004408543343058432,0.004626646650847089,3.5143363
PRDM8-AS1,0.27197352,0.000442232797536078,0.004639176209704314,3.513507
CTSL,0.14402577,0.00044357671050973194,0.004651807959519369,3.5127008
SYNE1,0.08347462,0.00044369243775158653,0.004651807959519369,3.5126314
YIPF2,0.50905526,0.0004440752681164985,0.00465448148032756,3.5124023
PGK1,0.18008438,0.00044754305124540024,0.0046894784408482056,3.5103347
MACROH2A2,0.5297617,0.00045454710388930614,0.004760129176536502,3.5062037
C2orf49,0.29071054,0.0004557612283859358,0.004771471491658625,3.5054936
CCDC30,0.14161055,0.00045666014992009555,0.0047795083009170795,3.5049691
MAPK10,0.0781626,0.0004584640335801599,0.004797009307678386,3.5039194
ENSG00000278390,0.20402645,0.0004598269671406866,0.0048098878274997646,3.5031288
TMEM14B,0.08743498,0.0004621069275997487,0.004832348491603116,3.5018113
RETREG2,0.20394236,0.0004689707229526232,0.004900430769426153,3.4978807
RADX,0.38773578,0.0004690212356215023,0.004900430769426153,3.497852
COX11,0.150919,0.00047413260062828067,0.004950994050495256,3.49496
ENSG00000267199,0.7605297,0.0004743467438833558,0.004951810102718105,3.4948397
RPS15A,0.12898244,0.0004753142852176026,0.004960488321393908,3.4942956
ENSG00000286401,0.6405009,0.00047816534776193217,0.004988812791606726,3.492699
EMC1,0.23933984,0.00047901918015258563,0.0049962894264439835,3.4922223
ENTPD4,0.113732174,0.0004797263725317386,0.005002232725265082,3.4918284
APPBP2,0.08594196,0.0004805378708759622,0.005009259935395229,3.4913769
PPP4R3A,0.08978949,0.00048250850920022987,0.005026120446070102,3.4902835
LINC01792,0.102196194,0.0004825434655198214,0.005026120446070102,3.4902642
CLMN,0.07682666,0.00048256940238001426,0.005026120446070102,3.4902496
ALDH1L2,0.42944944,0.0004838848629470654,0.0050383802200825115,3.4895222
UFSP2,0.14643458,0.0004842467762105948,0.005039572658018005,3.4893224
BIN3,0.28455165,0.00048427619274978023,0.005039572658018005,3.4893062
MAP4K3,0.08936503,0.0004876019075517801,0.0050727316165072615,3.4874763
VPS13B,0.088168286,0.0004888719393752922,0.005084491589983758,3.4867806
MICU3,0.08530046,0.0004896738484292985,0.005091377546832558,3.4863424
FGD5-AS1,0.11727564,0.000491757440457969,0.005111582050229966,3.4852064
SRRM3,0.1880011,0.0004926108931512131,0.005118991963876134,3.4847424
VRK2,0.08712853,0.0004932136201131079,0.005123792963069468,3.4844153
IZUMO4,0.21339363,0.0004940555961022105,0.005131075974122558,3.4839587
P4HA3,0.40183702,0.00049547882031534,0.005144389736333664,3.4831889
MLLT6,0.11905031,0.0004992543820540425,0.005182112474159577,3.481156
DCAF16,0.09533559,0.0005001234575879464,0.005189653843742464,3.4806902
H2AC6,0.103234366,0.0005008211342969427,0.005195412860974438,3.4803169
RAB2A,0.087016135,0.0005044289145412436,0.005229859235841619,3.4783936
CCDC138,0.12570798,0.00050757248342345,0.005260953392090709,3.476728
KEL,0.13925208,0.0005103991204981951,0.005288745809783803,3.4752386
SMG9,0.11574081,0.0005128082199933935,0.005312197128420895,3.4739754
HCN2,0.10988938,0.0005153250202927392,0.005336750466126058,3.4726615
CEP20,0.2280009,0.0005194683792573903,0.005378129833812936,3.4705114
AFTPH,0.10147014,0.0005200436418750198,0.0053825551699696475,3.4702141
CEP295,0.16360019,0.000525598162220302,0.005436954625785692,3.4673595
FAM200B,0.11299996,0.0005274684562697281,0.005454751897101204,3.466405
RBL1,0.19113804,0.0005280078184587895,0.005458779297479115,3.46613
METTL4,0.16763562,0.000528849758552429,0.00546593170831991,3.4657016
SQLE,0.12180318,0.0005324772073715723,0.00550186154222863,3.4638631
ZNF417,0.16381252,0.0005348678236916271,0.0055249949492934824,3.462658
DAP3,0.10288932,0.0005419075412841283,0.005594538529412441,3.459138
TTN-AS1,0.15093307,0.0005432459548578847,0.0056067663572237246,3.4584734
ZNF106,0.11270794,0.0005446177423669279,0.005619331605288914,3.457794
ABHD18,0.10229209,0.0005448677343388574,0.005620318397378605,3.4576702
ENSG00000271554,0.4279017,0.0005475815728486,0.005646712044906039,3.4563315
UCHL1,0.07283093,0.0005495080935921892,0.0056649741517210625,3.4553847
DNASE1,0.120574564,0.000551334941729743,0.005682198669194283,3.45449
RPS23,0.118270755,0.0005525158937923979,0.005692758552566155,3.4539127
TIMM10B,0.26549217,0.0005535684610633627,0.005701990043632012,3.4533994
SMC1A,0.15863799,0.0005551238292467169,0.005715240752758551,3.4526427
ENSG00000235100,0.31064585,0.00055516880540775,0.005715240752758551,3.4526207
EIF4G1,0.26165053,0.0005588399758934676,0.00575140791470688,3.4508424
PRR12,0.16971682,0.0005641790869311715,0.005803075964219722,3.448275
SP3,0.082037866,0.0005648107922151528,0.005806427458977943,3.4479728
ZNF66,0.24571978,0.0005648238509200228,0.005806427458977943,3.4479666
NAALAD2,0.1369118,0.0005649910271779497,0.005806506712278721,3.4478867
ENSG00000255139,0.39122206,0.0005696788662746367,0.005851381348037255,3.4456542
ZC3H12C,0.11798263,0.0005738460282452636,0.005890860327168463,3.4436839
PMS1,0.10450148,0.0005770616098016969,0.005920531793772722,3.4421728
DTYMK,0.3112531,0.0005772854618728996,0.0059211600669622595,3.4420679
ARRDC2,0.16110954,0.0005779908576389708,0.005926725741579895,3.4417374
COMMD10,0.09232627,0.0005798990354026712,0.005944618152331662,3.4408457
ENSG00000253551,0.77231455,0.0005805739091102156,0.005949861294264332,3.440531
TEX10,0.20265478,0.0005849892371579815,0.005993423776982674,3.4384801
NFE2L1,0.15759632,0.0005875119762629699,0.006017576956311465,3.437315
ENSG00000253607,0.47491533,0.0005880445822048387,0.006021116918120433,3.4370697
GALC,0.10374559,0.0005881883136810497,0.006021116918120433,3.4370034
DYNC2LI1,0.119482376,0.0005924540561195538,0.006061375973988535,3.4350457
SEMA7A,0.22411606,0.0005929074854051148,0.006064311055778382,3.4348383
NDUFA10,0.083674304,0.0005955086323200044,0.006087495878729927,3.433652
ZKSCAN8,0.16420148,0.0005961399788114745,0.006092239379310527,3.4333646
SCN1B,0.24957226,0.0005963418665145833,0.006092592604806118,3.4332728
TUG1,0.09431304,0.000596556184291528,0.006093072589740005,3.4331753
ZNF431,0.086271875,0.000599104625138998,0.006117385757308243,3.4320195
ECE1,0.09894923,0.000600206427497947,0.006126917980951849,3.4315212
NUDT9,0.16601412,0.0006007787819880164,0.006131041762821652,3.4312625
CDC14B,0.08737009,0.0006009516941527912,0.006131088004340553,3.4311845
IFT46,0.3027795,0.0006043098066601025,0.00616362147902175,3.4296727
SNRK,0.21842535,0.000605236657963267,0.006171346174673334,3.4292567
PPP1R15B-AS1,0.4781883,0.0006059835529882245,0.006177232119654879,3.428922
DOCK4-AS1,0.6539243,0.0006066810566457014,0.006181635244564102,3.4286098
SKIC8,0.10251075,0.0006067550358143497,0.006181635244564102,3.4285767
ENY2,0.15630087,0.0006077357032036643,0.006189501655952497,3.4281383
PC,0.17095184,0.0006078671295640484,0.006189501655952497,3.4280796
ALDH6A1,0.1771141,0.000610871960271934,0.006218358908980056,3.4267406
MAGOH,0.23460813,0.0006117406544394301,0.0062254613497620265,3.426355
ENSG00000267523,0.35875955,0.0006126527527496011,0.006233001406291835,3.4259503
ZNF140,0.21446504,0.0006128401145676603,0.006233165992077555,3.425867
LIG4,0.2508016,0.0006149159235644978,0.006252532423577352,3.4249485
BTBD1,0.1432703,0.0006190516273049698,0.006291071128503646,3.423127
ELOVL5,0.08314637,0.0006223808098599689,0.006323138964459037,3.4216688
GNAI3,0.13437977,0.0006258329522504053,0.006355730238989652,3.4201643
ENSG00000258378,0.39576504,0.0006259378401905112,0.006355730238989652,3.4201188
CFLAR,0.081208915,0.0006285595898245027,0.006380572005767994,3.4189818
CEP120,0.17907935,0.0006290617773717411,0.0063838900327925965,3.4187644
PSMB2,0.1646846,0.0006298489993241581,0.006390098011532807,3.4184241
LEMD3,0.11418056,0.0006337160179780951,0.006427539734434095,3.4167578
NGLY1,0.11131921,0.0006358852346605605,0.006447745242122063,3.4158275
S100A6,0.45201686,0.0006370717513941638,0.006457977898598077,3.4153197
C5orf22,0.22006936,0.000642593405860923,0.006510325847025022,3.4129686
SRSF6,0.07914841,0.000649693056822586,0.006578593877926586,3.409973
EVA1C,0.085387945,0.000649962363083903,0.006579491121660016,3.40986
HLA-C,0.44111222,0.000654063831181601,0.006619169600051266,3.408144
ATR,0.09490607,0.0006557273519854682,0.0066341606947749,3.4074507
RBM48,0.11754898,0.0006572624681835064,0.00664784471986051,3.4068127
LINC00320,0.06375246,0.0006577377984953507,0.006650804976065734,3.4066153
PAG1,0.0978888,0.0006581712893403132,0.006653340640605077,3.4064355
PPFIA1,0.0794893,0.0006627935654082658,0.006698206856410151,3.4045246
ATG14,0.0903507,0.0006648195881716106,0.006714954464495057,3.4036908
MRPS22,0.13412797,0.0006671730236780825,0.006734988671518252,3.4027255
JADE2,0.11663712,0.0006676626437243673,0.006738063243706114,3.402525
DIS3,0.16221842,0.0006714167744753696,0.006774072483290983,3.4009924
STMN4,0.08910352,0.0006733134928873876,0.006791327119948907,3.4002213
ALG11,0.31040347,0.0006787406942278185,0.006844172295270929,3.3980255
LRRC37A2,0.11649402,0.0006812907007227261,0.006867983664096318,3.3969996
XPNPEP1,0.14340395,0.0006817666085007323,0.006870878978336193,3.3968084
CLTCL1,0.24387458,0.0006847831880400921,0.006899370626152692,3.3956
UBE2G2,0.081597455,0.0006851832087100487,0.006901491285076154,3.3954403
ZNF678,0.110857055,0.0006857961613197698,0.006905754929749851,3.3951955
APPL1,0.09663302,0.0006861153484630951,0.00690705890744767,3.3950682
TMX1,0.18284155,0.0006882483636082083,0.006926616753925396,3.3942182
RIPK2-DT,0.1181567,0.0006960567040524157,0.007001330582308442,3.3911276
CLCA4,0.19602373,0.0006979035486518956,0.007017968520716051,3.3904014
ACTB,0.07679864,0.0006987419233650895,0.007024459114734854,3.3900723
BET1,0.19852698,0.0007038495475412533,0.0070720943583649255,3.3880754
ZBTB40,0.19381449,0.0007056400964358382,0.0070879357769439285,3.3873782
RHOT1,0.08537642,0.0007068457994359374,0.007096648456876942,3.38691
GTF2H1,0.13501215,0.000706897285320572,0.007096648456876942,3.38689
RPL13,0.07660161,0.0007102400399248543,0.0071262773033187645,3.3855956
ZNF470-DT,0.30864015,0.0007144419812042469,0.00716448951242331,3.3839762
MRPS30-DT,0.110473596,0.0007217168966877511,0.007233458750948086,3.3811936
MTM1,0.12709817,0.0007237946568220241,0.0072522870237213925,3.3804035
WASF2,0.07667686,0.0007262309576657811,0.007274696459567104,3.37948
DECR1,0.1325107,0.0007303664422428536,0.007314109707081074,3.3779187
FMR1,0.12823805,0.0007331710814108109,0.007340177458435647,3.3768647
C11orf96,1.1325278,0.0007381083094364414,0.007387575525893267,3.3750181
OPA1-AS1,0.64378947,0.0007402432992196427,0.007406908219616826,3.3742232
BMP8A,0.4692181,0.0007405792466220146,0.0074082339362639546,3.3740983
AGL,0.14439453,0.0007413591900192799,0.007413999128531177,3.3738086
DHX15,0.08203667,0.0007427798363846148,0.0074241283015197895,3.3732815
ERCC6,0.19321777,0.0007459686254331985,0.007453954332951048,3.3721018
ENSG00000285627,0.5821502,0.0007498122931081934,0.007490305957930188,3.370686
APC2,0.21026197,0.000751164554866684,0.007501756382832061,3.3701897
ABCB10,0.11812433,0.0007599691643918441,0.007587605487753174,3.3669775
C4orf33,0.34879506,0.0007607267120299681,0.007593086907465788,3.3667026
TNKS,0.076717794,0.0007616987757680965,0.007600705898401734,3.3663504
TAF4,0.15070255,0.0007628774820229727,0.007610382157649446,3.365924
CCDC57,0.17201264,0.0007631210275013659,0.007610726610073879,3.365836
SRI,0.19355279,0.0007655916442856026,0.007632706144834165,3.3649442
ALS2,0.111247584,0.0007714708297483562,0.007685580260683214,3.3628328
TRMU,0.14974245,0.000772715997479375,0.00769587934907522,3.3623874
FMO5,0.19422254,0.0007762503093477257,0.007726852450511042,3.3611274
ATAD5,0.23166513,0.0007773005214407176,0.007735191742743758,3.360754
ENSG00000214719,0.19461258,0.0007822496134568679,0.007780189272109116,3.3590004
ITPK1,0.08641188,0.0007828402300444535,0.007783937317416341,3.3587918
PRPF18,0.14819254,0.0007831622372390085,0.007785013208393879,3.358678
SLC22A5,0.4792652,0.0007911988894550525,0.007862754902521116,3.3558555
TTC33,0.12535444,0.000795964132358396,0.007905795413920872,3.3541944
ENSG00000267058,0.48143885,0.000797623851003148,0.007920119897116613,3.3536181
TRAPPC12,0.08195258,0.0007995032160682084,0.007936616985680371,3.3529668
EIF2S1,0.16559634,0.0008072329120984453,0.00801116511183663,3.3503027
DALRD3,0.5612525,0.0008076698291572184,0.008013317116968021,3.3501527
PEX2,0.13167402,0.0008080049475005098,0.008014458226202278,3.3500378
TGS1,0.17699954,0.0008098157219383135,0.008030231499787002,3.349418
FBXO9,0.0951003,0.0008129519618488289,0.008057904865490694,3.348347
DUSP22,0.12048485,0.0008198267752826105,0.008122865997711677,3.3460126
CWC22,0.15148471,0.0008250841736047386,0.00816606820584282,3.3442397
RSBN1,0.13287956,0.0008305821190523939,0.00821824894536298,3.342397
MCM9,0.12115517,0.0008332247897595591,0.008237489885902742,3.341515
KIRREL3-AS1,0.74659437,0.0008335134842918847,0.008237489885902742,3.341419
SLC30A5,0.14904767,0.0008336391141229888,0.008237489885902742,3.341377
CYP2R1,0.37934098,0.0008336578663504232,0.008237489885902742,3.3413708
CUL2,0.113232225,0.0008344964906865454,0.008243539397416845,3.3410916
ENSG00000269043,0.5010712,0.0008429391430410737,0.008324681333444961,3.338296
MPV17,0.16457614,0.0008491937960897693,0.008379632656699372,3.3362415
ZNF793,0.14134689,0.0008525918594818817,0.008408606388801268,3.3351312
MADD,0.11890453,0.0008544989740704196,0.008425133128581673,3.3345098
SUFU,0.18333751,0.0008631465079518439,0.008508091675025052,3.3317084
PEDS1,0.15646856,0.000863946702090862,0.00851367451056359,3.3314505
DDX42,0.11507116,0.0008877677598218527,0.008738956385680806,3.3238726
ZNF808,0.28044954,0.0008908239743294831,0.008766670960347335,3.322914
RBSN,0.13366136,0.0008915281820351943,0.008771230522633205,3.3226936
MTO1,0.15509541,0.0008952813264143712,0.008805776244570525,3.3215213
ANKS1A,0.08003741,0.000896696790816543,0.008817316647910333,3.3210804
SLC25A12,0.076140605,0.0009016108019130654,0.008863243120750146,3.3195548
MTA3,0.08666083,0.0009032577107880268,0.008875548896338072,3.3190453
N6AMT1,0.23149277,0.0009034334647183279,0.008875548896338072,3.318991
TTF1,0.2169806,0.0009038072997018403,0.008875548896338072,3.3188756
ENSG00000240553,0.41769215,0.0009038376169290775,0.008875548896338072,3.318866
MAP1LC3B,0.16273822,0.0009046241729280684,0.008880877698748133,3.318623
SNX6,0.07204082,0.0009068071995309027,0.008899909366393323,3.31795
ALKBH5,0.13454194,0.0009077726863608113,0.008906984385817801,3.3176527
YJU2B,0.116918564,0.0009082009694405179,0.008908786018121805,3.3175209
TXNL4B,0.2193019,0.0009148684586689299,0.008971772237288735,3.3154771
SRP72,0.13272439,0.000916165224638117,0.008982070048336864,3.3150811
KLHL9,0.2604957,0.0009179187656738068,0.008996277528786682,3.3145466
ENSG00000246851,0.25287154,0.0009181545833746434,0.008996277528786682,3.3144748
FCHO1,0.07827733,0.0009195439703291827,0.009005496247344324,3.314052
ZNF248,0.082825504,0.0009225530983238534,0.00903253654642865,3.3131385
CC2D2B,0.2663743,0.0009282734255792889,0.009086099992525017,3.3114092
DLST,0.16650417,0.0009292227443534042,0.009092947747217455,3.3111231
HAUS4,0.43973288,0.0009309225680747516,0.00910713394646369,3.3106117
ENSG00000254314,0.60219127,0.0009346810831164936,0.009141447112124031,3.309484
ATF1,0.16084687,0.0009350793993065068,0.00914288697302592,3.3093648
INTS6,0.08921845,0.000938752968659242,0.009176341770421561,3.3082669
C18orf32,0.08494063,0.0009421941119638893,0.009207507247672875,3.3072422
HMGCR,0.23850033,0.0009459610279792376,0.00924183873109203,3.3061244
PSMC6,0.086668715,0.0009526620520889205,0.009304809721207558,3.304146
FNDC3B,0.17049296,0.0009581219134539482,0.009355627544297442,3.3025436
RAB9A,0.154228,0.0009617764796466349,0.00938879495359069,3.3014758
TMEM245,0.08399068,0.0009652763829060841,0.009417756067193852,3.3004565
ENSG00000248752,0.19060382,0.0009655191529944701,0.009417756067193852,3.300386
XPC,0.11569675,0.0009670242990583144,0.00942991129547706,3.299949
BOD1,0.2979454,0.0009676484959367878,0.009433471762797943,3.2997677
TTL,0.07583833,0.0009683700154216783,0.009437978854800362,3.2995586
SLC47A2,1.670138,0.00096987927661082,0.009450159009888461,3.2991214
INIP,0.11135523,0.0009754955195604365,0.009502338913385398,3.2975004
TOPORS,0.23763365,0.0009781104888815424,0.00952526320437409,3.2967484
LRRC39,0.27348506,0.0009808562147649148,0.009549448259898417,3.2959611
EIF2AK1,0.1375595,0.0009819861847176908,0.00955789386739924,3.2956376
MRPL45,0.27529252,0.0009847222883050512,0.009577589944239203,3.2948556
NUP210,0.15472521,0.0009847988781509277,0.009577589944239203,3.294834
FTCD,0.39227375,0.0009859286715839773,0.00958601730032464,3.2945116
ZNF227,0.23788145,0.0009938532347108658,0.009654814448040889,3.2922611
ARMC2,0.19504128,0.0009940651259393962,0.009654814448040889,3.292201
LINC02942,0.3627501,0.0009947032593277825,0.009658436020971524,3.2920206
RACK1,0.1082871,0.0009969098345468232,0.009677280963881344,3.2913973
NUDCD3,0.07982498,0.0010066789602897724,0.009769508076244987,3.2886534
SCRG1,0.20988108,0.0010073558719241706,0.009773472424327977,3.2884643
HDAC2,0.10453136,0.001013161478299787,0.009827180540184294,3.2868462
MXD1,0.10971433,0.0010134985271031236,0.009827831789315296,3.2867525
NMD3,0.15550871,0.001016315812177199,0.00985252698429078,3.2859707
SEC14L2,0.16023888,0.0010174655046877347,0.009861047100529622,3.2856522
ELOVL2,0.66111,0.001022728817732393,0.009909420359572084,3.2841985
RPRD2,0.07900425,0.0010308194283117182,0.009985154834713031,3.2819772
NARS1,0.15811491,0.0010378039637145302,0.010047374232733866,3.2800725
CBX3,0.11928709,0.001038070467525673,0.010047374232733866,3.2800002
CCDC144NL,0.8697145,0.0010408357288950666,0.010071461748744927,3.2792494
OR2L3,0.32940793,0.0010412964998360882,0.010073243398520627,3.2791245
ZNF626,0.09239777,0.001047243492793144,0.010125527390698727,3.2775173
KCNJ9,0.30394772,0.0010472573918865046,0.010125527390698727,3.2775135
ARPC4,0.23263508,0.001056556864235445,0.01021272857460606,3.2750168
CACNA1C,0.08966939,0.0010570988417801972,0.010215255580387618,3.2748718
ENSG00000267383,0.259489,0.0010583847301882693,0.010224968107088157,3.2745285
LGMN,0.24981175,0.0010616104768969724,0.010253411322220839,3.2736685
ENSG00000266908,0.7218893,0.0010648688422187837,0.010279428494928513,3.2728024
UNK,0.09632967,0.0010731559734216817,0.010351193458074245,3.2706106
LINC02240,0.35281286,0.0010735920398395416,0.010352657138410326,3.2704957
FBXL20,0.075434715,0.0010778261158662236,0.010390734585893813,3.2693822
CDC40,0.08230954,0.001079342535803373,0.010402599368362207,3.2689843
BRD9,0.12568034,0.0010840925816569301,0.010440089680849548,3.2677417
SLC38A9,0.08071204,0.0010861130069922675,0.010456781282549562,3.2672145
PLCG1,0.14366433,0.0010866162602440935,0.010458861027757846,3.2670834
CXXC4,0.15100864,0.0010926191412328602,0.010513860510193157,3.2655237
FKBP3,0.10769244,0.001100346515485172,0.01058262475484577,3.2635272
C1QTNF7,0.6311267,0.0011043325271088262,0.010615352686664883,3.2625024
SDCBP,0.37682453,0.0011048022032868559,0.010617064614959355,3.2623818
AK2,0.13643691,0.001111984629647464,0.010683267634491678,3.2605445
LRP2BP-AS1,0.5149262,0.001113748959329801,0.010697395702220183,3.2600951
SNX4,0.100094415,0.0011175731765840546,0.01073129601945638,3.2591226
ENSG00000260378,0.5105661,0.001118099739527046,0.010733521675628473,3.258989
THAP9,0.21224488,0.0011195674512211855,0.01074329499994973,3.258617
AP4B1,0.33516705,0.0011197079129080859,0.01074329499994973,3.2585814
HERPUD2,0.12746733,0.0011247828221731223,0.010786302902546148,3.257298
ENOX1,0.06654618,0.0011343328778755204,0.010875020734387427,3.2548976
SLC41A2,0.32585326,0.001135817780837806,0.01088354946368028,3.254526
WDR44,0.07509145,0.0011358202779848693,0.01088354946368028,3.2545254
TCEAL3,0.22581585,0.0011361799201507375,0.010884131347679203,3.2544353
TSN,0.1414974,0.0011486169034988325,0.011000378403524325,3.2513418
CASP8AP2,0.123558216,0.001152878213477948,0.011038285960862225,3.250289
COX18,0.24045187,0.001156808674508891,0.011073006691960501,3.249321
NOL9,0.120808035,0.0011573777126277554,0.011075541990066185,3.249181
ABCB7,0.119091175,0.001158526738023723,0.011083624693883291,3.2488987
LCORL,0.08855589,0.001159142357428022,0.011086601397076212,3.2487478
SLC28A2-AS1,0.41562802,0.0011619138377445398,0.011110190824567802,3.2480683
CDRT4,0.10294738,0.0011652896311550825,0.011139544775431574,3.2472427
LINC01445,0.16774353,0.0011691950526263152,0.011171012924751873,3.2462904
TVP23B,0.2886585,0.0011723820919353973,0.011198524850879247,3.2455153
ENSG00000260927,0.34946448,0.0011732540801797939,0.01120391491411137,3.2453036
TCAF1,0.10088059,0.0011778579992513761,0.011244930642040143,3.2441883
RBX1,0.082280025,0.0011796204467948344,0.011258804641859374,3.2437625
PMP2,0.19938369,0.0011944644642663828,0.011397494778005118,3.2401986
BAZ1B,0.08684967,0.0011951107954509914,0.01140067442597891,3.2400444
MARK2,0.08050322,0.0011964830295267384,0.01141077529364264,3.2397172
FAM135B,0.1538394,0.0011987724465139147,0.011429615690616565,3.239172
ENSG00000246250,0.5519652,0.0011996967005611244,0.011435433576133943,3.2389522
HEXB,0.2749502,0.001203763866694865,0.011471198616616966,3.2379868
PSMD6,0.23089932,0.0012050582360498122,0.011477525631976397,3.2376802
LINC03048,0.082933486,0.0012179476353837834,0.011591194275900241,3.2346435
ATP11B,0.08084748,0.0012190801288985344,0.011598940594056294,3.2343779
ZNF770,0.19152835,0.0012195520659605867,0.01160039964100232,3.2342675
CNMD,0.8075564,0.0012207179666195384,0.011608457195233908,3.2339945
TBPL1,0.19778317,0.001224452023046445,0.011640926126153304,3.233122
GLIDR,0.32184562,0.0012267264751514891,0.011659505197915955,3.2325919
C2CD3,0.11832464,0.0012321483209813528,0.011707981384022187,3.2313318
TOPBP1,0.22079739,0.0012354152809757816,0.011732900680983349,3.2305748
FAM76B,0.1652372,0.0012397268129208047,0.011766081267170912,3.229579
SRPRA,0.33233258,0.0012398784417811377,0.011766081267170912,3.229544
ACP7,0.36040553,0.0012407099971917834,0.011770904746677231,3.2293522
MCMDC2,0.45563582,0.0012439870485393685,0.0117989206593945,3.2285979
IFI16,0.17293611,0.0012481872342542158,0.011829746601475191,3.2276337
CSGALNACT2,0.09467756,0.0012482117555439878,0.011829746601475191,3.227628
ZC3H12A-DT,0.26858997,0.0012503413535173596,0.011846846048471011,3.2271402
ZFP91,0.10831132,0.0012571067762088728,0.011907849098677804,3.225596
