gene_symbol,logfc,pval,pval_adj,scores,ensembl_id
MYO5C,,0.1121583699216081,0.3763625993535706,1.5885662,ENSG00000128833
DVL2,-0.9225942,0.11231444186365373,0.3768515902266273,1.5878757,ENSG00000004975
FOXRED1,-1.7487953,0.11239973131072363,0.37710301451083283,1.5874988,ENSG00000110074
CHST10,-2.1343324,0.11241219359308176,0.3771100785987924,1.5874437,ENSG00000115526
COL5A2,-0.5282655,0.11247260316416098,0.377277975717497,1.5871768,ENSG00000204262
ENSG00000272977,,0.11254695163116504,0.3774925942146261,1.5868485,ENSG00000272977
SLC25A4,-1.4679371,0.11255798728481521,0.37749483586761456,1.5867999,ENSG00000151729
PTOV1-AS1,,0.11264678335427775,0.3777578444921681,1.586408,ENSG00000268006
FUZ,-0.34450752,0.11291109781198866,0.3786093464895599,1.5852431,ENSG00000010361
LINC03015,,0.11307521808017318,0.3791247551321607,1.5845209,ENSG00000242474
FANCM,-0.74420303,0.11313398123177755,0.37928685430544923,1.5842626,ENSG00000187790
CASP7,-2.1448448,0.11319662418290001,0.3794619296398228,1.5839872,ENSG00000165806
ARHGAP20,-0.2739391,0.1135189436907668,0.38050739000903994,1.5825725,ENSG00000137727
TGFBR2,,0.11361026996261973,0.3807784563585153,1.5821722,ENSG00000163513
CABLES2,,0.11384634297156532,0.3815345642227921,1.5811386,ENSG00000149679
MPG,-0.60434186,0.1138671629906357,0.3815692194749703,1.5810475,ENSG00000103152
HK2,-3.5650403,0.11395047304974591,0.3818132533990382,1.5806832,ENSG00000159399
DEGS2,,0.1140813472586133,0.38221660069751817,1.5801114,ENSG00000168350
MID1,,0.11409686611641687,0.38223342432891444,1.5800437,ENSG00000101871
IQSEC3,,0.11415265073059308,0.3823851258879812,1.5798001,ENSG00000120645
MRPS21,-1.4530203,0.11417691160668864,0.3824312119789115,1.5796943,ENSG00000266472
ZNF101,-6.0835996,0.11422981438566299,0.3825732157294666,1.5794634,ENSG00000181896
PPP1R15A,,0.11434102160642122,0.382910445942519,1.5789783,ENSG00000087074
ENSG00000248343,,0.1145315828211687,0.38351333397870097,1.5781481,ENSG00000248343
SLC25A25-AS1,,0.114561258938679,0.3835774308482924,1.5780189,ENSG00000234771
MYO6,,0.11461819563809833,0.3837327822337658,1.5777712,ENSG00000196586
ENSG00000280850,-4.80282,0.11469511985014781,0.383955015535863,1.5774366,ENSG00000280850
SIPA1L1-AS1,,0.11486761649664473,0.3844971182088461,1.5766867,ENSG00000259146
AFDN-DT,1.8616269,0.11501835237329457,0.3849662879507677,1.5760323,ENSG00000198221
ENSG00000274444,,0.11507204993251352,0.38511061416752596,1.5757993,ENSG00000274444
LRIG3,0.63330984,0.1150920695211697,0.3851166256072793,1.5757126,ENSG00000139263
HAX1,-0.47801822,0.11509499944684207,0.3851166256072793,1.5756998,ENSG00000143575
GARIN1A,-2.2022483,0.11523326092846473,0.38554382954399136,1.5751004,ENSG00000205085
DNAAF9,,0.11527921412515311,0.385662141191205,1.5749013,ENSG00000088854
PMP2,1.1890663,0.11534230101277551,0.38583774593267633,1.5746281,ENSG00000147588
TOR1B,2.1761904,0.11553711228607343,0.38645391627416,1.5737852,ENSG00000136816
PARD6B,-2.0802865,0.11557630153926678,0.3865494894505173,1.5736158,ENSG00000124171
TNFRSF21,0.54437137,0.11566647648269474,0.38681555305729987,1.5732261,ENSG00000146072
SDCBP2,,0.11570422914859514,0.38690627162812435,1.573063,ENSG00000125775
ENSG00000278384,0.9400075,0.11596926034303351,0.38775690611666996,1.5719193,ENSG00000278384
C3orf70,,0.11633076364860055,0.38892992066594834,1.5703627,ENSG00000187068
ENSG00000284634,,0.11646920475978405,0.38932127822576484,1.5697675,ENSG00000284634
FAAP20,0.5143,0.11657965619318406,0.3896547128057846,1.5692931,ENSG00000162585
NDUFA3,-0.8196154,0.11661813626776768,0.38974755188453025,1.5691279,ENSG00000170906
LINC00654,,0.11664330171024177,0.3897958793936604,1.5690199,ENSG00000205181
B4GALT4-AS1,,0.11679438395135112,0.39026494525434496,1.5683718,ENSG00000240254
PART1,0.17377292,0.11697430278954873,0.39083027281822796,1.5676008,ENSG00000152931
SMDT1,-1.9157449,0.11716434310383395,0.39142931104659157,1.5667876,ENSG00000183172
ENSG00000284708,,0.1172208079599295,0.3915820238015553,1.5665462,ENSG00000284708
GFOD2,-0.85538054,0.11733677643456196,0.3919334651440482,1.5660505,ENSG00000141098
ENSG00000286302,,0.11735958424470921,0.39197369120513226,1.5659531,ENSG00000286302
H2BC18,-2.1124942,0.11744936180720836,0.3922375641680336,1.5655698,ENSG00000203814
GIHCG,,0.11746722454326573,0.3922612417525121,1.5654936,ENSG00000257698
MARCHF11,,0.11751635806226222,0.39238932872655596,1.5652839,ENSG00000183654
SCART1,-0.29293045,0.11752976091188036,0.39239809777401313,1.5652267,ENSG00000214279
LSMEM1,-0.9772575,0.11759480658468496,0.3925432799194673,1.5649493,ENSG00000181016
ENSG00000285530,-0.026365276,0.11781846114743381,0.3932538094509451,1.5639962,ENSG00000285530
COX5A,-0.82838804,0.11783636792117139,0.39327752784103504,1.5639199,ENSG00000178741
ENSG00000287351,0.19622353,0.11789507731753512,0.3934374076882127,1.56367,ENSG00000287351
KDM4C,-0.9931439,0.11795580099013765,0.3936039796236155,1.5634116,ENSG00000107077
PRPS2,,0.11813861768203382,0.39417789306682083,1.5626343,ENSG00000101911
COL4A2,,0.11815307315761234,0.3941900036480649,1.562573,ENSG00000134871
CLDN20,1.6251622,0.11826327942946106,0.3945215328067372,1.562105,ENSG00000171217
TBCE,,0.11831117694776418,0.39462731966817427,1.5619016,ENSG00000284770
ENSG00000284602,-0.7297851,0.1183166661764654,0.39462731966817427,1.5618783,ENSG00000284602
TBRG4,-1.8251785,0.11845096494717655,0.39500288814512247,1.5613085,ENSG00000136270
LINC00707,,0.11848243508948926,0.39507165077641787,1.5611751,ENSG00000238266
CDR1,,0.11859988156073224,0.3954270568070124,1.5606774,ENSG00000288642
DENND4B,1.8641397,0.11867239405834624,0.39563259590299427,1.5603703,ENSG00000198837
KATNBL1,0.19284578,0.11913729746841058,0.39714613891968925,1.5584049,ENSG00000134152
LINC01411,,0.11948640790294764,0.3982734423802755,1.5569329,ENSG00000249306
ZNF671,,0.11952010546693076,0.39833463165434874,1.5567911,ENSG00000083814
GRIN3A,-2.2992876,0.11952664466262261,0.39833463165434874,1.5567635,ENSG00000198785
ENSG00000233850,,0.11972949878833364,0.3989741475135723,1.55591,ENSG00000233850
TRIM39,,0.11983732741890141,0.399296922216054,1.5554568,ENSG00000204599
FBL,,0.1200698708547182,0.399998548724794,1.5544804,ENSG00000105202
ENSG00000260198,-1.535608,0.12011480602487873,0.40011163818295525,1.5542918,ENSG00000260198
ENSG00000259370,,0.12020623165385753,0.4003530315744512,1.5539086,ENSG00000259370
SRSF8,-1.2066075,0.12020926327044586,0.4003530315744512,1.5538958,ENSG00000263465
ENSG00000286855,,0.12026738082529097,0.4005099570706507,1.5536523,ENSG00000286855
ZBTB39,-2.0366223,0.12046210840608108,0.40112174588772054,1.5528369,ENSG00000166860
IGDCC3,,0.12072956460215566,0.401938822921614,1.5517186,ENSG00000174498
TSPYL5,,0.12088122777261112,0.40240695425638284,1.5510854,ENSG00000180543
SMIM14-DT,0.5622687,0.1209167557281957,0.40248842760536263,1.550937,ENSG00000255458
BCL10,,0.121031008068804,0.4027945414020812,1.5504606,ENSG00000142867
ENSG00000261669,-0.33404723,0.12104421600370135,0.4027945414020812,1.5504055,ENSG00000261669
ENSG00000275734,-2.530793,0.12104472402371702,0.4027945414020812,1.5504034,ENSG00000275734
WSB2,,0.12106301385529604,0.4027945414020812,1.5503272,ENSG00000176871
ENSG00000228107,,0.12106403002044316,0.4027945414020812,1.5503229,ENSG00000228107
CHD1L,,0.12114686991634971,0.40303333279069214,1.5499777,ENSG00000131778
MTG2,-3.4892282,0.12120178212042285,0.4031791787473814,1.549749,ENSG00000101181
SKIL,2.8579042,0.12123890972973221,0.40326584279519584,1.5495944,ENSG00000136603
SCUBE3-AS1,,0.12125976612387793,0.4032983745070006,1.5495075,ENSG00000272374
STAM-DT,,0.12128418693188199,0.40334275409294795,1.5494058,ENSG00000260589
BACE1,-1.278995,0.12131980750600513,0.40342436811951227,1.5492576,ENSG00000186318
ZKSCAN2,,0.12147969191371107,0.40391105745816136,1.5485926,ENSG00000155592
SPRED2,0.16253398,0.12148835277605688,0.40391105745816136,1.5485566,ENSG00000198369
PSMB6,-0.49364427,0.12153319319534828,0.4040232475695263,1.5483702,ENSG00000142507
CPLX1,,0.12158314434843293,0.40415240569793137,1.5481626,ENSG00000168993
SETD9,,0.12172492988843363,0.404586777462131,1.5475738,ENSG00000155542
CTBP1-AS,,0.12183518341639729,0.4049162740560294,1.5471164,ENSG00000280927
RPS27,-0.23474382,0.12184999191641203,0.4049285302236374,1.547055,ENSG00000177954
LINC02603,,0.12190770742750486,0.4050833585371698,1.5468156,ENSG00000230262
SCRN3,-2.053463,0.12198179845878139,0.4052925673401905,1.5465086,ENSG00000144306
POLE4,-3.3910992,0.12210144028964831,0.4056530696922148,1.546013,ENSG00000115350
PLD2,,0.12216590079521354,0.40583019612766313,1.5457461,ENSG00000129219
ENSG00000259712,,0.12218739354010452,0.40586456609946053,1.5456572,ENSG00000259712
TEX11,,0.1222262926859644,0.4059567426143697,1.5454962,ENSG00000120498
ZNF681,,0.12225752137005022,0.4060234283223521,1.545367,ENSG00000196172
ENSG00000285820,-0.078039095,0.12229541371788497,0.40608539936544014,1.5452102,ENSG00000285820
DACT1,-4.5430045,0.12229848647263035,0.40608539936544014,1.5451976,ENSG00000165617
TMCO1-AS1,,0.1223107780949791,0.40608918136175604,1.5451467,ENSG00000224358
HEATR6-DT,,0.12232460732410305,0.4060980672761889,1.5450895,ENSG00000267416
TOGARAM2,,0.12239172204279569,0.40624679881698056,1.5448121,ENSG00000189350
C1GALT1,-0.08187624,0.1225927257641485,0.406876887295978,1.5439819,ENSG00000106392
AKT1S1,-0.8408788,0.12269435114402075,0.40717706105141116,1.5435625,ENSG00000204673
RHOBTB2,,0.12277703442813297,0.4073806075369713,1.5432215,ENSG00000008853
NSUN5,-0.95110273,0.12277806182331986,0.4073806075369713,1.5432173,ENSG00000130305
PCDH9-AS4,-0.43051785,0.12287826510696581,0.40767593522321993,1.5428044,ENSG00000233840
MAPK13,,0.122932247173432,0.40781787391390356,1.5425819,ENSG00000156711
CCDC9,,0.12301762803815298,0.40806394025008896,1.5422304,ENSG00000105321
LINC00623,,0.12323540431542661,0.4087118628229633,1.5413345,ENSG00000226067
BMAL2,,0.12331527945717984,0.40893952236747105,1.5410062,ENSG00000029153
KCNT2,-2.3054178,0.12344367962882179,0.40932804504550213,1.5404788,ENSG00000162687
NUDT12,-1.2260246,0.12351437000587594,0.40952515394772854,1.5401887,ENSG00000112874
ABCA1,3.6817064,0.12361865725754563,0.40982540400390427,1.5397608,ENSG00000165029
SH2D6,-0.5230615,0.12362743704215326,0.40982540400390427,1.5397248,ENSG00000152292
SLC30A4-AS1,-0.49156767,0.12376487825072854,0.4102436729053735,1.5391614,ENSG00000259354
BCHE,-0.4221986,0.1238021008837677,0.4103146306860573,1.539009,ENSG00000114200
MIIP,0.3071048,0.12380882256804655,0.4103146306860573,1.5389814,ENSG00000116691
UBE2E3,0.03819215,0.12382123257962507,0.41031841287671167,1.5389307,ENSG00000170035
AP5B1,-2.0669925,0.12394952621953098,0.4107061742383804,1.5384054,ENSG00000254470
ENTREP1,,0.12396453507008184,0.4107185305706843,1.538344,ENSG00000135063
DCDC1,,0.12403804715784253,0.41092469958250954,1.5380433,ENSG00000170959
CITED4,,0.12410019656412921,0.41109319116567256,1.5377891,ENSG00000179862
NOL6,1.3574828,0.12416029741681789,0.4112548666916377,1.5375434,ENSG00000165271
ENSG00000229312,,0.12418154539051195,0.4112878325231327,1.5374565,ENSG00000229312
RPS6KB2,-1.4317957,0.12423856616549749,0.41143926068377396,1.5372236,ENSG00000175634
ZNF750,,0.12432517311261818,0.41165634894345293,1.5368699,ENSG00000141579
FBXL14,,0.12432672935656246,0.41165634894345293,1.5368636,ENSG00000171823
NPIPB13,,0.12447983424301605,0.41212581600806514,1.5362388,ENSG00000198064
ENSG00000283064,-3.209837,0.12457540461739292,0.4124047306962916,1.5358491,ENSG00000283064
GPRC5D-AS1,-4.7126727,0.12468870878997354,0.4127422967691378,1.5353874,ENSG00000247498
ENSG00000259363,-1.3921187,0.12473602925460194,0.41286140325593723,1.5351946,ENSG00000259363
CDKN2AIPNL,0.5511945,0.12475839434578781,0.4128978962842052,1.5351036,ENSG00000237190
ZDHHC1,,0.12489837717230266,0.4133236126145492,1.5345339,ENSG00000159714
DENND6B,,0.12495825848717294,0.41348419738594516,1.5342903,ENSG00000205593
PRKD2,-6.624169,0.12497805027587437,0.41351210964517376,1.5342098,ENSG00000105287
GINS4,,0.12499680264586041,0.4135365780429829,1.5341336,ENSG00000147536
FASTKD3,,0.12509163987475885,0.41381273654217493,1.533748,ENSG00000124279
GLRA3,,0.12516984458500785,0.414023817407785,1.5334303,ENSG00000145451
C19orf48P,2.4293113,0.12517818866973265,0.414023817407785,1.5333965,ENSG00000167747
RPLP0,-0.64083296,0.12522982733579233,0.41415699118536514,1.5331868,ENSG00000089157
ARHGAP18,,0.12581046727006717,0.4160394818125226,1.5308338,ENSG00000146376
SEC11C,-1.6112161,0.12586335655143943,0.4161765836134228,1.5306199,ENSG00000166562
PRSS23,,0.12590264197577392,0.41626868243184234,1.5304611,ENSG00000150687
RIC8A,,0.12599644179313896,0.4165409877039927,1.530082,ENSG00000177963
LSM3,-0.355489,0.12602789525098676,0.41660714678882704,1.5299549,ENSG00000170860
IGSF11-AS1,,0.12605987920263,0.4166750473426075,1.5298257,ENSG00000239877
ENSG00000249738,,0.12608400242936135,0.41671695529253927,1.5297283,ENSG00000249738
AKAP17A,-1.0842946,0.12614275227702793,0.4168732887920803,1.5294911,ENSG00000197976
NAT9,-0.9456943,0.1261967999725139,0.4170140557763115,1.5292729,ENSG00000109065
SLC25A20,-6.852946,0.12635694989625978,0.417505377461217,1.5286269,ENSG00000178537
TMEM169,-0.99848217,0.1263805919651498,0.41754560517512335,1.5285317,ENSG00000163449
SLX9,,0.12641527323013646,0.41762229439808823,1.5283918,ENSG00000160256
C22orf39,-0.320636,0.12652987916492767,0.417962982867944,1.5279301,ENSG00000242259
STAP2,2.0819414,0.12655407240102534,0.4179705386203275,1.5278327,ENSG00000178078
TNIP2,,0.12655512436254837,0.4179705386203275,1.5278285,ENSG00000168884
MRPS18A,,0.12660720496750855,0.418104620649095,1.5276188,ENSG00000096080
MCM6,,0.12682675796734144,0.4187916850554853,1.5267357,ENSG00000076003
IKBIP,,0.1269601083586186,0.41919400304262067,1.5261998,ENSG00000166130
FGD6,,0.1269843656039868,0.41921025750020346,1.5261024,ENSG00000180263
MAPK4,-2.4247084,0.12698805724011986,0.41921025750020346,1.5260875,ENSG00000141639
CHMP1B,-2.142927,0.12700757156151116,0.41923666899626005,1.5260092,ENSG00000255112
UQCRB,-1.386899,0.12703605611091545,0.4192926826605016,1.5258949,ENSG00000156467
ENSG00000254873,,0.12707351558383792,0.4193777860813328,1.5257444,ENSG00000254873
CTSA,-0.7099776,0.12710042839698923,0.4193777860813328,1.5256364,ENSG00000064601
AMOTL1,-1.8653059,0.12711151143271723,0.4193777860813328,1.525592,ENSG00000166025
ENSG00000268030,1.7461686,0.1271173171325161,0.4193777860813328,1.5255687,ENSG00000268030
NTNG1,0.45159528,0.1271194283472391,0.4193777860813328,1.5255603,ENSG00000162631
SLC10A1,,0.12716852178196003,0.4195017408157935,1.5253632,ENSG00000100652
PVALEF,1.8811828,0.12725037695687968,0.4196957179124913,1.525035,ENSG00000225180
PARM1,,0.12725037695687968,0.4196957179124913,1.525035,ENSG00000169116
GEMIN6,-6.9229965,0.12731800438935095,0.41988073325106845,1.5247638,ENSG00000152147
LINC00641,-0.5706693,0.12735235714871468,0.4199559888153413,1.5246263,ENSG00000258441
SPDYE1,-0.44867295,0.1274581031790247,0.4202666352399391,1.5242026,ENSG00000136206
KCTD21-AS1,,0.12763591026753,0.42081481027356954,1.523491,ENSG00000246174
CLMP,,0.1276978705037396,0.42098097426728526,1.5232432,ENSG00000166250
TP53INP2,-0.5622282,0.1277895297877528,0.42124500802386877,1.5228769,ENSG00000078804
ST3GAL4,,0.12787593765522903,0.4214916847924504,1.5225316,ENSG00000110080
IQCH,0.23694281,0.12791730227525955,0.42158986336411575,1.5223664,ENSG00000103599
FASN,-1.8721638,0.1279592078160263,0.4216898067695854,1.522199,ENSG00000169710
ENSG00000232934,-1.4261421,0.12842566171378872,0.42318870536854974,1.5203395,ENSG00000232934
MYDGF,-1.0897053,0.12845971452260202,0.4232626119986413,1.520204,ENSG00000074842
ALG10,,0.12853369713968799,0.4234680582926456,1.5199096,ENSG00000139133
TRIM14,,0.12865192510123175,0.42378088445685275,1.5194395,ENSG00000106785
RHCE,3.3064373,0.1286972149309049,0.42389172230340205,1.5192595,ENSG00000188672
CFAP20DC-DT,,0.1288811655635099,0.4244592077151341,1.5185287,ENSG00000243295
HARS2,-1.3476149,0.12890143927583542,0.424487583152005,1.5184482,ENSG00000112855
ENSG00000286742,-0.09265218,0.12905997971710675,0.4249712408626597,1.5178192,ENSG00000286742
PIM3,0.54156804,0.1292764152959435,0.4256454321146482,1.5169615,ENSG00000198355
ENSG00000265702,-0.5010051,0.12935076307044124,0.4258517165389608,1.516667,ENSG00000265702
P3H3,,0.12937162920194134,0.4258819060212538,1.5165845,ENSG00000110811
ENSG00000242628,,0.1295022356255839,0.42627331437341903,1.5160677,ENSG00000242628
PHPT1,-0.51789373,0.12961526059875775,0.42660678558455817,1.5156208,ENSG00000054148
ENSG00000271833,,0.12987212764922074,0.4274135856799915,1.5146064,ENSG00000271833
GP1BB,,0.12989681624827026,0.4274562018284697,1.514509,ENSG00000203618
GPN1,-1.8341706,0.12999990365421826,0.4277183539572892,1.5141022,ENSG00000198522
ENSG00000278817,,0.13000527452925204,0.4277183539572892,1.5140811,ENSG00000278817
STKLD1,2.084027,0.13001171980663728,0.4277183539572892,1.5140557,ENSG00000198870
MINDY4,-3.3448222,0.13007833553006942,0.42787963641613863,1.5137931,ENSG00000106125
PPP1R32,,0.13008424626844597,0.42787963641613863,1.5137697,ENSG00000162148
CHROMR,,0.1303429106429523,0.4286917227288573,1.512751,ENSG00000223960
ZKSCAN2-DT,,0.1304613516097572,0.42904251578888,1.5122851,ENSG00000274925
OSGIN1,-3.8545089,0.1304872043689417,0.4290887822163737,1.5121834,ENSG00000140961
ZNF257,1.8878564,0.13055454791609525,0.4292683576288323,1.5119187,ENSG00000197134
LINC00222,-1.3236326,0.13056963656642653,0.4292683576288323,1.5118594,ENSG00000203801
TARID,,0.13057718139890548,0.4292683576288323,1.5118297,ENSG00000227954
POLRMT,-0.25065324,0.13069956267598476,0.42963189276500474,1.511349,ENSG00000099821
CD72,-3.910181,0.1308781723419484,0.43018017794863916,1.5106479,ENSG00000137101
ATOH8,-0.35138687,0.13091218896982484,0.430253147826452,1.5105145,ENSG00000168874
IRF1,,0.1310169816551058,0.4305586945871582,1.5101036,ENSG00000125347
IMPDH2,0.32884127,0.13114400836167772,0.43093724686087986,1.5096059,ENSG00000178035
ENSG00000249258,-1.1567663,0.13148447739796967,0.43201703582520046,1.5082737,ENSG00000249258
ENSG00000287923,,0.1314996493267085,0.43202790140612735,1.5082145,ENSG00000287923
ZNF653,-1.4094044,0.13157552932726937,0.4322381968481173,1.507918,ENSG00000161914
SCN3B,-0.79906446,0.13170460321209485,0.43262318558040574,1.5074139,ENSG00000166257
PNMA8C,,0.13217236675736316,0.4341205320556654,1.5055903,ENSG00000277531
FAM3A,-0.83874327,0.13225562301162475,0.4343548069901037,1.5052663,ENSG00000071889
TNNT2,,0.13228991680446497,0.43442825132433066,1.5051329,ENSG00000118194
RPL18,-0.18526968,0.13239937638173915,0.43474849786381875,1.5047072,ENSG00000063177
EPM2A,,0.13245440493255867,0.4348899722636904,1.5044932,ENSG00000112425
ZNF660,,0.1327008883685399,0.4356599718037395,1.503536,ENSG00000144792
SNRPE,-0.21979475,0.13276256468943354,0.4358055145551478,1.5032966,ENSG00000182004
LRRC2,,0.13278112650979923,0.4358055145551478,1.5032246,ENSG00000163827
ENSG00000286070,,0.1328990955990117,0.43611946190858447,1.5027672,ENSG00000286070
MED9,-0.96470755,0.13290073462972793,0.43611946190858447,1.5027608,ENSG00000141026
HEBP2,,0.13302097287552903,0.43647469265060496,1.5022949,ENSG00000051620
ENSG00000229839,-0.2894071,0.13306471674685322,0.4365610795053864,1.5021254,ENSG00000229839
GSDME,,0.13307127928787993,0.4365610795053864,1.5021,ENSG00000105928
LINC01551,-5.7137756,0.13319492060749485,0.4369273377621714,1.5016214,ENSG00000186960
NACC1,0.28037652,0.1333087929480171,0.437261487147392,1.5011809,ENSG00000160877
RFPL3S,,0.13336082700779814,0.43735695999508534,1.5009797,ENSG00000205853
ENSG00000272070,,0.1333619226306007,0.43735695999508534,1.5009754,ENSG00000272070
LINC02935,,0.13346932746055057,0.4376697722886858,1.5005603,ENSG00000225292
ZNF622,-2.60929,0.13352524828535436,0.43781371819597686,1.5003443,ENSG00000173545
AKAP5,,0.13361464958886546,0.4380674068818449,1.499999,ENSG00000179841
RDH11,,0.13369915716596376,0.43830500681795914,1.4996729,ENSG00000072042
ENSG00000260563,-1.3679055,0.1337392303964287,0.4383969082818475,1.4995183,ENSG00000260563
ENSG00000288065,,0.1337535052977853,0.4384042339457159,1.4994632,ENSG00000288065
ELP5,-0.2801624,0.13383478488161307,0.43862048618609606,1.4991498,ENSG00000170291
ZBBX,1.3441591,0.13389302211634901,0.43874304547340714,1.4989252,ENSG00000169064
CCDC81,-2.3467743,0.13398426320755066,0.43900251884399666,1.4985737,ENSG00000149201
CD38,,0.13403100165682802,0.4391161447119329,1.4983937,ENSG00000004468
EXOC4,-1.800393,0.13413387063222704,0.4393867175856736,1.4979976,ENSG00000131558
TCEA3,,0.1341377225278026,0.4393867175856736,1.4979827,ENSG00000204219
SLC39A7,0.012081129,0.13433648627320416,0.43999821338309886,1.4972183,ENSG00000112473
ENSG00000249593,1.3123691,0.1343524633207984,0.4400109637018269,1.4971569,ENSG00000249593
ENSG00000244137,1.9638505,0.13443512667740212,0.4402420930459183,1.4968392,ENSG00000244137
TMEM147-AS1,0.9253397,0.13453327154018746,0.440523874399398,1.4964621,ENSG00000236144
CKAP2,-4.1478395,0.13455588578824987,0.44055830530723444,1.4963753,ENSG00000136108
JADE3,,0.1346607218894591,0.44086191381397094,1.4959729,ENSG00000102221
ABHD14B,0.37195233,0.13470543436659796,0.4409686484003025,1.4958013,ENSG00000114779
MMD2,-2.5380392,0.1348551113911365,0.4414189424644069,1.4952273,ENSG00000136297
AOC2,,0.13494409475105695,0.4416525201811226,1.4948864,ENSG00000131480
ENSG00000249782,,0.13495072886782297,0.4416525201811226,1.494861,ENSG00000249782
SDC4,,0.13498777398550016,0.4417340546742188,1.494719,ENSG00000124145
ENSG00000223576,1.7059003,0.13527167844119295,0.44258355246659337,1.4936326,ENSG00000223576
UAP1L1,-1.2391113,0.1355255343813736,0.4433344495458248,1.4926625,ENSG00000197355
PCDHGA5,-4.9299955,0.13571422425366683,0.4439118158034959,1.4919425,ENSG00000253485
ZNF436,,0.1358725470233869,0.444389758575008,1.4913388,ENSG00000125945
ENSG00000282951,,0.13617403152186427,0.44529580922982687,1.490191,ENSG00000282951
ENSG00000275764,,0.1363873843647542,0.4459534338621973,1.4893798,ENSG00000275764
ENSG00000255455,,0.13648551288294636,0.4462014476526553,1.489007,ENSG00000255455
GAS2L1,,0.13648774370963623,0.4462014476526553,1.4889985,ENSG00000185340
NRN1L,,0.13652288294203743,0.4462762558295599,1.4888651,ENSG00000188038
WRAP73,-0.79373366,0.13653682901670863,0.446281779008653,1.4888122,ENSG00000116213
PUS3,-7.915617,0.13656751425096353,0.446342009595735,1.4886957,ENSG00000110060
NDUFAF3,-0.45591554,0.1367422424614963,0.4468729610938793,1.4880328,ENSG00000178057
WIZ,-2.1707172,0.13680089597871412,0.4470245198220352,1.4878104,ENSG00000011451
LARRPM,2.0943227,0.13682883304669005,0.4470756881636825,1.4877045,ENSG00000287966
PGM1,0.45051524,0.13700158179622177,0.44759635163734746,1.48705,ENSG00000079739
LINC03072,-1.2033325,0.13701276873969775,0.44759635163734746,1.4870077,ENSG00000273270
ST7-AS2,0.8071954,0.1372159342475971,0.44821984370893564,1.486239,ENSG00000226367
USP2-AS1,-2.617475,0.1372758648169361,0.4483753847967597,1.4860123,ENSG00000245248
WDR45,4.5802264,0.13731844458429837,0.44847423124975083,1.4858514,ENSG00000196998
BCAN,-1.4467641,0.1374120438005897,0.448739671647271,1.4854977,ENSG00000132692
ZNF74,,0.13758928830957118,0.4492781962091387,1.4848284,ENSG00000185252
ENSG00000248636,,0.1376858372264708,0.4495128400511301,1.4844642,ENSG00000248636
ENSG00000224764,0.8403078,0.13770549020264966,0.4495366961860211,1.48439,ENSG00000224764
ERRFI1-DT,-2.3213606,0.13799941949096087,0.45045583706901543,1.4832823,ENSG00000238290
PARP10,,0.13815191327131804,0.450913182685123,1.4827083,ENSG00000178685
AP1AR-DT,,0.13817386955563044,0.4509444239723595,1.4826257,ENSG00000260526
FAXC,1.0880123,0.13822285864931066,0.45106387606548665,1.4824415,ENSG00000146267
PIP4P1,-1.4838465,0.13824088099280454,0.45108226173581856,1.4823737,ENSG00000165782
NTHL1,,0.13827298777744962,0.4511465977555999,1.482253,ENSG00000065057
IFI6,,0.13865589485103114,0.4523203825903468,1.4808149,ENSG00000126709
ARL2BP,-1.8898598,0.13865758844538753,0.4523203825903468,1.4808086,ENSG00000102931
TBC1D10A,-1.8394973,0.13868694661279712,0.4523516781791525,1.4806985,ENSG00000099992
RGS20,,0.13869202832011585,0.4523516781791525,1.4806794,ENSG00000147509
TRAPPC2,,0.1388230729499156,0.4527385340127476,1.480188,ENSG00000196459
ENSG00000260378,0.026991887,0.13895590932336987,0.45313116337834,1.4796903,ENSG00000260378
NQO1,,0.13910355719351908,0.45353140441712186,1.4791375,ENSG00000181019
ENSG00000235085,0.40368184,0.13922244200622205,0.4538783739216185,1.4786928,ENSG00000235085
ZNF426,-0.674428,0.13945250777773832,0.4545877093288279,1.4778329,ENSG00000130818
ZNF662,,0.13952453422213104,0.4547817867779282,1.477564,ENSG00000182983
PPOX,-0.523802,0.13956878512778076,0.45488530290661955,1.4773988,ENSG00000143224
PNKP,0.023515789,0.13976123187551376,0.455442103655746,1.4766808,ENSG00000039650
MUTYH,-2.1503775,0.13976463985085427,0.455442103655746,1.476668,ENSG00000132781
ENSG00000245768,1.8367097,0.13986406726808556,0.4557253169902042,1.4762974,ENSG00000245768
ENSG00000262119,,0.1398850960334449,0.455753052681621,1.476219,ENSG00000262119
SCN9A,,0.13990840102033705,0.4557881987968607,1.4761323,ENSG00000169432
ENSG00000228386,,0.13998288331806985,0.455990047179957,1.4758548,ENSG00000228386
ENSG00000286781,-2.206043,0.1403061824244127,0.4570023002448981,1.4746518,ENSG00000286781
REEP2,1.126079,0.14033239021789629,0.4570207466264812,1.4745544,ENSG00000132563
NFE2L3,-0.64784765,0.1403369484793663,0.4570207466264812,1.4745374,ENSG00000050344
ZNF865,-1.6610563,0.14053876558649145,0.45763705352667916,1.4737877,ENSG00000261221
LINC00407,,0.14063233839727543,0.45790080530462246,1.4734403,ENSG00000237585
TCF7,0.2590176,0.14068485143382428,0.45803083068744727,1.4732455,ENSG00000081059
NHSL1,-2.0285413,0.14072595910927324,0.45812370344987546,1.473093,ENSG00000135540
