gene_symbol,logfc,pval,pval_adj,scores
RSPH3,0.11269532,0.22904598537987608,0.8807711922750077,1.20282
FOXP2,0.08872868,0.22916899047542627,0.8811511384573624,1.2025023
RAB5B,0.0068094446,0.2296855674361995,0.8830441222137996,1.2011693
ATAD3B,0.009739047,0.2302784062948443,0.8848561977635997,1.1996421
STK11,0.048784465,0.23072120519715955,0.886183599539976,1.1985031
DKK3,0.034022667,0.2308224576669624,0.8864789925713992,1.1982429
UBP1,-0.0048856093,0.23097897771947973,0.8869467843238167,1.1978408
LINC00997,0.7135197,0.2312173383129179,0.8875274849936714,1.1972289
ZNF430,-0.013551827,0.23135365920550222,0.8879046385655213,1.1968791
CCNJL,0.41356912,0.23143675375536332,0.8879046385655213,1.196666
NINJ1,0.1456587,0.2314632669054989,0.8879098687908792,1.196598
KCTD10,0.024320103,0.2315994357097274,0.8882450656269849,1.1962489
SPDL1,0.22761533,0.23170325799501423,0.8883811244633487,1.1959828
UCHL5,-0.004831965,0.23229263454278015,0.8901535896623565,1.194474
RSKR,0.028654443,0.23243221793604885,0.8905529663414736,1.194117
ENSG00000254682,0.030414118,0.2324708311738214,0.8905552766650378,1.1940182
GARS1-DT,0.021841643,0.23263581976263126,0.8909423833505122,1.1935966
MGC4859,0.95036435,0.2328812819424564,0.8917523649267769,1.1929696
PRDM4,-0.016299024,0.23298628010645073,0.8920606131688837,1.1927016
ENSG00000284747,0.51491463,0.23328558089240592,0.8929026733958465,1.1919379
CDHR1,0.18350957,0.23349971726325214,0.8935566689426734,1.1913921
ENSG00000277151,0.8242091,0.23354281782207764,0.8936276883709008,1.1912822
EIF3A,-0.011146439,0.2336434077255387,0.893771438540833,1.191026
TMEM255A,0.3317104,0.23366907333115805,0.893771438540833,1.1909605
ENTR1,-0.016646907,0.23367857011174142,0.893771438540833,1.1909363
BMS1,-0.022827119,0.23381617578573832,0.8942038223621787,1.190586
NOC3L,0.018079532,0.2342794760641882,0.8955053834189818,1.1894072
PXMP2,0.13632694,0.23557000475465784,0.8998714868995595,1.1861324
WDR70,0.025627088,0.2356417762845472,0.9000512281624811,1.1859506
DNAL1,0.050663617,0.2357316415882874,0.9002056144218901,1.1857232
SSB,-0.004646161,0.23579698991806253,0.9002663308059654,1.1855577
CCT6A,0.013590684,0.23614435166649783,0.9009503392766773,1.1846792
ODF2L,0.010596929,0.23616865984743385,0.9009503392766773,1.1846176
TUBGCP3,0.005565048,0.2362413363451702,0.901083185567485,1.1844339
SYT3,0.6907009,0.23631428737825333,0.9012019095116214,1.1842495
UNC5D,0.0053621083,0.23636137770844745,0.9012870965671785,1.1841305
KDM5B,0.00072675763,0.23641675614498825,0.9014038664661059,1.1839907
PARL,-0.006711632,0.23668005851193186,0.9021128851488078,1.1833258
COLEC11,1.6013553,0.2372368591272611,0.9039627997636911,1.1819215
PRICKLE1,0.054492287,0.23729238247177387,0.9040797562584735,1.1817815
ENSG00000258168,0.34987652,0.23737412746253095,0.9042965818336134,1.1815757
BUD13,0.055834707,0.2377504106707139,0.9054458689825369,1.1806283
ENSG00000254938,0.18227555,0.2378411035685225,0.9056965345259402,1.1804001
PMFBP1,0.40527776,0.23806001050028813,0.9063405585880899,1.1798496
TESK1,0.14613871,0.2381281554450423,0.9065052165253403,1.1796784
FAM85B,0.08392942,0.23839931095625433,0.9073477276616633,1.1789972
OVCH1,0.6560341,0.23848601215709553,0.9075828464322913,1.1787795
DUXAP8,0.026148127,0.23870690129191785,0.9082336144034809,1.178225
GARIN1A,0.055615038,0.238926109600758,0.9089726781718525,1.1776752
DDX27,0.034880128,0.23907997900836153,0.909463037573387,1.1772895
EHD1,0.013882443,0.23911102215499136,0.909486110802,1.1772116
LINC02715,1.6554141,0.23939106061736548,0.9102444225094742,1.1765102
ZNF34,0.025135256,0.23949943199885537,0.9103928716924858,1.1762389
ZNF200,0.20298006,0.23953678243960652,0.9104331316046714,1.1761454
SAAL1,0.0597865,0.23956003059168285,0.9104331316046714,1.1760873
PHLDA1,0.5049854,0.24002009618129516,0.9120863851130576,1.1749365
RELL1,0.17260408,0.2405698524620311,0.9140145731615474,1.1735636
ZSWIM3,0.18733616,0.2405777125447729,0.9140145731615474,1.173544
ZNF558,-0.011692895,0.24062251847105032,0.91408942541136,1.1734322
HCN1,0.011264751,0.2408867570755049,0.9148069043213688,1.1727732
ZNF516,0.22380047,0.24094550450815055,0.91483917728371,1.1726267
CIAO2A,0.004602741,0.24111892070319996,0.9154021625111997,1.1721946
SIPA1,0.22807515,0.24123571785698728,0.9157500999383466,1.1719037
PRMT6,0.2952853,0.24214547075403392,0.918724693247461,1.169641
FBLN5,0.48026717,0.24222049281079416,0.9189135845203832,1.1694547
DUSP3,-0.0013006997,0.24228578846494664,0.9189360052452927,1.1692926
ENSG00000240710,1.3196312,0.2423021143128654,0.9189360052452927,1.169252
CDRT4,0.013086758,0.24247727085797421,0.9193779627640785,1.1688173
ADORA2A,0.5394376,0.24257740028380992,0.919596907770337,1.1685688
USP21,0.06279728,0.2426309023909321,0.9197039785403519,1.168436
CLEC2D,0.2709162,0.24269627583110953,0.9198560211889621,1.1682739
ITFG2-AS1,0.0501965,0.24312493647923739,0.9211930475631626,1.1672115
MON1A,0.13487145,0.2432194452073294,0.9214552532399624,1.1669775
PABIR1,0.16404884,0.24329522922867663,0.9216464717722195,1.1667899
CNKSR2,0.018774265,0.2434309953920939,0.9220648501213901,1.1664538
AKAP12,0.10765002,0.24374367111593964,0.9229611639635601,1.1656804
CASP6,0.2118169,0.2440460424191937,0.9239139630450907,1.1649332
CDC123,0.008224324,0.24430020603253266,0.9245877873460742,1.1643056
RGS5,0.09882645,0.2449345706666861,0.9267959666544086,1.1627411
ENSG00000249604,0.011210131,0.2449892335599072,0.9268101789489186,1.1626064
RIT2,0.059987467,0.24504655918460294,0.926834456531605,1.1624652
ENSG00000287032,0.8643511,0.24504655918460294,0.926834456531605,1.1624652
SETD1B,0.07833714,0.2450993813996184,0.9269230070626957,1.162335
TMEM74,0.4868174,0.24561926969975234,0.9281171078481847,1.1610557
LGI1,0.22904634,0.24566366999570055,0.9281171078481847,1.1609465
OPN3,0.17820655,0.24581685432084632,0.9285904450182236,1.1605699
HNRNPM,0.011347517,0.246057403627851,0.9293063147907178,1.1599789
ARHGAP28,0.41329086,0.24629119239994313,0.9300928124524714,1.1594049
WDR53,0.08343749,0.24636311773068043,0.9301714893000347,1.1592283
STMN2,0.04570923,0.2468192534340512,0.9315073233873001,1.1581098
MOB1B,0.10632616,0.2472364505790814,0.9327223593641646,1.1570879
BMPR1B,0.21244708,0.2475763380629986,0.9335904744769993,1.1562563
ETV6,0.0015867697,0.24847519082846237,0.9359137941911629,1.154061
HUS1,0.022847936,0.24862745567536038,0.9363904547012022,1.1536896
LSM6,0.06300622,0.2486902034794375,0.9365299088937095,1.1535366
MMD2,0.325204,0.24887261037713615,0.9370230057959138,1.153092
ZNF230,0.20760882,0.24894237890790005,0.937188782133422,1.152922
ANKS3,-0.00043865328,0.24925489490708086,0.9382682966356485,1.1521611
CDK10,0.0081547685,0.24929572479095075,0.9383249877080937,1.1520617
TMEM121,0.17765541,0.2494357100630329,0.9387548397741761,1.1517211
ENSG00000286723,0.0624233,0.24966636214172522,0.939076963293539,1.1511601
LRP1,0.08379098,0.24967604310789715,0.939076963293539,1.1511366
MAST2,0.021810334,0.24974220339672049,0.9392287864161729,1.1509758
ENSG00000262202,0.303561,0.24981429439939196,0.9394028800651306,1.1508006
ENSG00000263603,0.19563623,0.25002123324364367,0.9398898559640257,1.1502978
GTF2B,-0.0024030681,0.2504376260098743,0.94096943950795,1.1492871
METTL13,0.05675222,0.2507058708534473,0.9418801247952666,1.1486366
RPS6KB1,-0.0018000883,0.2509597421631362,0.9426393781353534,1.1480213
ENSG00000259408,0.81651026,0.2510372072570255,0.942833088256092,1.1478337
VPS13B,0.026423356,0.2511330495338785,0.943095771413736,1.1476016
RXRA,0.01689994,0.25126538081403615,0.9433981280883361,1.1472813
DEPDC1,0.72407293,0.25148964478633606,0.9439481441047385,1.1467386
ENSG00000287539,0.42963743,0.251618862562459,0.9442537050177843,1.1464262
VPS13C,0.035118368,0.2516229182628683,0.9442537050177843,1.1464163
ASPDH,0.39655986,0.2518271140913565,0.944747171132177,1.1459228
FAT3,0.011287373,0.2518322542845466,0.944747171132177,1.1459104
ACAD8,0.04935148,0.25202980132912445,0.9453908649424209,1.1454331
LTA4H,-0.013457306,0.25223910245970893,0.9459810689837185,1.1449277
NOP2,0.209696,0.2523317426478163,0.9462310415337062,1.1447041
ZBTB44-DT,0.17678194,0.25240272865837277,0.9463997689124363,1.1445328
VAV3,0.31153572,0.25248294333823584,0.9464081668552443,1.1443393
RNF19A,-0.00834438,0.2526146857017001,0.9466147264295179,1.1440216
AHNAK,0.3674502,0.25290029180563434,0.9474848672936267,1.1433332
CNN3-DT,0.085433565,0.2531633132097755,0.9482121709904479,1.1426996
SLC13A4,0.17968062,0.25327628898781707,0.9485031610227702,1.1424277
RDH10,0.6238057,0.2533246403098688,0.9485866724560821,1.1423113
CMYA5,0.3339115,0.2536733402731378,0.9495994310707817,1.1414726
PLCH1,0.05790484,0.25433959633530245,0.9514322500635316,1.1398721
SRRM5,0.31075445,0.25472471698023336,0.9522624635199443,1.1389483
C3orf38,-0.015198027,0.2550313586524877,0.9530174293159259,1.1382135
CLEC14A,0.24487588,0.2559465303468498,0.955489526938661,1.136024
KCNJ9,-0.01962142,0.25609458166828647,0.9556257061588366,1.1356703
CTC-338M12.4,-0.017532106,0.2560967714132134,0.9556257061588366,1.135665
ZNF738,-0.041049503,0.2564352432546919,0.9566926308801067,1.1348569
KPNB1,-0.005667866,0.2565092226027653,0.9568705884040458,1.1346805
KLHDC3,0.0076810243,0.2567677185910192,0.957638653009955,1.134064
C3,0.60771555,0.2568593183206067,0.9578821690587803,1.1338456
NADK2,0.008859362,0.2570104800232069,0.9583477315519724,1.1334853
MIGA1,0.025054181,0.25717378204051355,0.958858463204913,1.1330963
WASHC2A,-0.015838282,0.2573407263720956,0.9591013850974707,1.1326989
SLITRK1,-0.0010205732,0.2573442967264168,0.9591013850974707,1.1326904
STARD9,0.024837632,0.2574635113603274,0.9593493016426772,1.1324066
ENSG00000240291,-0.0041320003,0.25755720687716255,0.9596002268301691,1.1321837
TXNDC9,0.0002817616,0.2577779381370079,0.9602261159534251,1.1316587
CUZD1,0.68813473,0.2579173715068769,0.9605592195426662,1.1313273
FOXO4,0.24456027,0.25792012219786464,0.9605592195426662,1.1313207
MAP1S,0.058234233,0.2583180862999692,0.9617462329605806,1.1303754
MED12,0.029421868,0.25845992592107614,0.9621759352457033,1.1300387
ZNF268,0.003920255,0.2587241944181149,0.9630612724547536,1.1294117
MIA,0.8461829,0.2589572034464571,0.9636661291639371,1.1288593
APBB1IP,0.50721294,0.2589958225283515,0.9636661291639371,1.1287677
ZNF484,-0.06161569,0.2590115471546707,0.9636661291639371,1.1287305
ZNF700,-0.027759222,0.2590225823751,0.9636661291639371,1.1287043
TCTN3,0.023764769,0.2592347978159458,0.9642718825287792,1.1282016
PHLDA3,-0.028211804,0.2595023772785259,0.9648729257087393,1.1275681
DDX46,-0.00226925,0.2595598392818015,0.9649880404256643,1.1274321
ENSG00000235078,0.4752261,0.2597726358775194,0.9656805735142663,1.1269287
TMEM38A,0.03317626,0.2603552652186595,0.9675501038111686,1.1255518
SMS,0.12673464,0.2606377751561445,0.9683035066815154,1.124885
C12orf29,0.036016826,0.261388284731936,0.9703986769636268,1.1231159
ENSG00000286751,0.4905977,0.261442980999269,0.9705027856198779,1.122987
LINC01500,0.15216395,0.261640175318969,0.9710368019278667,1.122523
GPR108,0.041826878,0.26198565172001,0.9719227254639841,1.1217103
ADGRB2,0.013887531,0.2623289383306979,0.9728988900486222,1.1209035
HINFP,0.006866611,0.2626402230386391,0.9736566688335295,1.1201726
ODR4,-0.006793717,0.2627817497096345,0.9739479417773838,1.1198405
SEC14L2,-0.03628598,0.26283748331470735,0.9739479417773838,1.1197097
ATP1A3,0.08640782,0.2629567806471905,0.9742350729472428,1.11943
SCAMP1,-0.013977359,0.2630875489107739,0.9745574309455377,1.1191233
TXNDC12,0.011122956,0.26312408281955346,0.9745574309455377,1.1190376
USP46,0.041723873,0.2634642112895962,0.9756187187508162,1.1182407
LMAN2L,0.020575272,0.2636429071101679,0.9760819047987224,1.1178223
PRR18,-0.02215921,0.26390998969744217,0.97677277341566,1.1171973
XKR9,0.042164054,0.26405869803869,0.9772238350426649,1.1168494
DHX37,-0.013319845,0.2641112629226715,0.9773190351158857,1.1167265
SMAD1,0.046418495,0.2641862083165992,0.9774008095676289,1.1165513
NRSN2-AS1,0.22371575,0.26509566763179204,0.980264390150179,1.1144279
CTF1,1.0208837,0.2653242106092162,0.9808853363860021,1.113895
LINC02301,0.46118134,0.2653444074316742,0.9808853363860021,1.113848
PSMA4,-0.0053854454,0.26564636389390095,0.9816029431809135,1.1131445
OTUD4,-0.023278786,0.26578282697895106,0.9818528979621046,1.1128268
CEP112,0.043315846,0.2660789436110559,0.9826269838555509,1.1121377
DNMBP,0.12613474,0.266247331174307,0.9826269838555509,1.1117461
ZC3H3,-0.017116489,0.2664152294688312,0.9830971817316829,1.1113558
CEP20,-0.026963204,0.2664287319929761,0.9830971817316829,1.1113244
RABEP1,0.022566808,0.2669534442554147,0.984833719577321,1.1101058
PILRA,0.046871476,0.2671312304087289,0.9852899474921634,1.1096933
UBR7,0.0079411995,0.2672603242770518,0.9855664297727375,1.1093938
TRIM28,0.03885249,0.26752343638990095,0.986436796539653,1.1087838
SLC44A2,0.005122824,0.26763657571121247,0.9867154797783083,1.1085217
BEND7,0.45081893,0.2676667705643856,0.9867154797783083,1.1084517
FAM104B,0.14718603,0.2677074103243411,0.9867154797783083,1.1083575
FAM78B,0.1919391,0.26807590151929483,0.9877663749986412,1.1075044
ZNF641,0.16273735,0.2681250599970515,0.9877663749986412,1.1073906
ADGRA3,0.1280821,0.26837235886546496,0.9884659448724772,1.1068186
TRIT1,-0.0040144674,0.2684563347710339,0.9885752489566026,1.1066245
DIRC3,0.014061557,0.2685830396385397,0.9888407848084713,1.1063316
ELOA,-0.02665232,0.26861104469134245,0.9888407848084713,1.1062669
OSBPL10,0.124500036,0.268669890122634,0.9888616232836702,1.1061308
LINC02646,0.14892378,0.26893338849563175,0.9895313805479935,1.1055222
ASCC3,0.010604111,0.2690143699010641,0.9897293358429369,1.1053352
TSPAN17,0.1737369,0.269450144370867,0.9911323019327214,1.1043297
ENSG00000275895,0.3605305,0.2697050898038833,0.9919698717110099,1.103742
PRRX1,0.4972221,0.2697351610138857,0.9919802729863254,1.1036726
TRAF4,-0.0053283116,0.2698679557385809,0.9923684108617662,1.1033667
MAP3K11,-0.016183848,0.2700700713184412,0.9929110901501494,1.1029012
ALKBH8,0.04170187,0.2708326275836974,0.9950113647036212,1.1011472
LRCH1,0.106271006,0.2709766069991397,0.9953268058823033,1.1008164
SLA2,0.29718375,0.2710116138709553,0.9953268058823033,1.1007359
GCNT2,0.559793,0.27105516332881796,0.9953268058823033,1.1006359
ENSG00000269825,0.93140817,0.2710890384442849,0.9953372094458562,1.100558
CAVIN4,0.045187306,0.2711126673427442,0.9953372094458562,1.1005038
DOCK8,0.44724298,0.27136185302881044,0.9960511887585731,1.0999317
C8orf34,0.113644056,0.27159352269388826,0.9966984550829551,1.0994003
ABCA7,0.13075824,0.2720338683902034,0.9978137620453394,1.0983908
MDM4,0.022755884,0.2724552773257115,0.9990575587093462,1.0974258
PDLIM3,0.12624498,0.2727290323677197,0.9997593402369285,1.0967995
TOMM70,-0.015017537,0.27283223938201984,0.9998388420040781,1.0965636
GAL3ST2,1.0991492,0.27296750673239323,1.0,1.0962543
HSPA1L,0.51903254,0.2733309250353455,1.0,1.095424
ADD3-AS1,0.34844542,0.27340565275067386,1.0,1.0952533
ZKSCAN8,-0.019041615,0.2735130446080396,1.0,1.0950083
ENSG00000287842,0.4172376,0.27353968225074177,1.0,1.0949475
TRAPPC6B,-0.017307304,0.2738348198950725,1.0,1.094274
ZNF320,0.045525275,0.2739664124745502,1.0,1.0939739
DIRAS2,0.04246614,0.27403064763457397,1.0,1.0938275
AMMECR1,0.05366064,0.2742001746139936,1.0,1.0934411
TTTY10,-0.022624547,0.27422140638876513,1.0,1.0933927
KIF15,0.354093,0.2744266090935884,1.0,1.0929253
TSBP1-AS1,0.03644025,0.27469338574933233,1.0,1.0923179
ENSG00000283183,0.1310536,0.2759665230088003,1.0,1.089425
HK2,0.33743224,0.27620231364372294,1.0,1.0888902
MINPP1,0.03026379,0.27624873849021225,1.0,1.0887849
LINC02204,1.0085104,0.27636237204826664,1.0,1.0885273
LINC02648,1.2770555,0.27647690306753747,1.0,1.0882678
ENSG00000286489,0.2566072,0.27657241839894964,1.0,1.0880514
SSUH2,0.6038399,0.27660243390204087,1.0,1.0879834
AP1B1,-0.0045595393,0.2766846993050113,1.0,1.087797
PPP1R13L,0.18035588,0.27685245691565274,1.0,1.0874172
ITGBL1,0.3716645,0.27696683744812867,1.0,1.0871583
SORBS2,-0.0010286192,0.2771043677709638,1.0,1.0868472
GABRG2,0.030835621,0.2775467446382891,1.0,1.0858469
THBS4,0.033509117,0.27765842676781693,1.0,1.0855945
OPRD1,0.2863565,0.2777602982872316,1.0,1.0853643
PALB2,0.0963692,0.2780289906409127,1.0,1.0847577
ERCC2,0.11884809,0.2782352624554645,1.0,1.0842922
HECTD1,0.019248668,0.2783482925635322,1.0,1.0840372
ITGB1,0.0011421238,0.2783990213575682,1.0,1.0839229
MRPL3,0.018301696,0.27863535547679796,1.0,1.08339
AJM1,0.19302563,0.2793765590648143,1.0,1.081721
LRRC63,0.016685596,0.27943991231005494,1.0,1.0815784
FASTKD5,0.33452767,0.2794846723240164,1.0,1.0814778
GCA,0.0074716248,0.2796829538306793,1.0,1.0810318
GRPEL2-AS1,0.42510635,0.27977951256054656,1.0,1.0808148
LINC02362,0.108377025,0.27980947363840014,1.0,1.0807475
TMEM53,-0.004502572,0.2799907410093052,1.0,1.0803401
ENSG00000255495,0.42121205,0.27999801664576174,1.0,1.0803238
LINC01315,0.2447567,0.2808040781435176,1.0,1.0785148
SCN2B,0.15424883,0.2808376131421624,1.0,1.0784396
ENSG00000283128,0.017499547,0.28090644130748255,1.0,1.0782853
ARLNC1,0.43316835,0.2812913316254342,1.0,1.077423
SSR1,-0.020626228,0.281650573697934,1.0,1.0766189
CUL1,0.014402545,0.2817996189792008,1.0,1.0762855
DGCR6,0.014093527,0.28183118837303534,1.0,1.0762148
TUBA1C,0.1685372,0.2819244490165447,1.0,1.0760063
GABPB1-IT1,-0.045821957,0.28209026489651423,1.0,1.0756356
AGFG2,0.09660517,0.2822151822359169,1.0,1.0753565
ING4,-0.018914543,0.28265195604599314,1.0,1.074381
TDRD12,1.1117305,0.28265312763687545,1.0,1.0743784
NR1H2,0.0199992,0.2827313387713828,1.0,1.0742038
BECN1,-0.008193099,0.28321147190311546,1.0,1.073133
ENSG00000256824,-0.00011605638,0.28342856290706187,1.0,1.0726491
CDYL2,0.060994156,0.2836369588506199,1.0,1.0721849
PXN,0.016851211,0.2837520613424508,1.0,1.0719287
LANCL3,0.4980219,0.2838384089648339,1.0,1.0717365
ENSG00000267199,-0.014471084,0.28432334305691465,1.0,1.0706577
ECT2L,0.21536721,0.2848765570416645,1.0,1.0694287
THSD7B,0.096158065,0.28526188195739965,1.0,1.0685735
C7orf31,0.13182381,0.28541664125486355,1.0,1.0682303
ONECUT1,0.8744514,0.28547679160678574,1.0,1.0680969
BACE2,0.20540006,0.2856204204756049,1.0,1.0677786
NRAS,0.07047862,0.2856227802897868,1.0,1.0677733
GAREM2,0.5354713,0.2857968529123881,1.0,1.0673876
HIC2,0.10061144,0.28582341266462663,1.0,1.0673287
IL17RA,0.05011861,0.28598930129137157,1.0,1.0669613
REXO4,-0.013996023,0.2864991808427658,1.0,1.0658329
ENSG00000278668,0.07385759,0.2865509120436166,1.0,1.0657185
PPP2R5E,0.011637034,0.28740375842772203,1.0,1.0638343
SYTL3,0.28013512,0.28754152233653874,1.0,1.0635303
RELA-DT,0.078467846,0.2876132364475329,1.0,1.0633721
ATP8B4,0.1893154,0.28786699971561314,1.0,1.0628124
ENSG00000272182,0.08102796,0.28808886972966397,1.0,1.0623235
MAST1,0.08503179,0.28829749704470853,1.0,1.0618639
ENSG00000232828,0.21261688,0.28837319784137916,1.0,1.0616971
ENSG00000255946,0.66359454,0.28894093503266816,1.0,1.0604478
ACAD9,-0.036692802,0.28901526296939795,1.0,1.0602844
ENSG00000274400,0.97564626,0.2892347541815232,1.0,1.0598018
H2BC6,0.23072691,0.2894043567521788,1.0,1.0594292
KANSL3,-0.013671303,0.28941596358646304,1.0,1.0594037
MKRN2,0.05115164,0.29051735724812744,1.0,1.0569874
ENSG00000280850,0.13894077,0.2909081095541328,1.0,1.0561316
HAUS8,0.3383036,0.29109241402452235,1.0,1.0557282
LRFN4,0.1495797,0.29119938842647686,1.0,1.0554942
ZNF620,0.0113362875,0.29145318478027693,1.0,1.054939
ZNF225,0.066972926,0.2916203709598296,1.0,1.0545737
RIMS2,0.023503495,0.29171460980882313,1.0,1.0543677
PCDH19,0.18166177,0.2923511824330284,1.0,1.0529778
PI4K2A,0.02464134,0.2926782145602751,1.0,1.0522645
GDF11,0.1662717,0.2927828807064624,1.0,1.0520363
UBQLN2,-0.0021713185,0.29286477173994885,1.0,1.0518578
SGPL1,0.008361279,0.29292567503969236,1.0,1.0517251
ENSG00000286615,-0.010793792,0.29342311989841663,1.0,1.0506418
AHRR,0.22880858,0.2934321313629533,1.0,1.0506222
ZNF608,0.023633791,0.2936734072369048,1.0,1.0500972
B3GAT1,0.024011401,0.293733220957457,1.0,1.0499672
CARD18,0.46217075,0.29375636715242925,1.0,1.0499167
PYGB,-0.028630964,0.29416508380742024,1.0,1.0490283
HTR3E-AS1,0.777606,0.29419517366983405,1.0,1.048963
NPLOC4,-0.005314918,0.2942096175367773,1.0,1.0489316
IQCD,0.1706085,0.2942625824499985,1.0,1.0488164
ENSG00000270103,0.93030125,0.29485676866475374,1.0,1.0475266
TMCC1-DT,0.23461571,0.2948926322448441,1.0,1.0474488
ENSG00000236255,0.030298691,0.2952459994437132,1.0,1.0466826
DYNC2I1,-0.0007943873,0.29528491127601997,1.0,1.0465982
MUC20,-0.00989926,0.2952951676797354,1.0,1.046576
NET1,0.18651624,0.2956259136867154,1.0,1.0458595
PLEC,0.047672264,0.29583426600634277,1.0,1.0454084
DUT,-0.018700475,0.2961064798170452,1.0,1.0448194
ENSG00000261916,0.27555782,0.29632201307918227,1.0,1.0443532
ALDH9A1,0.07729138,0.2963416671939537,1.0,1.0443107
MARS1,-0.020165661,0.2965370462691683,1.0,1.0438883
ENSG00000274421,0.14286973,0.2974579371033278,1.0,1.0419003
FAM8A1,-0.01821175,0.29782701012354673,1.0,1.0411046
TAS2R30,0.10600442,0.2980770737995484,1.0,1.0405658
RADIL,0.34708154,0.29809801995985197,1.0,1.0405208
HTATSF1,0.015354345,0.29824375958945615,1.0,1.0402069
GNG2,0.16257687,0.2983330486095208,1.0,1.0400147
ITGA10,0.92077297,0.29836706816971714,1.0,1.0399415
ZNF280C,0.041744422,0.29838286384612567,1.0,1.0399076
GRTP1,0.57634825,0.2985642503707996,1.0,1.0395173
PEX13,-0.0058903047,0.2986843036932182,1.0,1.039259
CAMK2B,0.032573488,0.2986931190043589,1.0,1.03924
CACNB4,0.008385454,0.2988810176154,1.0,1.038836
NUFIP1,0.038339697,0.2989874676737957,1.0,1.0386071
ZNF219,0.39582875,0.29900328526980735,1.0,1.0385731
IFT57,0.013467707,0.2990410064063971,1.0,1.0384921
ENSG00000286909,0.09790483,0.299607509163609,1.0,1.0372754
REP15,1.1988529,0.2996921959220652,1.0,1.0370936
NKAPD1,0.08234497,0.29991617486338085,1.0,1.0366131
DDHD1,0.018391805,0.300186316866456,1.0,1.0360339
ZNF142,0.056150332,0.3002476244706378,1.0,1.0359025
ENSG00000286503,0.16094506,0.3003513478751719,1.0,1.0356802
ZNF445,-0.026847662,0.3005930550012893,1.0,1.0351624
SCN3B,0.09343419,0.30126942376898,1.0,1.033715
TMEM19,-0.0028774492,0.30178670014754405,1.0,1.0326095
TYW5,-0.0165139,0.30205796316104905,1.0,1.0320302
MFAP1,0.036823038,0.30211768729601984,1.0,1.0319027
ZNF670,0.11959235,0.30221571315987905,1.0,1.0316936
NFIB-AS1,0.37650183,0.30240355304741906,1.0,1.0312928
DNAJB14,0.0054724542,0.30250102749367735,1.0,1.0310849
CNOT11,-0.04748901,0.30258533828262646,1.0,1.0309051
WIZ,0.23804276,0.3027362169400254,1.0,1.0305834
NPIPB15,0.09564825,0.3030307583511713,1.0,1.0299557
ENSG00000267632,0.07116956,0.3035088726570412,1.0,1.0289378
ENSG00000255829,0.35933867,0.30368556691908166,1.0,1.028562
GABRA1,0.05279127,0.30378239361636983,1.0,1.028356
KCNB1,-0.0108376425,0.303797457390237,1.0,1.028324
RTL10,0.08434978,0.30380422087869785,1.0,1.0283096
HDAC1,-0.028131109,0.3042351381474203,1.0,1.0273937
RANBP10,0.0018000442,0.3042794524219625,1.0,1.0272995
TEX29,0.3798075,0.30428899286116473,1.0,1.0272793
SRBD1,0.025610019,0.304314845372172,1.0,1.0272243
NLGN4Y,0.004876569,0.3043191542657986,1.0,1.0272151
PRPF38A,-0.03739727,0.30485808500811695,1.0,1.0260711
LINC02818,1.0176905,0.3049403661002438,1.0,1.0258965
WDR1,0.018886,0.30666579553777085,1.0,1.0222433
LARP6,0.0012656287,0.30720314157466133,1.0,1.0211083
ENSG00000225408,0.34709802,0.30748754301303116,1.0,1.0205082
ZNF384,0.011610634,0.3077845224660356,1.0,1.0198818
SLC35B4,-0.025753634,0.30789306959441276,1.0,1.019653
CCNG2,0.13901675,0.30818130752634,1.0,1.0190456
CFAP298,-0.0048412727,0.30871947697709134,1.0,1.0179126
ATP5MG,-0.0059365598,0.3088646063573506,1.0,1.0176073
ENSG00000260126,0.36688697,0.3098802172931029,1.0,1.0154734
ENSG00000273590,0.23967116,0.3100453375196409,1.0,1.015127
JRKL,-0.007909601,0.31019960604257035,1.0,1.0148033
SYT13,0.22943464,0.31024137633770654,1.0,1.0147157
ZNF639,0.061982486,0.31026631559756,1.0,1.0146633
ENSG00000287109,2.0997727,0.31036234410483343,1.0,1.014462
CCDC81,0.23324268,0.31107037951158756,1.0,1.0129786
MRM2,0.15311448,0.3114449542399128,1.0,1.0121948
RALGPS2,0.060023602,0.3115121529549455,1.0,1.0120542
ASB6,0.12129458,0.3118138835433881,1.0,1.0114232
KDM6B,0.27833435,0.31230863767785944,1.0,1.0103897
ENSG00000259434,0.5489492,0.31245112002330866,1.0,1.0100921
KCTD5,0.035130624,0.3124677196522172,1.0,1.0100576
PLXNA1,0.1106627,0.3124887049201991,1.0,1.0100137
TTC12,0.04307661,0.3126202755133427,1.0,1.0097392
ARHGAP15,0.26204535,0.31304123300147546,1.0,1.0088612
TCEA1,-0.03557613,0.3131368859004885,1.0,1.0086617
NNMT,0.37141863,0.31332417037827265,1.0,1.0082715
SALL2,0.43164045,0.31341172056022126,1.0,1.0080891
PIM1,0.48761132,0.31346632990043755,1.0,1.0079752
LINC02974,0.10116944,0.3145985272206018,1.0,1.0056198
DNAJC18,-0.031378992,0.31463156241173684,1.0,1.0055511
TIGD5,0.26302603,0.3146740395797136,1.0,1.0054629
CDK16,0.04089966,0.3146765568635357,1.0,1.0054576
IZUMO1,0.862702,0.3148027526769358,1.0,1.0051954
R3HDM4,0.11764031,0.31536017400242244,1.0,1.0040382
ENSG00000284959,0.025626764,0.31600658486527167,1.0,1.0026981
